station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,18,18,75,8,,
DENI042,1,18,19,78,7,0,
DENI042,2,18,19,70,7,,
DENI042,3,17,17,,,0.4,
DENI042,4,16,17,67,11,,
DENI042,5,20,20,79,10,,
DENI042,6,35,34,71,11,,
DENI042,7,41,38,65,10,,
DENI042,8,44,38,60,13,,
DENI042,9,37,30,64,11,,
DENI042,10,18,14,78,9,,
DENI042,11,9,7,88,6,,
DENI042,12,6,4,93,5,,
DENI042,13,6,4,89,6,,
DENI042,14,2,1,69,6,,
DENI042,15,2,2,71,5,,
DENI042,16,2,2,74,4,,
DENI042,17,2,2,77,3,,
DENI042,18,2,2,69,9,,
DENI042,19,3,3,63,8,,
DENI042,20,3,3,49,12,,
DENI042,21,4,4,34,16,,
DENI042,22,4,4,29,13,,
DENI042,23,3,4,31,8,,
DENI068,0,29,19,,33,,0.38
DENI068,1,30,20,,31,,0.39
DENI068,2,31,21,,,,0.38
DENI068,3,26,18,,28,,0.36
DENI068,4,25,17,,22,,0.32
DENI068,5,26,18,,15,,0.3
DENI068,6,47,31,,11,,0.29
DENI068,7,51,33,,18,,0.28
DENI068,8,56,36,,20,,0.27
DENI068,9,46,28,,22,,0.27
DENI068,10,23,14,,19,,0.26
DENI068,11,16,9,,22,,0.26
DENI068,12,11,7,,18,,0.25
DENI068,13,12,6,,25,,0.25
DENI068,14,5,4,,14,,0.24
DENI068,15,4,4,,21,,0.22
DENI068,16,4,4,,27,,0.21
DENI068,17,4,4,,31,,0.19
DENI068,18,4,4,,28,,0.18
DENI068,19,5,4,,29,,0.18
DENI068,20,5,4,,28,,0.17
DENI068,21,5,4,,37,,0.16
DENI068,22,6,4,,17,,0.16
DENI068,23,6,4,,13,,0.15
