station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,14,12,41,9,0.1,
DENI042,1,11,11,44,8,0.1,
DENI042,2,9,9,,,0.4,
DENI042,3,6,7,58,5,,
DENI042,4,5,6,57,5,0,
DENI042,5,5,5,54,8,,
DENI042,6,5,5,49,13,0.1,
DENI042,7,5,4,49,13,,
DENI042,8,5,4,51,9,0,
DENI042,9,11,9,54,9,0,
DENI042,10,10,8,57,7,0.1,
DENI042,11,12,8,61,7,0.1,
DENI042,12,14,8,72,7,,
DENI042,13,13,7,80,7,,
DENI042,14,8,3,83,8,,
DENI042,15,8,3,83,9,,
DENI042,16,9,3,85,7,,
DENI042,17,12,5,82,7,,
DENI042,18,13,6,80,8,0.3,
DENI042,19,15,7,71,13,1,
DENI042,20,17,10,58,17,0,
DENI042,21,14,10,59,10,0.1,
DENI042,22,13,10,55,9,,
DENI042,23,12,10,49,8,,
DENI068,0,18,9,,22,,0.28
DENI068,1,16,7,,,,0.28
DENI068,2,33,15,,21,,0.29
DENI068,3,9,5,,14,,0.27
DENI068,4,8,5,,28,,0.26
DENI068,5,8,5,,44,,0.27
DENI068,6,9,5,,42,,0.28
DENI068,7,9,4,,48,,0.3
DENI068,8,10,4,,30,,0.31
DENI068,9,17,6,,36,,0.32
DENI068,10,15,6,,28,,0.31
DENI068,11,20,8,,23,,0.32
DENI068,12,24,10,,26,,0.31
DENI068,13,20,10,,25,,0.3
DENI068,14,12,6,,30,,0.29
DENI068,15,11,5,,32,,0.28
DENI068,16,12,6,,37,,0.26
DENI068,17,15,7,,28,,0.25
DENI068,18,14,7,,25,,0.24
DENI068,19,18,9,,57,,0.23
DENI068,20,18,9,,27,,0.23
DENI068,21,15,8,,20,,0.23
DENI068,22,14,8,,13,,0.23
DENI068,23,14,9,,16,,0.21
