station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,16,12,18,19,,
DENI042,1,15,12,19,15,,
DENI042,2,15,13,17,16,,
DENI042,3,15,13,17,16,,
DENI042,4,14,12,16,15,,
DENI042,5,14,12,9,22,,
DENI042,6,14,12,1,31,,
DENI042,7,16,13,0.9,35,,
DENI042,8,16,13,3,34,,
DENI042,9,18,14,6,39,,
DENI042,12,18,12,33,40,2,
DENI042,13,11,6,56,23,2,
DENI042,14,9,5,62,18,2,
DENI042,15,9,5,59,21,1,
DENI042,16,10,6,63,21,1,
DENI042,17,15,9,29,49,1,
DENI042,18,18,10,6,56,0.4,
DENI042,19,17,11,12,42,0,
DENI042,20,16,11,17,34,,
DENI042,21,16,11,18,31,,
DENI042,22,16,11,17,29,,
DENI042,23,17,12,19,24,,
DENI068,0,34,23,,31,,0.89
DENI068,1,36,28,,26,,0.78
DENI068,2,28,22,,27,,0.61
DENI068,3,128,107,,26,,0.57
DENI068,4,25,19,,26,,0.54
DENI068,5,19,14,,29,,0.5
DENI068,6,22,16,,30,,0.49
DENI068,7,28,17,,50,,0.52
DENI068,8,26,17,,47,,0.56
DENI068,9,25,16,,37,,0.59
DENI068,10,28,17,,48,,0.61
DENI068,11,,,,,,0.56
DENI068,12,,,,,,0.59
DENI068,13,19,11,,45,,0.57
DENI068,14,24,14,,51,,0.53
DENI068,15,27,15,,54,,0.46
DENI068,16,28,16,,79,,0.42
DENI068,17,31,17,,101,,0.46
DENI068,18,52,28,,128,,0.67
DENI068,19,51,27,,82,,0.75
DENI068,20,49,28,,62,,0.76
DENI068,21,43,25,,49,,0.81
DENI068,22,40,25,,46,,0.83
DENI068,23,37,23,,,,0.84
