station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,13,16,40,13,3,
DENI042,1,13,16,44,11,,
DENI042,2,13,16,44,10,1,
DENI042,3,14,16,42,11,1,
DENI042,4,19,18,38,11,0.7,
DENI042,5,26,21,34,12,1,
DENI042,6,29,23,31,14,0.6,
DENI042,7,29,24,29,15,0.9,
DENI042,8,30,25,26,16,0.1,
DENI042,9,28,25,26,16,0.8,
DENI042,10,24,24,27,16,0.9,
DENI042,11,18,20,33,15,0.9,
DENI042,12,17,19,36,14,0.7,
DENI042,13,16,19,36,14,0.5,
DENI042,14,14,18,36,14,0.2,
DENI042,15,14,17,34,15,0.2,
DENI042,16,14,16,14,29,0.3,
DENI042,17,15,18,5,35,,
DENI042,18,17,20,2,36,,
DENI042,19,18,20,2,36,,
DENI042,20,20,21,2,32,,
DENI042,21,24,24,3,29,0,
DENI042,22,22,23,2,27,0.1,
DENI042,23,24,23,,,,
DENI068,0,26,16,,15,,0.41
DENI068,1,24,16,,13,,0.33
DENI068,2,22,15,,11,,0.29
DENI068,3,23,16,,14,,0.27
DENI068,4,28,17,,14,,0.25
DENI068,5,36,20,,21,,0.24
DENI068,6,45,23,,33,,0.26
DENI068,7,48,25,,41,,0.3
DENI068,8,47,25,,31,,0.33
DENI068,9,46,26,,37,,0.37
DENI068,10,41,25,,40,,0.43
DENI068,11,33,22,,43,,0.48
DENI068,12,31,20,,38,,0.52
DENI068,13,29,20,,42,,0.57
DENI068,14,28,19,,49,,0.61
DENI068,15,31,20,,50,,0.64
DENI068,16,35,22,,48,,0.69
DENI068,17,37,23,,44,,0.72
DENI068,18,40,24,,48,,0.75
DENI068,19,44,26,,52,,0.79
DENI068,20,43,26,,42,,0.81
DENI068,21,42,25,,36,,0.82
DENI068,22,46,28,,39,,0.84
DENI068,23,43,26,,,,0.82
