station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,3,55,7,,
DENI042,1,6,2,53,6,,
DENI042,2,6,3,36,7,,
DENI042,3,6,2,25,7,,
DENI042,4,6,3,,,,
DENI042,5,8,3,29,18,,
DENI042,6,8,4,44,17,,
DENI042,7,9,3,53,11,,
DENI042,8,6,2,60,8,,
DENI042,9,6,2,58,8,,
DENI042,10,6,2,60,8,,
DENI042,11,5,1,59,8,,
DENI042,12,4,0.8,62,8,,
DENI042,13,5,0.8,63,8,,
DENI042,14,4,0.5,66,6,,
DENI042,15,4,,64,9,,
DENI042,16,4,0.5,63,8,,
DENI042,17,4,0.5,65,7,,
DENI042,18,6,0.8,62,7,,
DENI042,19,6,0.8,63,7,,
DENI042,20,6,0.7,58,9,,
DENI042,21,6,0.9,51,11,,
DENI042,22,6,1,55,9,,
DENI042,23,8,2,50,11,,
DENI068,0,9,5,,8,,0.03
DENI068,1,10,6,,6,,0.03
DENI068,2,10,6,,11,,0.02
DENI068,3,10,6,,,,0.03
DENI068,4,12,6,,24,,0.04
DENI068,5,13,6,,45,,0.06
DENI068,6,14,6,,37,,0.08
DENI068,7,16,6,,31,,0.1
DENI068,8,12,4,,28,,0.12
DENI068,9,13,5,,29,,0.13
DENI068,10,11,4,,21,,0.15
DENI068,11,10,4,,23,,0.17
DENI068,12,11,4,,29,,0.18
DENI068,13,12,4,,30,,0.17
DENI068,14,10,3,,31,,0.18
DENI068,15,10,3,,37,,0.19
DENI068,16,11,4,,34,,0.21
DENI068,17,9,3,,26,,0.22
DENI068,18,9,5,,24,,0.22
DENI068,19,11,6,,27,,0.22
DENI068,20,9,5,,29,,0.23
DENI068,21,8,4,,29,,0.22
DENI068,22,8,4,,22,,0.22
DENI068,23,7,4,,26,,0.2
