station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,17,12,56,6,,
DENI042,1,17,11,45,7,,
DENI042,2,18,13,42,7,,
DENI042,3,17,13,41,7,,
DENI042,4,15,10,,13,,
DENI042,5,15,11,23,20,,
DENI042,6,17,12,22,29,,
DENI042,7,21,16,59,20,,
DENI042,8,22,17,75,16,,
DENI042,9,19,13,87,16,0.2,
DENI042,10,12,7,109,12,,
DENI042,11,9,5,124,6,,
DENI042,12,9,4,127,6,0.5,
DENI042,13,9,4,124,7,,
DENI042,14,7,1,120,7,,
DENI042,15,7,0.8,121,8,,
DENI042,16,6,0.7,126,6,,
DENI042,17,7,0.5,130,7,,
DENI042,18,10,2,128,13,,
DENI042,19,14,4,121,15,,
DENI042,20,17,7,88,24,,
DENI042,21,19,10,68,20,,
DENI042,22,22,12,62,17,,
DENI042,23,22,15,56,13,,
DENI068,0,24,17,,14,,0.37
DENI068,1,25,18,,19,,0.35
DENI068,2,36,28,,18,,0.32
DENI068,3,28,21,,25,,0.31
DENI068,4,26,19,,29,,0.28
DENI068,5,27,19,,35,,0.29
DENI068,6,27,17,,52,,0.31
DENI068,7,27,16,,38,,0.32
DENI068,8,33,19,,53,,0.35
DENI068,9,31,19,,42,,0.37
DENI068,10,24,14,,42,,0.38
DENI068,11,18,9,,33,,0.38
DENI068,12,17,8,,47,,0.38
DENI068,13,15,7,,42,,0.36
DENI068,14,14,5,,46,,0.33
DENI068,15,12,4,,47,,0.32
DENI068,16,11,4,,49,,0.3
DENI068,17,11,4,,58,,0.28
DENI068,18,13,5,,56,,0.28
DENI068,19,16,8,,61,,0.3
DENI068,20,22,13,,69,,0.31
DENI068,21,26,16,,54,,0.32
DENI068,22,31,22,,75,,0.35
DENI068,23,31,23,,,,0.36
