station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,9,5,19,11,,
DENI042,1,8,4,20,10,,
DENI042,2,7,3,24,9,,
DENI042,3,6,3,26,9,0,
DENI042,4,6,3,23,11,,
DENI042,5,6,3,33,14,0.4,
DENI042,6,5,3,36,15,0.4,
DENI042,7,5,3,32,19,0.2,
DENI042,8,6,3,30,24,0.3,
DENI042,9,6,3,34,22,0.2,
DENI042,10,6,3,50,12,0.2,
DENI042,11,6,3,49,12,0.2,
DENI042,12,6,3,50,13,0.3,
DENI042,13,5,3,47,13,,
DENI042,14,7,4,43,16,0.5,
DENI042,15,9,4,41,18,0.2,
DENI042,16,10,4,42,18,,
DENI042,17,10,4,47,15,0.7,
DENI042,18,10,4,42,16,0.4,
DENI042,19,10,4,41,15,0.5,
DENI042,20,10,4,39,17,0.3,
DENI042,21,10,4,45,14,0.3,
DENI042,22,10,4,52,12,,
DENI042,23,11,4,,,,
DENI068,0,17,7,,29,,0.81
DENI068,1,16,6,,,,0.75
DENI068,2,28,10,,33,,0.73
DENI068,3,24,10,,27,,0.7
DENI068,4,7,4,,20,,0.6
DENI068,5,6,3,,19,,0.51
DENI068,6,7,4,,36,,0.45
DENI068,7,11,4,,49,,0.48
DENI068,8,12,5,,54,,0.51
DENI068,9,17,7,,43,,0.52
DENI068,10,27,9,,54,,0.52
DENI068,11,55,15,,68,,0.57
DENI068,12,44,12,,47,,0.6
DENI068,13,43,9,,42,,0.62
DENI068,14,51,11,,49,,0.67
DENI068,15,56,12,,69,,0.68
DENI068,16,47,9,,65,,0.72
DENI068,17,41,8,,49,,0.73
DENI068,18,32,6,,45,,0.72
DENI068,19,36,7,,38,,0.68
DENI068,20,31,6,,32,,0.67
DENI068,21,24,5,,24,,0.66
DENI068,22,23,5,,23,,0.6
DENI068,23,22,4,,19,,0.54
