station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,9,4,41,8,,
DENI042,1,10,5,33,8,,
DENI042,2,11,6,32,9,,
DENI042,3,13,8,32,7,,
DENI042,4,13,8,,,,
DENI042,5,12,8,27,7,,
DENI042,6,11,8,45,10,,
DENI042,7,10,7,47,9,,
DENI042,8,8,6,53,8,,
DENI042,9,7,4,76,5,,
DENI042,10,6,3,90,4,,
DENI042,11,5,2,101,3,,
DENI042,12,7,2,107,3,0.5,
DENI042,13,8,2,107,3,,
DENI042,14,10,2,107,3,,
DENI042,15,11,2,102,3,,
DENI042,16,13,3,103,4,,
DENI042,17,14,4,107,4,,
DENI042,18,15,7,108,4,,
DENI042,19,16,8,103,4,,
DENI042,20,16,8,104,4,,
DENI042,21,15,10,100,4,,
DENI042,22,16,12,80,8,,
DENI042,23,20,16,56,12,,
DENI068,0,13,8,,35,,0.29
DENI068,1,15,10,,23,,0.28
DENI068,2,17,11,,27,,0.27
DENI068,3,18,12,,,,0.27
DENI068,4,16,10,,23,,0.26
DENI068,5,14,9,,26,,0.24
DENI068,6,14,8,,18,,0.22
DENI068,7,13,7,,24,,0.22
DENI068,8,13,5,,23,,0.22
DENI068,9,13,6,,24,,0.24
DENI068,10,14,7,,15,,0.25
DENI068,11,13,6,,17,,0.26
DENI068,12,13,7,,20,,0.26
DENI068,13,13,7,,20,,0.28
DENI068,14,13,8,,19,,0.29
DENI068,15,14,9,,28,,0.29
DENI068,16,15,10,,26,,0.29
DENI068,17,16,11,,31,,0.3
DENI068,18,17,11,,23,,0.31
DENI068,19,17,12,,27,,0.31
DENI068,20,17,11,,34,,0.32
DENI068,21,16,10,,45,,0.33
DENI068,22,17,11,,35,,0.33
DENI068,23,17,10,,33,,0.34
