station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,8,5,13,11,,
DENI042,1,7,5,10,8,,
DENI042,2,7,4,9,8,,
DENI042,3,7,4,8,8,,
DENI042,4,7,4,5,10,,
DENI042,5,7,4,4,12,,
DENI042,6,9,6,13,15,,
DENI042,7,11,7,20,18,,
DENI042,8,9,5,32,9,,
DENI042,9,6,3,37,6,,
DENI042,10,5,2,37,7,,
DENI042,11,5,2,40,8,,
DENI042,12,4,1,42,7,0.2,
DENI042,13,4,2,47,5,,
DENI042,14,4,1,51,5,,
DENI042,15,5,2,52,4,,
DENI042,16,5,1,54,6,0,
DENI042,17,5,2,53,5,0.2,
DENI042,18,5,2,53,5,0.1,
DENI042,19,6,2,49,6,0.2,
DENI042,20,7,4,40,9,0.4,
DENI042,21,9,5,19,15,0.3,
DENI042,22,10,7,,,0.1,
DENI042,23,12,6,13,8,,
DENI068,0,10,7,,25,,0.29
DENI068,1,11,8,,20,,0.27
DENI068,2,12,8,,13,,0.25
DENI068,3,11,8,,17,,0.24
DENI068,4,11,8,,,,0.24
DENI068,5,11,7,,25,,0.24
DENI068,6,14,7,,35,,0.26
DENI068,7,17,10,,32,,0.28
DENI068,8,12,7,,29,,0.29
DENI068,9,10,6,,31,,0.31
DENI068,10,10,5,,26,,0.32
DENI068,11,9,5,,22,,0.33
DENI068,12,9,4,,32,,0.33
DENI068,13,9,4,,23,,0.33
DENI068,14,10,5,,23,,0.32
DENI068,15,10,5,,16,,0.32
DENI068,16,10,5,,21,,0.32
DENI068,17,10,5,,28,,0.32
DENI068,18,11,5,,23,,0.32
DENI068,19,11,6,,24,,0.33
DENI068,20,12,7,,32,,0.33
DENI068,21,14,9,,34,,0.34
DENI068,22,13,9,,21,,0.34
DENI068,23,13,9,,14,,0.31
