station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,51,56,,,0.7,
DENI042,1,56,63,13,25,,
DENI042,2,51,56,21,21,0,
DENI042,3,43,47,33,17,0.1,
DENI042,4,40,44,40,14,0.1,
DENI042,5,38,42,41,15,0.4,
DENI042,6,37,40,41,15,,
DENI042,7,32,35,42,15,0,
DENI042,8,26,28,49,13,,
DENI042,9,22,23,51,13,,
DENI042,10,18,19,54,12,,
DENI042,11,15,16,57,12,,
DENI042,12,13,14,59,12,,
DENI042,13,10,11,58,11,,
DENI042,14,9,9,56,11,,
DENI042,15,7,8,56,11,,
DENI042,16,6,6,50,14,,
DENI042,17,5,5,43,19,,
DENI042,18,5,5,36,24,,
DENI042,19,4,4,41,18,,
DENI042,20,4,4,31,23,,
DENI042,21,4,4,39,16,,
DENI042,22,5,5,23,26,,
DENI042,23,5,5,35,14,,
DENI068,0,67,64,,30,,0.62
DENI068,1,70,68,,25,,0.59
DENI068,2,58,58,,22,,0.56
DENI068,3,50,50,,15,,0.54
DENI068,4,50,50,,16,,0.51
DENI068,5,46,45,,16,,0.49
DENI068,6,39,39,,30,,0.46
DENI068,7,33,32,,23,,0.43
DENI068,8,27,26,,16,,0.39
DENI068,9,23,23,,17,,0.37
DENI068,10,20,19,,18,,0.35
DENI068,11,18,17,,20,,0.34
DENI068,12,16,15,,20,,0.33
DENI068,13,13,12,,19,,0.32
DENI068,14,12,10,,21,,0.32
DENI068,15,11,9,,24,,0.31
DENI068,16,9,7,,28,,0.32
DENI068,17,8,5,,35,,0.32
DENI068,18,9,7,,46,,0.34
DENI068,19,8,6,,37,,0.35
DENI068,20,10,8,,55,,0.38
DENI068,21,10,7,,63,,0.44
DENI068,22,10,8,,,,0.49
DENI068,23,10,8,,54,,0.51
