station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,7,3,,6,,
DENI042,1,7,3,71,5,,
DENI042,2,7,4,68,,,
DENI042,3,8,4,60,7,,
DENI042,4,8,4,65,6,,
DENI042,5,7,4,65,7,,
DENI042,6,7,3,71,6,,
DENI042,7,6,3,76,5,,
DENI042,8,5,2,81,4,,
DENI042,9,5,1,82,4,,
DENI042,10,4,1,85,4,,
DENI042,11,3,0.8,85,4,0,
DENI042,12,2,0.6,89,3,,
DENI042,13,3,0.6,90,4,,
DENI042,14,3,,91,3,0,
DENI042,15,3,,93,4,,
DENI042,16,4,0.1,91,4,,
DENI042,17,5,0.1,89,5,,
DENI042,18,7,0.8,88,7,0,
DENI042,19,10,2,80,11,0,
DENI042,20,9,1,76,8,,
DENI042,21,9,1,72,9,,
DENI042,22,10,1,75,5,,
DENI042,23,12,2,70,4,,
DENI068,0,8,4,,13,,0.49
DENI068,1,8,4,,17,,0.46
DENI068,2,9,5,,18,,0.43
DENI068,3,8,4,,14,,0.4
DENI068,4,7,4,,14,,0.36
DENI068,5,7,3,,27,,0.31
DENI068,6,7,3,,12,,0.27
DENI068,7,6,3,,12,,0.25
DENI068,8,5,2,,17,,0.25
DENI068,9,5,2,,16,,0.24
DENI068,10,5,1,,17,,0.24
DENI068,11,5,2,,20,,0.24
DENI068,12,4,1,,14,,0.24
DENI068,13,4,2,,13,,0.23
DENI068,14,5,1,,19,,0.23
DENI068,15,5,1,,16,,0.24
DENI068,16,5,2,,20,,0.24
DENI068,17,5,1,,22,,0.24
DENI068,18,7,2,,30,,0.25
DENI068,19,9,3,,43,,0.27
DENI068,20,10,3,,36,,0.28
DENI068,21,9,3,,29,,0.29
DENI068,22,9,4,,32,,0.29
DENI068,23,10,4,,,,0.29
