station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,11,1,45,7,0.6,
DENI042,1,11,1,,,0.4,
DENI042,2,11,1,39,7,,
DENI042,3,10,1,40,8,,
DENI042,4,10,1,31,12,,
DENI042,5,11,2,25,19,,
DENI042,6,12,2,36,20,,
DENI042,7,12,2,55,14,,
DENI042,8,7,0.8,64,10,,
DENI042,9,8,1,76,9,0.1,
DENI042,10,12,1,83,9,0.6,
DENI042,11,16,1,89,10,,
DENI042,12,17,1,98,11,,
DENI042,13,21,0.8,101,9,,
DENI042,14,17,0.5,111,7,,
DENI042,15,19,0.5,117,7,,
DENI042,16,17,,118,7,,
DENI042,17,18,,119,7,,
DENI042,18,19,,120,7,,
DENI042,19,22,0.1,116,8,,
DENI042,20,23,0.6,100,14,,
DENI042,21,22,1,80,14,,
DENI042,22,24,5,65,12,,
DENI042,23,18,4,54,12,,
DENI068,0,13,7,,,,0.27
DENI068,1,29,24,,22,,0.25
DENI068,2,60,51,,11,,0.25
DENI068,3,10,5,,13,,0.23
DENI068,4,11,5,,22,,0.22
DENI068,5,15,7,,40,,0.21
DENI068,6,19,8,,44,,0.22
DENI068,7,19,6,,41,,0.22
DENI068,8,13,4,,29,,0.24
DENI068,9,15,3,,20,,0.23
DENI068,10,19,5,,29,,0.22
DENI068,11,20,7,,31,,0.24
DENI068,12,19,7,,25,,0.25
DENI068,13,19,7,,27,,0.24
DENI068,14,20,8,,32,,0.23
DENI068,15,19,8,,29,,0.23
DENI068,16,19,8,,24,,0.22
DENI068,17,20,9,,25,,0.23
DENI068,18,20,9,,28,,0.23
DENI068,19,25,15,,35,,0.23
DENI068,20,23,13,,30,,0.23
DENI068,21,22,13,,50,,0.24
DENI068,22,24,14,,50,,0.27
DENI068,23,26,16,,27,,0.27
