station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,9,11,,,,
DENI042,1,9,11,10,13,,
DENI042,2,10,11,9,13,,
DENI042,3,9,10,8,13,,
DENI042,4,9,9,6,15,,
DENI042,5,8,8,7,12,,
DENI042,6,7,8,5,14,,
DENI042,7,7,7,3,14,,
DENI042,8,6,6,4,13,,
DENI042,9,5,6,6,11,,
DENI042,10,7,7,6,13,,
DENI042,11,7,8,7,12,,
DENI042,12,9,9,9,12,,
DENI042,13,11,11,10,14,,
DENI042,14,13,12,6,18,,
DENI042,15,14,13,5,18,,
DENI042,16,15,13,2,20,,
DENI042,17,15,13,2,21,,
DENI042,18,16,14,2,20,,
DENI042,19,17,14,1,20,,
DENI042,20,14,13,1,21,,
DENI042,21,13,12,1,20,,
DENI042,22,12,11,1,20,,
DENI042,23,14,12,1,21,,
DENI068,0,15,11,,,,0.52
DENI068,1,14,11,,14,,0.46
DENI068,2,15,11,,14,,0.41
DENI068,3,13,10,,13,,0.37
DENI068,4,12,9,,15,,0.35
DENI068,5,15,10,,21,,0.33
DENI068,6,17,11,,26,,0.35
DENI068,7,18,11,,39,,0.37
DENI068,8,14,9,,35,,0.42
DENI068,9,12,8,,23,,0.44
DENI068,10,13,8,,30,,0.46
DENI068,11,16,9,,25,,0.49
DENI068,12,23,12,,25,,0.52
DENI068,13,27,13,,27,,0.55
DENI068,14,27,12,,27,,0.54
DENI068,15,32,15,,29,,0.56
DENI068,16,32,14,,29,,0.56
DENI068,17,36,16,,29,,0.58
DENI068,18,36,16,,28,,0.62
DENI068,19,36,17,,30,,0.64
DENI068,20,32,16,,26,,0.64
DENI068,21,26,13,,23,,0.63
DENI068,22,24,12,,21,,0.63
DENI068,23,28,13,,21,,0.6
