station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,9,5,33,13,0.1,
DENI042,1,8,7,34,9,,
DENI042,2,8,7,30,8,,
DENI042,3,7,6,29,7,,
DENI042,4,7,6,23,8,,
DENI042,5,7,5,14,13,,
DENI042,6,6,5,7,17,,
DENI042,7,7,5,10,15,,
DENI042,8,9,6,20,20,,
DENI042,9,8,4,28,20,,
DENI042,10,6,3,54,9,,
DENI042,11,9,3,75,3,,
DENI042,12,9,2,76,3,,
DENI042,13,10,2,80,3,,
DENI042,14,14,2,83,4,,
DENI042,15,10,1,84,4,,
DENI042,16,10,2,83,4,,
DENI042,17,12,4,81,4,,
DENI042,18,13,5,69,10,,
DENI042,19,15,7,51,17,,
DENI042,20,16,9,48,16,,
DENI042,21,12,7,47,13,,
DENI042,22,10,6,,,,
DENI042,23,11,7,36,13,,
DENI068,0,17,5,,,,0.28
DENI068,1,17,5,,44,,0.26
DENI068,2,15,5,,42,,0.24
DENI068,3,15,5,,43,,0.23
DENI068,4,14,5,,31,,0.23
DENI068,5,13,5,,31,,0.23
DENI068,6,12,4,,24,,0.23
DENI068,7,13,4,,31,,0.23
DENI068,8,14,3,,31,,0.24
DENI068,9,17,4,,29,,0.25
DENI068,10,15,4,,25,,0.26
DENI068,11,13,3,,21,,0.27
DENI068,12,12,3,,17,,0.28
DENI068,13,11,3,,26,,0.28
DENI068,14,12,3,,27,,0.29
DENI068,15,11,3,,25,,0.29
DENI068,16,11,4,,31,,0.28
DENI068,17,11,4,,35,,0.26
DENI068,18,15,5,,57,,0.27
DENI068,19,25,8,,73,,0.3
DENI068,20,26,9,,48,,0.31
DENI068,21,26,11,,51,,0.34
DENI068,22,23,11,,43,,0.35
DENI068,23,20,9,,36,,0.37
