station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,10,8,43,10,,
DENI042,1,11,9,44,9,,
DENI042,2,12,10,40,8,,
DENI042,3,12,10,35,10,,
DENI042,4,13,11,31,12,,
DENI042,5,13,11,21,22,,
DENI042,6,14,12,9,39,0.2,
DENI042,7,18,12,9,48,1,
DENI042,8,13,8,64,14,0.4,
DENI042,9,12,7,,10,0.6,
DENI042,10,9,6,,10,0.7,
DENI042,11,10,6,,11,0.6,
DENI042,12,9,6,,8,0.5,
DENI042,13,10,7,81,9,0.5,
DENI042,14,11,7,76,11,0.3,
DENI042,15,8,6,77,11,0.7,
DENI042,16,7,5,78,10,0.6,
DENI042,17,6,4,77,11,0.5,
DENI042,18,7,5,75,10,0.5,
DENI042,19,8,6,72,10,0.8,
DENI042,20,9,7,57,14,0.8,
DENI042,21,6,5,58,10,0.8,
DENI042,22,5,4,59,10,0.7,
DENI042,23,3,1,67,,0.3,
DENI068,0,19,12,,15,,0.36
DENI068,1,19,14,,17,,0.35
DENI068,2,18,13,,28,,0.35
DENI068,3,20,14,,31,,0.34
DENI068,4,20,14,,,,0.34
DENI068,5,22,14,,45,,0.38
DENI068,6,29,16,,54,,0.43
DENI068,7,34,18,,69,,0.5
DENI068,8,24,13,,39,,0.52
DENI068,9,21,11,,,,0.54
DENI068,10,18,9,,,,0.55
DENI068,11,19,10,,,,0.57
DENI068,12,17,10,,,,0.59
DENI068,13,18,10,,28,,0.59
DENI068,14,18,11,,35,,0.59
DENI068,15,16,9,,32,,0.56
DENI068,16,14,8,,35,,0.57
DENI068,17,12,7,,30,,0.59
DENI068,18,14,8,,35,,0.62
DENI068,19,18,11,,30,,0.64
DENI068,20,18,10,,29,,0.65
DENI068,21,17,7,,32,,0.66
DENI068,22,8,3,,16,,0.64
DENI068,23,3,0.8,,12,,0.62
