station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,12,8,67,8,,
DENI042,1,15,10,56,7,,
DENI042,2,13,9,,,,
DENI042,3,11,9,33,5,,
DENI042,4,10,9,29,7,,
DENI042,5,11,9,22,13,,
DENI042,6,12,11,35,16,,
DENI042,7,13,12,38,14,,
DENI042,8,11,10,51,15,,
DENI042,9,7,6,75,9,,
DENI042,10,6,4,79,7,,
DENI042,11,5,2,85,7,,
DENI042,12,6,3,86,6,,
DENI042,13,6,3,90,5,,
DENI042,14,7,3,91,5,,
DENI042,15,8,2,89,9,,
DENI042,16,11,6,83,7,,
DENI042,17,11,6,73,8,,
DENI042,18,17,14,69,14,,
DENI042,19,19,19,59,9,,
DENI042,20,19,20,45,8,,
DENI042,21,19,20,39,9,,
DENI042,22,20,18,33,10,,
DENI042,23,24,19,26,9,,
DENI068,0,17,8,,15,,0.26
DENI068,1,19,8,,,,0.28
DENI068,2,25,10,,19,,0.3
DENI068,3,18,5,,15,,0.31
DENI068,4,19,5,,22,,0.33
DENI068,5,23,9,,35,,0.36
DENI068,6,23,11,,42,,0.39
DENI068,7,26,12,,45,,0.44
DENI068,8,25,10,,45,,0.47
DENI068,9,18,7,,37,,0.48
DENI068,10,15,7,,24,,0.49
DENI068,11,13,7,,29,,0.5
DENI068,12,15,10,,41,,0.5
DENI068,13,15,11,,37,,0.49
DENI068,14,16,11,,47,,0.47
DENI068,15,19,13,,48,,0.46
DENI068,16,23,16,,36,,0.45
DENI068,17,24,16,,53,,0.49
DENI068,18,28,18,,30,,0.51
DENI068,19,26,13,,34,,0.52
DENI068,20,24,9,,24,,0.52
DENI068,21,24,8,,25,,0.53
DENI068,22,23,8,,20,,0.52
DENI068,23,27,12,,11,,0.5
