station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,10,8,32,12,,
DENI042,1,11,9,31,11,,
DENI042,2,11,8,19,10,,
DENI042,3,11,8,,,,
DENI042,4,10,8,11,12,,
DENI042,5,10,8,9,13,,
DENI042,6,9,8,14,13,0.1,
DENI042,7,8,7,41,9,0.1,
DENI042,8,7,7,47,8,0.2,
DENI042,9,5,5,50,7,0.2,
DENI042,10,3,3,63,7,0.1,
DENI042,11,2,0.9,76,6,0.5,
DENI042,12,2,0.8,73,7,0.4,
DENI042,13,3,1,67,8,,
DENI042,14,3,1,63,8,0,
DENI042,15,2,1,64,9,,
DENI042,16,3,2,66,10,,
DENI042,17,4,2,69,13,0,
DENI042,18,4,2,62,14,0.1,
DENI042,19,5,3,53,15,0.1,
DENI042,20,5,3,45,13,0,
DENI042,21,5,3,50,16,0.1,
DENI042,22,4,3,46,13,0,
DENI042,23,5,4,48,10,0.1,
DENI068,0,16,10,,16,,0.46
DENI068,1,17,12,,16,,0.42
DENI068,2,18,13,,,,0.38
DENI068,3,19,13,,17,,0.33
DENI068,4,18,13,,18,,0.31
DENI068,5,17,12,,18,,0.26
DENI068,6,15,10,,20,,0.24
DENI068,7,12,7,,22,,0.23
DENI068,8,10,7,,20,,0.23
DENI068,9,11,9,,22,,0.25
DENI068,10,7,5,,19,,0.25
DENI068,11,5,3,,23,,0.25
DENI068,12,5,3,,27,,0.26
DENI068,13,5,3,,24,,0.27
DENI068,14,5,3,,24,,0.28
DENI068,15,4,2,,22,,0.28
DENI068,16,6,3,,26,,0.29
DENI068,17,9,5,,36,,0.29
DENI068,18,8,5,,39,,0.3
DENI068,19,8,4,,33,,0.31
DENI068,20,7,4,,33,,0.32
DENI068,21,8,4,,32,,0.32
DENI068,22,7,4,,28,,0.32
DENI068,23,7,4,,25,,0.32
