station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,14,6,11,12,,
DENI042,1,15,7,,,,
DENI042,2,16,7,11,11,,
DENI042,3,17,8,12,10,,
DENI042,4,17,9,12,11,,
DENI042,5,15,8,8,13,,
DENI042,6,14,8,2,21,,
DENI042,7,14,8,2,24,,
DENI042,8,15,8,11,28,,
DENI042,9,16,9,23,26,,
DENI042,10,16,10,35,19,,
DENI042,11,14,10,39,16,,
DENI042,12,13,10,44,13,,
DENI042,13,14,10,46,13,,
DENI042,14,13,10,47,14,,
DENI042,15,10,8,54,12,,
DENI042,16,12,7,45,17,,
DENI042,17,14,7,9,41,,
DENI042,18,14,7,2,41,,
DENI042,19,14,7,5,31,,
DENI042,20,14,7,8,26,,
DENI042,21,14,7,8,24,,
DENI042,22,12,7,7,21,,
DENI042,23,12,7,6,18,,
DENI068,0,18,8,,24,,0.49
DENI068,1,20,9,,22,,0.46
DENI068,2,202,30,,20,,0.47
DENI068,3,24,27,,18,,0.44
DENI068,4,11,10,,,,0.41
DENI068,5,12,10,,29,,0.4
DENI068,6,13,10,,29,,0.41
DENI068,7,18,12,,54,,0.5
DENI068,8,17,11,,54,,0.53
DENI068,9,18,10,,46,,0.57
DENI068,10,21,11,,47,,0.54
DENI068,11,18,10,,29,,0.55
DENI068,12,20,11,,35,,0.57
DENI068,13,21,11,,41,,0.58
DENI068,14,22,11,,42,,0.57
DENI068,15,16,8,,36,,0.49
DENI068,16,22,9,,53,,0.52
DENI068,17,28,10,,66,,0.55
DENI068,18,30,11,,56,,0.62
DENI068,19,39,14,,46,,0.67
DENI068,20,29,12,,35,,0.7
DENI068,21,24,10,,33,,0.7
DENI068,22,27,12,,28,,0.71
DENI068,23,25,11,,28,,0.71
