date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1890-01-01,41,00098,0.9,02444,-6.7,00863,3.8,19631,-11,00098,0.9,02444,-6.7,00863,3.8,19631,-11,00691,0.2,,,0.089,0.013,0.34,-0.425,0.296,0.201
1890-01-02,41,02290,3.3,19631,-6.9,02290,7.6,04748,-10.4,02290,3.3,19631,-6.9,02290,7.6,04748,-10.4,04024,0.2,,,0.477,0.267,-0.282,0.128,0.306,0.319
1890-01-03,41,02290,5.7,02444,-4.4,02290,8.7,02444,-8.2,02290,5.7,02444,-4.4,02290,8.7,02444,-8.2,01691,0.4,,,0.388,0.255,-0.027,0.313,0.372,0.31
1890-01-04,41,00186,6.5,00231,-3.3,00186,8.5,00231,-6.5,00186,6.5,00231,-3.3,00186,8.5,00231,-6.5,04024,2.7,,,0.037,0.001,0.822,-0.383,0.534,0.369
1890-01-05,40,00186,8.5,00320,-3.6,01891,10.5,00284,-6.6,00186,8.5,00320,-3.6,01891,10.5,00284,-6.6,02374,4.2,,,-0.294,0.049,0.974,-1.073,0.297,0.52
1890-01-06,41,00186,9.4,04104,-1.4,01891,10.5,04104,-5.2,00186,9.4,04104,-1.4,01891,10.5,04104,-5.2,01526,3.6,,,-0.288,0.069,0.581,-0.635,0.064,0.315
1890-01-07,41,00186,10,05707,-0.8,00186,13.6,03383,-2.2,00186,10,05707,-0.8,00186,13.6,03383,-2.2,00284,0.8,,,-0.39,0.109,1.022,-0.099,0.229,0.481
1890-01-08,41,01003,6.1,00231,-2.3,00853,11,02522,-4.3,01003,6.1,00231,-2.3,00853,11,02522,-4.3,03126,2.8,,,0.037,0.001,0.914,0.289,0.59,0.434
1890-01-09,41,00186,4.2,00284,-2.6,03383,7.1,00284,-4.1,00186,4.2,00284,-2.6,03383,7.1,00284,-4.1,03537,10.8,,,-0.195,0.056,0.524,0.01,0.122,0.255
1890-01-10,41,00691,6.8,04104,-0.5,01891,10.5,00284,-4.6,00691,6.8,04104,-0.5,01891,10.5,00284,-4.6,01526,8.9,,,-0.502,0.467,-0.009,-0.302,-0.507,0.523
1890-01-11,41,02522,4.9,00098,-2.4,03088,8.5,00098,-2.8,02522,4.9,00098,-2.4,03088,8.5,00098,-2.8,03126,11.4,,,-0.396,0.409,-0.57,-0.216,-0.74,0.872
1890-01-12,41,01891,5.7,02290,-0.8,01891,8.6,05349,-2.9,01891,5.7,02290,-0.8,01891,8.6,05349,-2.9,00853,29.8,,,-0.414,0.372,-0.289,-0.646,-0.588,0.767
1890-01-13,41,01891,4.7,02290,-0.9,03088,7.5,02290,-2.8,01891,4.7,02290,-0.9,03088,7.5,02290,-2.8,00880,8.7,,,-0.349,0.303,-0.242,-0.714,-0.495,0.798
1890-01-14,41,02522,6.3,02290,0.2,01891,8.6,02290,-2.6,02522,6.3,02290,0.2,01891,8.6,02290,-2.6,00880,3.8,,,-0.309,0.252,-0.515,-0.441,-0.62,0.773
1890-01-15,41,01425,7.4,04104,2.4,02444,9.8,02444,-1.1,01425,7.4,04104,2.4,02444,9.8,02444,-1.1,00863,9.5,,,-0.272,0.168,-0.423,-0.434,-0.528,0.514
1890-01-16,41,00691,6.9,02290,-1.2,04748,8.8,02290,-2,00691,6.9,02290,-1.2,04748,8.8,02290,-2,04625,6,,,-0.429,0.238,-0.541,-0.588,-0.757,0.578
