date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1766-01-01,1,02928,-13,02928,-13,,,,,02928,-13,02928,-13,,,,,,,,,,,,,,
1766-01-02,1,02928,-13,02928,-13,,,,,02928,-13,02928,-13,,,,,,,,,,,,,,
1766-01-03,1,02928,-4,02928,-4,,,,,02928,-4,02928,-4,,,,,,,,,,,,,,
1766-01-04,1,02928,-4,02928,-4,,,,,02928,-4,02928,-4,,,,,,,,,,,,,,
1766-01-05,1,02928,-8.5,02928,-8.5,,,,,02928,-8.5,02928,-8.5,,,,,,,,,,,,,,
1766-01-06,1,02928,-5.7,02928,-5.7,,,,,02928,-5.7,02928,-5.7,,,,,,,,,,,,,,
1766-01-07,1,02928,-6,02928,-6,,,,,02928,-6,02928,-6,,,,,,,,,,,,,,
1766-01-08,1,02928,-5.5,02928,-5.5,,,,,02928,-5.5,02928,-5.5,,,,,,,,,,,,,,
1766-01-09,1,02928,-13,02928,-13,,,,,02928,-13,02928,-13,,,,,,,,,,,,,,
1766-01-10,1,02928,-7.7,02928,-7.7,,,,,02928,-7.7,02928,-7.7,,,,,,,,,,,,,,
1766-01-11,1,02928,-6,02928,-6,,,,,02928,-6,02928,-6,,,,,,,,,,,,,,
1766-01-12,1,02928,-0.5,02928,-0.5,,,,,02928,-0.5,02928,-0.5,,,,,,,,,,,,,,
1766-01-13,1,02928,-4.5,02928,-4.5,,,,,02928,-4.5,02928,-4.5,,,,,,,,,,,,,,
1766-01-14,1,02928,0.6,02928,0.6,,,,,02928,0.6,02928,0.6,,,,,,,,,,,,,,
1766-01-15,1,02928,0.8,02928,0.8,,,,,02928,0.8,02928,0.8,,,,,,,,,,,,,,
1766-01-16,1,02928,-0.4,02928,-0.4,,,,,02928,-0.4,02928,-0.4,,,,,,,,,,,,,,
1766-01-17,1,02928,-0.9,02928,-0.9,,,,,02928,-0.9,02928,-0.9,,,,,,,,,,,,,,
1766-01-18,1,02928,-2.2,02928,-2.2,,,,,02928,-2.2,02928,-2.2,,,,,,,,,,,,,,
1766-01-19,1,02928,-1.2,02928,-1.2,,,,,02928,-1.2,02928,-1.2,,,,,,,,,,,,,,
1766-01-20,1,02928,-0.9,02928,-0.9,,,,,02928,-0.9,02928,-0.9,,,,,,,,,,,,,,
1766-01-21,1,02928,0.8,02928,0.8,,,,,02928,0.8,02928,0.8,,,,,,,,,,,,,,
1766-01-22,1,02928,-0.2,02928,-0.2,,,,,02928,-0.2,02928,-0.2,,,,,,,,,,,,,,
1766-01-23,1,02928,0.1,02928,0.1,,,,,02928,0.1,02928,0.1,,,,,,,,,,,,,,
1766-01-24,1,02928,-1.6,02928,-1.6,,,,,02928,-1.6,02928,-1.6,,,,,,,,,,,,,,
1766-01-25,1,02928,0.6,02928,0.6,,,,,02928,0.6,02928,0.6,,,,,,,,,,,,,,
1766-01-26,1,02928,0.2,02928,0.2,,,,,02928,0.2,02928,0.2,,,,,,,,,,,,,,
