date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1869-01-01,14,03631,3.7,02290,-3,01425,5.5,13923,-1,03631,3.7,02290,-3,01425,5.5,13923,-1,04748,2,,,,,,,,
1869-01-02,14,00919,4.6,02290,-0.6,00919,6,01425,-1.9,00919,4.6,02290,-0.6,00919,6,01425,-1.9,02928,7.9,,,,,,,,
1869-01-03,14,00919,7.4,04024,2,00919,9.4,04024,0,00919,7.4,04024,2,00919,9.4,04024,0,04748,11.1,,,,,,,,
1869-01-04,14,01960,6.6,02290,0.3,00919,8.8,04024,2.5,01960,6.6,02290,0.3,00919,8.8,04024,2.5,04024,4.9,,,,,,,,
1869-01-05,14,05498,6.3,02290,-1.1,00919,8.1,04024,1.5,05498,6.3,02290,-1.1,00919,8.1,04024,1.5,02578,3.9,,,,,,,,
1869-01-06,14,00919,6.3,02290,1.4,00919,10.3,13923,0.6,00919,6.3,02290,1.4,00919,10.3,13923,0.6,05498,2.7,,,,,,,,
1869-01-07,14,03631,4.6,02444,1.4,00919,7.5,13923,-0.9,03631,4.6,02444,1.4,00919,7.5,13923,-0.9,05498,13.9,,,,,,,,
1869-01-08,14,02578,4.2,02290,-0.7,04024,4.3,02444,-1,02578,4.2,02290,-0.7,04024,4.3,02444,-1,04024,0.4,,,,,,,,
1869-01-09,14,02578,5.2,02290,-2.8,00919,6,13923,-2.8,02578,5.2,02290,-2.8,00919,6,13923,-2.8,01960,4.5,,,,,,,,
1869-01-10,14,02578,5.7,02290,-6,04748,5.1,01425,-0.4,02578,5.7,02290,-6,04748,5.1,01425,-0.4,04024,0.3,,,,,,,,
1869-01-11,14,02578,4.1,02290,-5.6,00919,5.3,13923,-3.6,02578,4.1,02290,-5.6,00919,5.3,13923,-3.6,02444,1.2,,,,,,,,
1869-01-12,14,04024,0.1,02290,-6.4,02444,1.3,13923,-7.3,04024,0.1,02290,-6.4,02444,1.3,13923,-7.3,02444,0.2,,,,,,,,
