date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1921-01-01,56,02522,12.2,05792,-2.5,03383,14.9,05792,-6.1,02522,12.2,04024,4,03383,14.9,04024,1,03631,15.5,,,-0.284,0.233,-1.073,-0.339,-0.572,0.806
1921-01-02,56,01691,11.7,05792,-3.4,01691,15.5,05792,-4.1,01691,11.7,04024,4.8,01691,15.5,03730,0,00863,8.2,,,-0.395,0.6,-0.396,0.034,-0.504,0.69
1921-01-03,56,03126,8.7,05792,-10.1,05282,11,05792,-10.2,03126,8.7,02290,2.4,05282,11,02290,1.3,00098,13.5,,,-0.588,0.883,-0.36,0.255,-0.691,0.94
1921-01-04,56,03044,8.5,05792,-9.1,02522,10.3,05792,-11.1,03044,8.5,03730,0.7,02522,10.3,03730,-2,02374,8.6,,,-0.55,0.814,-0.271,-0.48,-0.617,0.91
1921-01-05,56,00691,8.5,05792,-3.6,02486,10.1,05792,-8,00691,8.5,00098,3.4,02486,10.1,03730,-2.6,05792,18,,,-0.427,0.815,-0.104,0.022,-0.456,0.823
1921-01-06,56,00661,7.9,05792,-7.6,05498,12.8,05792,-9,00661,7.9,00098,2,05498,12.8,00098,0.6,05440,4,,,-0.485,0.876,-0.312,0.143,-0.573,0.931
1921-01-07,56,02486,7.1,05792,-9.4,00880,9.4,05792,-10.7,02486,7.1,03730,-1.2,00880,9.4,03730,-2.7,02374,5.4,,,-0.575,0.895,-0.124,-0.256,-0.604,0.919
1921-01-08,56,00661,6.3,05792,-8.8,02522,8.4,05792,-10.8,00661,6.3,00098,1,02522,8.4,03730,-3.4,05349,4.2,,,-0.469,0.846,-0.403,0.085,-0.581,0.939
1921-01-09,56,00691,8.5,05792,-6.2,03044,10.8,05792,-10.2,00691,8.5,00098,2.6,03044,10.8,03730,-3,00863,33.3,,,-0.486,0.79,-0.011,-0.346,-0.483,0.825
1921-01-10,56,03126,11.2,05792,-5.1,01891,12.4,05792,-6.4,03126,11.2,03730,3.1,01891,12.4,03730,-0.9,00722,15.8,,,-0.585,0.893,-0.027,0.074,-0.594,0.895
1921-01-11,56,04125,8.5,05792,-10.3,01006,12.4,05792,-11.4,04125,8.5,00098,0.5,01006,12.4,03730,-1.2,02374,12.2,,,-0.529,0.737,-0.729,0.166,-0.732,0.945
1921-01-12,56,02522,9.9,05792,-6.8,02522,11,05792,-11.8,02522,9.9,04024,2.2,02522,11,03730,-1,05099,15.2,,,-0.342,0.311,-1.083,-0.463,-0.631,0.881
