date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1824-01-01,2,02444,4.5,02290,1.3,02444,5.5,02444,1.6,02444,4.5,02290,1.3,02444,5.5,02444,1.6,,,,,,,,,,
1824-01-02,2,02444,5,02290,-0.1,02444,6.5,02444,3.1,02444,5,02290,-0.1,02444,6.5,02444,3.1,,,,,,,,,,
1824-01-03,2,02444,3.5,02290,-1.6,02444,5,02444,1.9,02444,3.5,02290,-1.6,02444,5,02444,1.9,,,,,,,,,,
1824-01-04,2,02444,1.2,02290,-5,02444,2.3,02444,-2.9,02444,1.2,02290,-5,02444,2.3,02444,-2.9,,,,,,,,,,
1824-01-05,2,02444,-0.8,02290,-8.4,02444,3,02444,-3.8,02444,-0.8,02290,-8.4,02444,3,02444,-3.8,,,,,,,,,,
1824-01-06,2,02444,-3.7,02290,-6.7,02444,0,02444,-10.4,02444,-3.7,02290,-6.7,02444,0,02444,-10.4,,,,,,,,,,
1824-01-07,2,02444,-4.4,02290,-8.1,02444,-1.4,02444,-11.9,02444,-4.4,02290,-8.1,02444,-1.4,02444,-11.9,,,,,,,,,,
1824-01-08,2,02444,-0.8,02290,-10.4,02444,0,02444,-5.9,02444,-0.8,02290,-10.4,02444,0,02444,-5.9,,,,,,,,,,
1824-01-09,2,02444,-5.8,02290,-11.8,02444,-2.5,02444,-11.6,02444,-5.8,02290,-11.8,02444,-2.5,02444,-11.6,,,,,,,,,,
1824-01-10,2,02444,-2.2,02290,-4.2,02444,1.3,02444,-10.9,02444,-2.2,02290,-4.2,02444,1.3,02444,-10.9,,,,,,,,,,
1824-01-11,2,02444,-3.7,02290,-4.2,02444,-2.1,02444,-12.1,02444,-3.7,02290,-4.2,02444,-2.1,02444,-12.1,,,,,,,,,,
1824-01-12,2,02444,-1,02290,-7.2,02444,0,02444,-4.4,02444,-1,02290,-7.2,02444,0,02444,-4.4,,,,,,,,,,
1824-01-13,2,02444,1.1,02290,-3.4,02444,2.5,02444,-3.4,02444,1.1,02290,-3.4,02444,2.5,02444,-3.4,,,,,,,,,,
1824-01-14,2,02444,-0.1,02290,-3.6,02444,1.3,02444,-4.4,02444,-0.1,02290,-3.6,02444,1.3,02444,-4.4,,,,,,,,,,
1824-01-15,2,02444,-0.2,02290,-6.3,02444,2.1,02444,-2.9,02444,-0.2,02290,-6.3,02444,2.1,02444,-2.9,,,,,,,,,,
1824-01-16,2,02444,-2.6,02290,-8,02444,-0.8,02444,-4.4,02444,-2.6,02290,-8,02444,-0.8,02444,-4.4,,,,,,,,,,
1824-01-17,2,02444,-0.1,02290,-10.5,02444,1.9,02444,-12.9,02444,-0.1,02290,-10.5,02444,1.9,02444,-12.9,,,,,,,,,,
1824-01-18,2,02444,2.8,02290,-5.4,02444,3.3,02444,-0.6,02444,2.8,02290,-5.4,02444,3.3,02444,-0.6,,,,,,,,,,
1824-01-19,2,02444,3.5,02290,-3.2,02444,3.8,02444,0,02444,3.5,02290,-3.2,02444,3.8,02444,0,,,,,,,,,,
1824-01-20,2,02444,2,02290,-3,02444,3.8,02444,-1.6,02444,2,02290,-3,02444,3.8,02444,-1.6,,,,,,,,,,
1824-01-21,2,02444,1.3,02290,-5.3,02444,2.3,02444,-1.3,02444,1.3,02290,-5.3,02444,2.3,02444,-1.3,,,,,,,,,,
1824-01-22,2,02444,0.6,02290,-3.8,02444,1.3,02444,-6.6,02444,0.6,02290,-3.8,02444,1.3,02444,-6.6,,,,,,,,,,
1824-01-23,2,02444,1.7,02290,-0.4,02444,3.9,02444,-4.6,02444,1.7,02290,-0.4,02444,3.9,02444,-4.6,,,,,,,,,,
1824-01-24,2,02444,2.6,02290,-1.9,02444,3.5,02444,-1.6,02444,2.6,02290,-1.9,02444,3.5,02444,-1.6,,,,,,,,,,
1824-01-25,2,02444,5.2,02290,-0.2,02444,5.8,02444,0,02444,5.2,02290,-0.2,02444,5.8,02444,0,,,,,,,,,,
1824-01-26,2,02444,6,02290,5.7,02444,7.9,02444,2.9,02444,6,02290,5.7,02444,7.9,02444,2.9,,,,,,,,,,
1824-01-27,2,02290,8,02444,5.6,02444,10,02444,1.9,02290,8,02444,5.6,02444,10,02444,1.9,,,,,,,,,,
1824-01-28,2,02444,4.7,02290,0.8,02444,7.8,02444,2,02444,4.7,02290,0.8,02444,7.8,02444,2,,,,,,,,,,
1824-01-29,2,02444,2.2,02290,-4.1,02444,4,02444,-2.9,02444,2.2,02290,-4.1,02444,4,02444,-2.9,,,,,,,,,,
1824-01-30,2,02444,2.1,02290,-3.8,02444,3,02444,-3.4,02444,2.1,02290,-3.8,02444,3,02444,-3.4,,,,,,,,,,
1824-01-31,2,02444,-2,02290,-6.2,02444,0.8,02444,-5.9,02444,-2,02290,-6.2,02444,0.8,02444,-5.9,,,,,,,,,,
1824-02-01,2,02444,-3.7,02290,-8.3,02444,-0.9,02444,-12.9,02444,-3.7,02290,-8.3,02444,-0.9,02444,-12.9,,,,,,,,,,
1824-02-02,2,02444,-3.9,02290,-9.2,02444,0.6,02444,-9.1,02444,-3.9,02290,-9.2,02444,0.6,02444,-9.1,,,,,,,,,,
1824-02-03,2,02444,-1.3,02290,-5.8,02444,1.3,02444,-6.9,02444,-1.3,02290,-5.8,02444,1.3,02444,-6.9,,,,,,,,,,
1824-02-04,2,02444,0.1,02290,-3.2,02444,1.9,02444,-8.4,02444,0.1,02290,-3.2,02444,1.9,02444,-8.4,,,,,,,,,,
1824-02-05,2,02444,2.4,02290,0.3,02444,3.1,02444,-3.4,02444,2.4,02290,0.3,02444,3.1,02444,-3.4,,,,,,,,,,
1824-02-06,2,02444,0.2,02290,-1.5,02444,5,02444,-4.1,02444,0.2,02290,-1.5,02444,5,02444,-4.1,,,,,,,,,,
1824-02-07,2,02444,0.2,02290,-1.1,02444,4.4,02444,-9.6,02444,0.2,02290,-1.1,02444,4.4,02444,-9.6,,,,,,,,,,
1824-02-08,2,02290,3.8,02444,3.5,02444,7.4,02444,-4.6,02290,3.8,02444,3.5,02444,7.4,02444,-4.6,,,,,,,,,,
1824-02-09,2,02290,6.1,02444,4.1,02444,6.3,02444,-2.1,02290,6.1,02444,4.1,02444,6.3,02444,-2.1,,,,,,,,,,
1824-02-10,2,02444,3.4,02290,3,02444,7.5,02444,-2.1,02444,3.4,02290,3,02444,7.5,02444,-2.1,,,,,,,,,,
1824-02-11,2,02444,2.3,02290,0.3,02444,4.5,02444,0,02444,2.3,02290,0.3,02444,4.5,02444,0,,,,,,,,,,
1824-02-12,2,02444,2.5,02290,-1.2,02444,3.8,02444,-4.6,02444,2.5,02290,-1.2,02444,3.8,02444,-4.6,,,,,,,,,,
1824-02-13,2,02444,4.1,02290,2.6,02444,6.3,02444,-2.1,02444,4.1,02290,2.6,02444,6.3,02444,-2.1,,,,,,,,,,
1824-02-14,2,02290,5.5,02444,5.3,02444,10,02444,0,02290,5.5,02444,5.3,02444,10,02444,0,,,,,,,,,,
1824-02-15,2,02444,4.8,02290,-0.1,02444,7,02444,1.6,02444,4.8,02290,-0.1,02444,7,02444,1.6,,,,,,,,,,
