date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1966-01-01,576,02657,9.9,05792,-8.8,04175,13.4,05792,-12,02657,9.9,01834,1.1,04175,13.4,05663,-3.9,00722,41.3,01346,46.4,-0.405,0.344,-0.732,-0.378,-0.72,0.831
1966-01-02,576,05320,8.7,05792,-12.1,05320,12.6,05792,-13,05320,8.7,01834,0.2,05320,12.6,05941,-3.8,05582,42.2,01346,43.5,-0.533,0.703,-0.514,0.141,-0.77,0.895
1966-01-03,576,04175,5.6,05792,-14.5,00450,9.3,05792,-15,04175,5.6,02483,-2.7,00450,9.3,03513,-4.5,03730,21.1,01346,29.7,-0.462,0.544,-0.683,0.056,-0.772,0.902
1966-01-04,576,04557,3.4,05792,-18.7,03575,6,05792,-19.4,04557,3.4,04445,-8.5,03575,6,04445,-11.3,05792,18.2,04887,17.4,-0.29,0.121,-1.084,-0.563,-0.757,0.857
1966-01-05,576,05320,0.7,05792,-20.5,04557,4.4,05792,-21.6,05320,0.7,00073,-11.5,04557,4.4,03402,-16.8,02475,1.6,01346,17,-0.577,0.465,-0.041,-0.805,-0.563,0.692
1966-01-06,576,02115,0.8,03730,-13.3,00257,4.6,00073,-21.8,02115,0.8,03730,-13.3,00257,4.6,00073,-21.8,02475,0.9,01346,23.3,-0.534,0.332,0.279,-1.255,-0.358,0.759
1966-01-07,576,01303,3.6,05792,-13.2,04240,7.2,03730,-17.6,01303,3.6,03358,-8.6,04240,7.2,03730,-17.6,05398,2.2,01346,19.9,-0.322,0.27,0.318,-0.482,-0.159,0.451
1966-01-08,576,04240,1.8,05792,-14.8,04240,7.8,00073,-17.5,04240,1.8,00073,-12.4,04240,7.8,00073,-17.5,00424,1.7,01346,16.1,-0.36,0.212,0.032,-0.87,-0.311,0.508
1966-01-09,576,03532,0,05792,-17.4,05049,2.5,05792,-17.7,03532,0,01583,-11.3,05049,2.5,00073,-17.4,03358,4.4,02115,17.4,-0.672,0.63,0.431,-0.645,-0.452,0.805
1966-01-10,576,00183,-0.1,05792,-16.8,01229,1.5,05792,-17.6,00183,-0.1,05802,-11.9,01229,1.5,00991,-15.4,03856,10.4,01221,18,-0.629,0.549,0.17,-0.657,-0.526,0.689
1966-01-11,576,03532,-0.2,01833,-15.5,00183,1,04222,-18.2,03532,-0.2,04222,-14.8,00183,1,04222,-18.2,02559,20.2,01346,21.7,-0.67,0.467,0.362,-0.472,-0.488,0.544
1966-01-12,576,03631,-0.9,05792,-20.6,03631,0.1,05792,-24.5,03631,-0.9,01834,-12.9,03631,0.1,04222,-18.1,02228,11.1,01346,19.2,-0.843,0.769,0.41,-0.547,-0.636,0.874
1966-01-13,576,00596,-2,05792,-24.5,00619,-0.2,05792,-26.2,00596,-2,03730,-13.3,00619,-0.2,03730,-17.6,03085,13.7,03032,16.4,-0.828,0.896,0.248,-0.121,-0.711,0.921
1966-01-14,576,05142,-2.5,05792,-24.4,00619,-0.4,05792,-25.7,05142,-2.5,03730,-16.2,00619,-0.4,04419,-21.2,01583,12.9,03032,15.9,-0.768,0.772,0.218,0.275,-0.68,0.825
1966-01-15,576,00183,-0.6,03730,-20.4,00183,0.1,03730,-25.7,00183,-0.6,03730,-20.4,00183,0.1,03730,-25.7,02950,13.2,03032,14.9,-0.96,0.562,1.142,-0.16,-0.439,0.797
1966-01-16,576,02115,-1.4,04597,-22.6,00619,0.3,04597,-29.9,02115,-1.4,04597,-22.6,00619,0.3,04597,-29.9,02578,4.7,05516,15,-0.83,0.352,1.507,-0.578,-0.127,0.697
1966-01-17,576,02115,-1.2,05792,-20.5,02115,-0.3,04597,-28.2,02115,-1.2,04597,-19.6,02115,-0.3,04597,-28.2,05732,1.8,01346,13.1,-0.776,0.388,1.065,-0.898,-0.259,0.665
1966-01-18,576,02115,2,05792,-19.4,02115,3.1,00073,-25.5,02115,2,04477,-18,02115,3.1,00073,-25.5,05467,2.7,01346,15.8,-0.878,0.43,1.385,-0.593,-0.229,0.754
1966-01-19,576,00183,-0.6,04419,-18.8,03032,1.7,02160,-25.6,00183,-0.6,04419,-18.8,03032,1.7,02160,-25.6,02502,4.5,01346,23.1,-0.795,0.364,1.619,-0.207,-0.056,0.811
1966-01-20,576,00003,0.4,02160,-15.5,02228,4.5,04597,-23.8,00003,0.4,02160,-15.5,02228,4.5,04597,-23.8,05100,8.3,02115,24.8,-0.141,0.021,0.268,-1.324,0.033,0.453
1966-01-21,576,00003,3.6,01270,-11.8,00259,6.2,02160,-20.6,00003,3.6,01270,-11.8,00259,6.2,02160,-20.6,04288,11.4,01346,25.1,0.096,0.009,-0.435,-1.452,-0.042,0.651
1966-01-22,576,00259,7.8,05792,-7.2,01447,9.4,01684,-11.9,00259,7.8,02225,-5.8,01447,9.4,01684,-11.9,04477,37.2,01346,43.2,0.1,0.012,-0.836,-1.004,-0.237,0.717
1966-01-23,576,05099,6.2,05792,-10.3,00772,10.1,05792,-11.2,05099,6.2,03376,-3.7,00772,10.1,01583,-9.2,02349,42.8,01346,40.7,0.112,0.019,-1.137,-0.424,-0.384,0.771
1966-01-24,576,01443,5.6,05792,-12.2,01443,9.5,05792,-12.7,01443,5.6,00430,-4.2,01443,9.5,00430,-6.6,05792,6.3,01346,20.1,-0.112,0.036,-0.808,-0.39,-0.461,0.827
1966-01-25,576,02080,4.8,05792,-8,00257,9,05792,-12.5,02080,4.8,04445,-5.4,00257,9,04445,-11.6,01327,5.1,02115,19.6,-0.155,0.053,-0.759,-0.532,-0.476,0.699
1966-01-26,576,00259,5.7,03788,-9.3,04419,8.2,03376,-13.9,00259,5.7,03788,-9.3,04419,8.2,03376,-13.9,05792,11.6,02115,21.7,0.065,0.003,-1.058,-1.447,-0.355,0.87
1966-01-27,576,00772,7.9,05792,-9.5,03490,10.3,03788,-13.1,00772,7.9,05142,-5.4,03490,10.3,03788,-13.1,04091,33.6,01346,20.4,-0.06,0.003,-0.903,-1.378,-0.412,0.813
1966-01-28,576,00003,7.7,05792,-8.2,01443,11.8,05792,-12.5,00003,7.7,05142,-3.8,01443,11.8,05142,-5.6,01891,9.5,01346,19.8,-0.228,0.096,-0.564,-0.809,-0.45,0.676
1966-01-29,576,00003,10.8,05792,-1.4,04581,14.9,05792,-5.7,00003,10.8,04024,0.3,04581,14.9,05941,-3.8,05067,2.8,01346,27,-0.099,0.017,0.057,-0.866,-0.039,0.323
1966-01-30,576,00772,13.1,05792,-2.2,00772,16.3,05792,-3.3,00772,13.1,03879,0.8,00772,16.3,05941,-3,01981,12,01346,22,-0.281,0.11,-0.087,-0.945,-0.282,0.431
1966-01-31,576,00772,11.6,05792,-5.2,02665,14.7,05792,-5.7,00772,11.6,05732,0.8,02665,14.7,00361,-0.6,00863,18,01346,23.3,-0.309,0.195,-0.497,-0.354,-0.519,0.458
1966-02-01,575,04927,10.3,05792,-7.4,05664,16.6,05792,-8.5,04927,10.3,04393,-0.2,05664,16.6,01818,-2.1,00717,21.9,01346,19.7,-0.032,0.002,-0.954,-0.545,-0.44,0.608
1966-02-02,575,01087,10.8,05792,-4.6,00003,13.7,05792,-8.5,01087,10.8,01426,-1.5,00003,13.7,03730,-4,01492,12.8,01346,17.3,0.1,0.011,-0.463,-0.829,-0.075,0.319
1966-02-03,575,01443,8.8,05792,-5.8,02160,13.7,05792,-6.5,01443,8.8,04024,-1.8,02160,13.7,05941,-2.9,01492,28.7,01346,18.1,-0.112,0.025,-0.691,-0.335,-0.41,0.42
1966-02-04,575,04401,8,05792,-10,01201,11.2,05792,-12.5,04401,8,04024,-1.9,01201,11.2,02167,-3.4,04466,21.9,00003,20.5,-0.433,0.356,-0.041,-0.483,-0.432,0.47
1966-02-05,575,02665,13.3,05792,-6.1,02665,15.5,05792,-9.6,02665,13.3,05941,0.9,02665,15.5,05941,-3.7,00722,35.1,05371,24.8,-0.524,0.462,-0.247,-0.542,-0.614,0.642
1966-02-06,575,00772,14,05792,-2.7,03671,17.8,05792,-6.3,00772,14,05941,0.8,03671,17.8,05049,-2.5,00722,36.4,01346,27.3,-0.279,0.12,-0.786,0.007,-0.634,0.412
1966-02-07,575,02665,9.2,05792,-10.2,00257,14.4,05792,-11.1,02665,9.2,00183,-3.8,00257,14.4,00183,-7.3,01568,30.5,01346,28,-0.099,0.011,-1.408,-0.225,-0.725,0.773
