date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1962-01-01,569,02115,3.4,00722,-7.5,05644,10,00722,-9.1,02115,3.4,02483,-6,05644,10,02483,-7.1,04175,54.9,02014,29.9,-0.359,0.428,-0.332,0.465,-0.524,0.66
1962-01-02,569,02115,3,05792,-9.6,05731,6.1,02521,-14.7,02115,3,02521,-7.7,05731,6.1,02521,-14.7,04597,21.3,01346,21.6,-0.396,0.499,-0.17,-0.133,-0.469,0.551
1962-01-03,569,02115,5.4,01161,-14.8,02115,6.2,02360,-20.3,02115,5.4,01161,-14.8,02115,6.2,02360,-20.3,05049,13.8,01346,29.7,-0.616,0.328,1.02,-0.264,-0.145,0.595
1962-01-04,569,01833,4.2,04911,-17.2,01833,7.5,04911,-23.8,03032,3.5,04911,-17.2,03307,6.1,04911,-23.8,02906,3.8,05371,18.4,-0.503,0.201,1.185,-0.588,0.052,0.549
1962-01-05,569,03032,3.8,02088,-12.1,00722,8.8,02250,-20.3,03032,3.8,02088,-12.1,05049,5,02250,-20.3,02912,6.6,02115,19,-0.289,0.097,0.679,-0.803,0.044,0.377
1962-01-06,569,02115,5.5,05792,-9.4,02115,6.2,05802,-16,02115,5.5,19087,-6.6,02115,6.2,05802,-16,04741,13.7,02115,20.7,-0.554,0.587,0.362,-0.458,-0.376,0.728
1962-01-07,569,01327,5,05792,-11.8,01443,7.9,05792,-13.8,01327,5,00842,-3.7,01443,7.9,05802,-6.2,01238,8,03032,16.8,-0.479,0.675,-0.12,-0.317,-0.524,0.777
1962-01-08,569,01087,6.2,05792,-7.8,04927,9,05792,-13.3,01087,6.2,02559,-5.4,04927,9,02559,-10.2,01748,11.8,01346,18,-0.453,0.495,0.237,-0.321,-0.335,0.577
1962-01-09,569,00257,8.1,01154,-6.4,00772,10.5,03390,-13.2,00257,8.1,01154,-6.4,00772,10.5,03390,-13.2,05433,27.4,01346,28.1,-0.514,0.361,0.221,-0.767,-0.391,0.556
1962-01-10,569,00772,8.6,05792,-8.4,00772,11.2,05941,-10.5,00772,8.6,01583,-7.3,00772,11.2,05941,-10.5,02228,27.1,01346,31.8,-0.506,0.33,-0.063,-0.888,-0.508,0.597
1962-01-11,569,00772,10.8,05792,-7.5,00772,14.3,05792,-10.7,00772,10.8,00361,0.3,00772,14.3,01583,-6.9,04477,22.5,01346,37,-0.606,0.573,-0.123,-0.556,-0.646,0.715
1962-01-12,569,01447,8.8,05792,-8.6,02480,11.3,05792,-13.4,01447,8.8,00842,-1,02480,11.3,03694,-2,01468,59.1,01346,50,-0.423,0.491,-0.574,0.013,-0.685,0.77
1962-01-13,569,01447,5.8,05792,-10,04175,11.3,05792,-12.9,01447,5.8,01834,-2.4,04175,11.3,05371,-3.1,02349,30.9,01346,50,-0.53,0.791,-0.255,0.051,-0.647,0.846
1962-01-14,569,04175,6,05792,-15.5,03777,8,05792,-16.3,04175,6,00842,-4.2,03777,8,05105,-7.1,00865,12.9,01346,30,-0.624,0.847,-0.233,-0.062,-0.728,0.89
1962-01-15,568,02657,4.8,05792,-15.4,03777,8,05792,-16.7,02657,4.8,03307,-4.6,03777,8,05941,-8.3,02775,5.5,00003,18.6,-0.62,0.826,-0.091,-0.135,-0.657,0.845
1962-01-16,568,00772,7.3,01358,-5.1,03777,12,05792,-14.6,00772,7.3,04911,-5.1,03777,12,05105,-13.5,00553,10.7,01346,29,-0.648,0.523,0.4,-0.663,-0.447,0.682
1962-01-17,568,00772,9.9,04911,-4.2,01443,13.5,05941,-9,00772,9.9,04911,-4.2,01443,13.5,05941,-9,04692,12,01346,26.7,-0.694,0.432,0.449,-1.025,-0.459,0.676
1962-01-18,568,00772,9.4,05792,-7.1,02654,11.4,05802,-11.8,00772,9.4,03366,-4.4,02654,11.4,05802,-11.8,01492,19.4,05371,21,-0.578,0.409,0.12,-0.769,-0.5,0.584
1962-01-19,568,00772,10.1,05792,-7.8,03575,11.8,05792,-8.7,00772,10.1,00073,-2.1,03575,11.8,05941,-7,05433,13,01346,30.3,-0.419,0.372,-0.48,-0.201,-0.631,0.572
1962-01-20,568,00772,10.6,05792,-7.6,05320,12,05792,-9,00772,10.6,03679,0.9,05320,12,05941,-3.8,01503,14.6,03032,29.4,-0.293,0.181,-0.636,-0.571,-0.565,0.717
1962-01-21,568,00772,11.7,05792,-4.2,04581,13.5,05792,-7.6,00772,11.7,05941,-1,04581,13.5,05941,-6.5,03631,16.8,01346,27.1,-0.6,0.536,0.006,-0.421,-0.584,0.602
1962-01-22,568,01229,9.4,05792,-11.3,01229,13.8,05792,-15,01229,9.4,01834,-0.7,01229,13.8,05941,-6.1,02906,22.8,05100,38.6,-0.601,0.771,-0.278,0.125,-0.731,0.822
1962-01-23,568,01229,7.2,05792,-15.9,01229,9.3,05792,-16.4,01229,7.2,01834,-2.6,01229,9.3,05105,-5.9,01568,20.5,05732,31.1,-0.683,0.885,-0.207,-0.132,-0.773,0.926
1962-01-24,568,00599,10.2,05792,-9.2,02665,12.3,05792,-17.2,00599,10.2,05941,-1.8,02665,12.3,03730,-6.6,00656,36.8,01346,34.1,-0.463,0.343,-0.475,-0.767,-0.656,0.765
1962-01-25,568,02657,9.3,05792,-10.4,02968,12.4,05792,-11.6,02657,9.3,05941,-0.6,02968,12.4,05941,-4.5,01803,37,01346,34.8,-0.47,0.538,-0.519,-0.046,-0.704,0.752
1962-01-26,568,01072,9.3,05792,-9.1,03490,10.6,05792,-11.1,01072,9.3,00842,0.4,03490,10.6,04177,-7.2,05941,59.8,02290,25.4,-0.335,0.239,-0.72,-0.444,-0.649,0.776
1962-01-27,568,04177,6.8,05792,-11.7,01051,11.3,05792,-14.1,04177,6.8,05371,-3.2,01051,11.3,00842,-4,05792,22.5,05732,23.4,-0.59,0.737,-0.302,-0.124,-0.724,0.815
1962-01-28,568,01079,3.6,05792,-16.5,04339,9.6,05792,-17.2,01079,3.6,01583,-6.2,04339,9.6,01583,-10,05467,31,01346,19.1,-0.432,0.364,-0.707,-0.521,-0.737,0.894
1962-01-29,569,01172,-1.2,05792,-26.5,02327,4.6,05792,-26.8,01172,-1.2,03402,-12.4,02327,4.6,03402,-17.5,05467,32.3,01346,22.2,-0.805,0.863,-0.077,0.057,-0.841,0.866
1962-01-30,569,02115,-1.6,05792,-25.2,05575,0.9,05792,-27.7,02115,-1.6,00842,-12.6,05575,0.9,03402,-20.5,05467,12,01346,21.6,-0.696,0.738,-0.136,-0.404,-0.745,0.821
1962-01-31,569,02115,-0.2,05792,-19.3,04032,1.9,05792,-24.4,02115,-0.2,04597,-14.4,04032,1.9,03730,-19.2,05732,5.2,03032,27,-0.665,0.549,0.336,-0.823,-0.488,0.762
1962-02-01,568,02115,3.4,05792,-16.6,00619,5.2,04597,-24.2,02115,3.4,01207,-13.2,00619,5.2,04597,-24.2,03490,11.7,02115,28.5,-0.774,0.482,0.721,-1.286,-0.408,0.858
1962-02-02,568,00619,3.8,05792,-19.2,02629,7,05792,-20.8,00619,3.8,04327,-7.6,02629,7,02559,-15.9,02483,12.2,01346,15.1,-0.7,0.712,0.234,-0.401,-0.581,0.779
1962-02-03,568,02115,3.2,05792,-16.5,04605,5.1,05792,-20.6,02115,3.2,05105,-10.4,04605,5.1,05105,-17.9,01229,6.7,02115,24.5,-0.752,0.727,0.372,-0.342,-0.573,0.8
1962-02-04,568,00772,5.2,05792,-9.9,00772,7,05105,-18.1,00772,5.2,05941,-6.4,00772,7,05105,-18.1,01568,29,05371,24.2,-0.57,0.634,0.129,-0.568,-0.495,0.785
1962-02-05,568,02657,7.4,05792,-9.8,05692,11.5,05792,-11.6,02657,7.4,01583,-2.1,05692,11.5,00132,-5.2,05792,45,05732,35.6,-0.439,0.479,-0.495,-0.486,-0.649,0.894
1962-02-06,568,00772,7.8,05792,-10.2,04175,10,05792,-14,00772,7.8,00842,-2.4,04175,10,04327,-4.2,14311,7.4,01346,21,-0.496,0.614,-0.285,-0.405,-0.613,0.817
1962-02-07,568,03490,8.8,05792,-7.5,01550,11.5,05792,-9,03490,8.8,00842,0.1,01550,11.5,02228,-5.5,02906,13.6,01346,27,-0.565,0.639,0.025,-0.505,-0.538,0.766
1962-02-08,568,02963,7.6,05792,-10.6,00524,11,05792,-11.1,02963,7.6,02483,-0.9,00524,11,04149,-5.1,05467,20.7,03032,21.9,-0.44,0.577,-0.384,0.028,-0.616,0.711
1962-02-09,568,01229,4.3,05792,-11.3,00207,9.2,05792,-12.3,01229,4.3,00842,-5.8,00207,9.2,00842,-8.5,04393,3.6,02115,17,-0.449,0.54,-0.295,-0.124,-0.579,0.635
1962-02-10,568,02422,5.6,05792,-7.2,01617,8.8,00842,-14,02422,5.6,00842,-5,01617,8.8,00842,-14,03955,5.2,03032,18.1,-0.598,0.569,0.502,-0.253,-0.362,0.696
1962-02-11,568,01087,4.6,05792,-10.9,03575,9,05792,-12.9,01087,4.6,00842,-4,03575,9,05802,-8,01667,25.2,02115,33.5,-0.622,0.793,0.136,-0.206,-0.554,0.82
1962-02-12,568,05111,8.8,05792,-7.5,00361,14.6,05792,-12.1,05111,8.8,05371,-0.3,00361,14.6,00842,-8,04445,69.7,01346,48,-0.388,0.357,-0.546,-0.17,-0.631,0.623
1962-02-13,568,01072,4.1,05792,-14,00361,14.9,05792,-18.5,01072,4.1,01834,-4,00361,14.9,02483,-4.9,03730,52,01346,57,-0.477,0.688,-0.413,0.037,-0.666,0.845
1962-02-14,568,05344,3.4,05792,-21,02629,7,05792,-21.8,05344,3.4,01583,-7.3,02629,7,01583,-8.9,05467,85.5,01580,24.1,-0.669,0.753,-0.238,-0.519,-0.761,0.924
1962-02-15,568,00619,2.3,05792,-23.4,05099,4.6,05792,-24.9,00619,2.3,00842,-11.1,05099,4.6,02264,-14.2,04240,29.8,02115,26.5,-0.766,0.702,-0.084,-0.845,-0.779,0.931
1962-02-16,567,02665,7.6,05792,-10.7,00599,10.2,05792,-22.8,02665,7.6,05371,-2.2,00599,10.2,00842,-12.4,01346,36.4,02290,45.1,-0.604,0.66,-0.094,-0.531,-0.631,0.805
1962-02-17,567,01229,4.9,05792,-17,04125,9.4,05792,-17.6,01229,4.9,00842,-4,04125,9.4,04287,-4.8,05792,27,03032,43,-0.708,0.902,-0.183,-0.105,-0.787,0.93
1962-02-18,567,01087,5,05792,-16.6,05424,8.3,05792,-19.3,01087,5,00842,-4.4,05424,8.3,05049,-7,05467,38.9,00691,25.4,-0.705,0.805,-0.141,-0.541,-0.753,0.95
1962-02-19,567,02657,6.4,05792,-9.1,04557,10.8,05792,-14.2,02657,6.4,02228,-2.6,04557,10.8,02228,-6,04327,3.3,03032,17.9,-0.709,0.89,0.078,-0.077,-0.671,0.894
1962-02-20,567,01087,7.4,05792,-7.8,03640,11.3,02228,-10.8,01087,7.4,04477,-4.8,03640,11.3,02228,-10.8,00722,3.3,04466,20.8,-0.718,0.705,0.169,-0.085,-0.639,0.718
1962-02-21,567,02968,5.6,05792,-9.2,01447,11.5,03730,-12.1,02968,5.6,00842,-5.5,01447,11.5,03730,-12.1,01488,2.4,01346,20.4,-0.411,0.342,-0.642,-0.527,-0.686,0.832
1962-02-22,567,03137,1.2,05792,-17,04419,5,05792,-18.8,03137,1.2,00842,-9,04419,5,00842,-10.5,02349,11.6,03032,28.3,-0.63,0.696,-0.469,-0.332,-0.832,0.9
1962-02-23,567,03929,0.6,05792,-17.2,03137,2.9,05792,-19.8,03929,0.6,00842,-9.4,03137,2.9,03307,-11.6,03694,4.9,01346,29.9,-0.718,0.852,-0.195,-0.195,-0.801,0.895
1962-02-24,568,03631,1,05792,-13.4,01447,3.5,05792,-17.6,03631,1,00842,-8.6,01447,3.5,04597,-14.7,19364,10.9,02565,23.3,-0.687,0.823,-0.084,-0.314,-0.716,0.876
1962-02-25,568,01447,-0.6,05792,-15.8,01443,2.5,05792,-16.8,01447,-0.6,05371,-11.4,01443,2.5,04149,-15,03694,11.5,03032,25,-0.528,0.528,-0.47,-0.304,-0.732,0.737
1962-02-26,568,00772,1.2,00722,-12.2,00772,5.1,05792,-16.4,00772,1.2,01411,-11.3,00772,5.1,03788,-13.8,02374,6.8,02115,24.5,-0.497,0.469,-0.405,-0.194,-0.675,0.603
1962-02-27,568,04175,2.8,05792,-11.2,05664,10.6,05792,-12.6,04175,2.8,01834,-7.8,05664,10.6,01411,-12.1,01583,5,02115,22,-0.331,0.33,-0.469,-0.183,-0.538,0.595
1962-02-28,568,00772,2.5,00722,-8.8,00772,8.1,05792,-11,00772,2.5,00351,-6.8,00772,8.1,01689,-8.9,01568,15,01346,18,-0.256,0.221,-0.536,-0.167,-0.495,0.583
1962-03-01,568,19647,1.6,05792,-14.2,00772,3.2,05792,-15.7,19647,1.6,01834,-6.4,00772,3.2,00656,-8.8,05063,4,05371,13.2,-0.302,0.241,-0.681,-0.305,-0.602,0.755
1962-03-02,568,02115,1.4,05792,-13.4,03137,5.6,05792,-16.4,02115,1.4,02483,-6.5,03137,5.6,00729,-9,01568,9.5,03032,17.1,-0.398,0.486,-0.54,0.034,-0.644,0.761
1962-03-03,568,00231,2.5,05792,-10.1,03271,7.6,05792,-13.8,00231,2.5,04445,-7.4,03271,7.6,00729,-12.5,05731,26.9,01346,17,-0.332,0.327,-0.612,0.218,-0.616,0.661
1962-03-04,568,02074,5.2,00722,-7.9,00361,10.9,04445,-10.9,02074,5.2,02483,-5.9,00361,10.9,04445,-10.9,04477,49,01346,34.2,0.007,0,-0.735,0.241,-0.334,0.44
1962-03-05,568,00361,6.2,00722,-8.2,03879,14.8,05792,-9.9,00361,6.2,02483,-6,03879,14.8,02483,-6.4,05063,22.3,01346,24.1,0.022,0.001,-0.907,0.566,-0.407,0.628
1962-03-06,568,00619,1.8,05792,-19.3,00361,5.8,05792,-20.4,00619,1.8,01568,-8.2,00361,5.8,01032,-13,01844,16.9,05371,13.6,-0.5,0.521,-0.383,0.01,-0.675,0.616
1962-03-07,568,02115,2.2,05792,-20,04484,6.4,05792,-22,02115,2.2,01568,-9.1,04484,6.4,03402,-17.7,05467,2,01346,27.9,-0.716,0.713,0.06,-0.262,-0.681,0.736
1962-03-08,568,00772,4.1,01358,-8.8,00772,10.4,05792,-18.8,00772,4.1,04445,-7.4,00772,10.4,02160,-17.1,03929,8.5,05371,36,-0.366,0.236,-0.43,-0.766,-0.538,0.674
1962-03-09,568,00003,7.3,01358,-6.5,05664,13.2,02160,-11.3,00003,7.3,04149,-5.6,05664,13.2,02160,-11.3,14311,5,05371,35.5,-0.158,0.06,-0.55,-0.52,-0.392,0.536
1962-03-10,568,02080,10.3,05792,-5.8,05885,15.6,02250,-8.6,02080,10.3,04149,-2.4,05885,15.6,02250,-8.6,02349,7,01346,18,-0.143,0.037,-0.839,-0.633,-0.504,0.735
1962-03-11,568,01003,9.1,05792,-9.8,00965,14,05792,-11.2,01003,9.1,03032,-0.1,00965,14,14311,-2.5,03739,25.8,01346,19.1,-0.338,0.206,-0.701,0.086,-0.659,0.474
1962-03-12,568,05320,4.2,05792,-12.9,00599,8.6,05792,-14.8,05320,4.2,02483,-5.8,00599,8.6,04391,-7.5,05467,34.5,01580,20,-0.202,0.095,-1.067,0.367,-0.698,0.891
1962-03-13,568,04177,-0.2,05792,-20.8,03929,5,05792,-21.9,04177,-0.2,00863,-11.3,03929,5,00863,-14.6,01568,13,01346,18.8,-0.449,0.304,-0.809,-0.293,-0.808,0.69
1962-03-14,568,00619,1,05792,-24,15963,5,05792,-24.5,00619,1,00842,-12.1,15963,5,04445,-19.2,02264,10,05732,18.2,-0.827,0.723,-0.096,-0.641,-0.852,0.844
1962-03-15,568,03137,0.8,05792,-23,02629,6.5,05792,-24.8,03137,0.8,00142,-7.8,02629,6.5,05802,-20.2,05792,20.5,01346,14.9,-0.677,0.786,-0.17,-0.132,-0.75,0.814
1962-03-16,568,02115,1.9,05792,-22.7,05732,5.6,05792,-23.4,02115,1.9,05582,-9.4,05732,5.6,05582,-14.6,05467,25.1,01346,19,-0.73,0.789,-0.23,-0.066,-0.833,0.818
1962-03-17,568,00619,2.5,05792,-23.2,05732,5.7,05792,-24.5,00619,2.5,05049,-9.2,05732,5.7,04597,-14.6,05467,16.5,01346,21.1,-0.799,0.893,0.019,-0.113,-0.786,0.898
1962-03-18,568,00619,2.3,05792,-17.6,05732,6.4,05792,-23.2,00619,2.3,04597,-9.7,05732,6.4,04597,-16.4,05467,3.6,01346,22.2,-0.746,0.819,-0.134,-0.263,-0.799,0.86
1962-03-19,568,00619,3.6,05792,-14.5,01447,8.1,04597,-18.2,00619,3.6,00842,-9.2,01447,8.1,04597,-18.2,15963,15.3,01346,23.5,-0.727,0.773,0.007,-0.309,-0.715,0.808
1962-03-20,568,02629,3.9,05792,-10,00772,9.7,04597,-17.3,02629,3.9,00842,-7.6,00772,9.7,04597,-17.3,05516,11.6,03032,17.2,-0.635,0.685,0.078,-0.386,-0.589,0.746
