date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1999-01-01,566,00003,9.2,05792,-7.1,00003,12,05792,-8.5,00003,9.2,05779,-6.2,00003,12,01270,-6.4,02319,0.4,05792,35.4,0.038,0.002,0.284,-0.738,0.201,0.208
1999-01-02,560,01443,7.8,05792,-7.6,01443,12.4,05792,-8.4,01443,7.8,05779,-7,01443,12.4,05800,-7.8,04549,26.5,00722,27,-0.352,0.142,0.406,-1.279,-0.115,0.581
1999-01-03,564,05250,8.7,05792,-10.3,01169,11.5,05792,-13.2,05250,8.7,05779,-3.7,01169,11.5,05779,-7.2,01832,21,05467,42.9,-0.296,0.158,-0.775,-0.555,-0.669,0.77
1999-01-04,563,02474,12.5,05792,-5.3,02388,14.6,05792,-11.5,02474,12.5,05941,1.8,02388,14.6,05779,-2.9,00722,17.9,00722,33.4,-0.414,0.311,-0.478,-0.66,-0.635,0.728
1999-01-05,567,00003,13.6,05792,-1.5,03362,18.4,05792,-6.7,00003,13.6,05941,0.2,03362,18.4,01550,-1.5,04024,14.6,00722,33.4,-0.552,0.385,0.197,-0.35,-0.443,0.428
1999-01-06,564,01440,14.1,05941,-1.6,01443,18.2,05941,-4.4,01440,14.1,05941,-1.6,01443,18.2,05941,-4.4,00619,7.1,00722,28.5,-0.542,0.234,0.933,-0.31,-0.067,0.45
1999-01-07,563,01443,12.2,05792,-4.8,03924,15.5,05792,-6.9,01443,12.2,05941,-1.2,03924,15.5,05941,-6.1,19581,37.2,05792,36.5,-0.176,0.071,-0.756,-0.092,-0.55,0.535
1999-01-08,562,00450,7,05792,-8.4,00706,13,05792,-9.3,00450,7,04501,-1.4,00706,13,04501,-2.4,05467,35.1,01346,36.2,-0.373,0.393,-0.631,-0.258,-0.68,0.881
1999-01-09,567,02546,4.4,05792,-14.5,05275,7.7,05792,-15.1,02546,4.4,04508,-2.8,05275,7.7,04508,-4.7,03056,16,05467,25.5,-0.254,0.185,-0.857,0.198,-0.687,0.85
1999-01-10,565,03271,3.4,05792,-12.2,04706,5.8,05792,-16.1,03271,3.4,04501,-5.4,04706,5.8,19607,-8.7,01587,3.9,05792,32.7,-0.145,0.05,-0.975,0.072,-0.633,0.783
1999-01-11,569,04706,5,05792,-9.9,03271,9.7,05792,-11.8,04706,5,02483,-6.4,03271,9.7,02483,-7.3,04419,21.8,05792,32.6,-0.167,0.088,-0.708,0.463,-0.535,0.634
1999-01-12,569,00954,1.5,05792,-15.4,04125,3.8,05792,-17.5,00954,1.5,03857,-7.9,04125,3.8,03730,-11.7,02349,20.5,00722,27.1,-0.655,0.854,-0.056,-0.086,-0.681,0.861
1999-01-13,567,03490,3.9,05792,-16.6,01580,5.7,05792,-17.6,03490,3.9,05097,-7.7,01580,5.7,05097,-12.5,05467,28.8,01346,31.6,-0.342,0.23,-0.691,-0.545,-0.675,0.798
1999-01-14,570,00450,5.8,05792,-11.8,02546,8,05792,-17.6,00450,5.8,05941,-2.8,02546,8,05097,-11.4,05467,28.3,05467,34.4,-0.502,0.661,-0.264,-0.355,-0.625,0.84
1999-01-15,569,02173,8.8,05792,-9.2,01072,10.2,05792,-14.9,02173,8.8,03730,-4.3,01072,10.2,03730,-7.2,01378,12.6,05792,35,-0.737,0.755,0.1,-0.394,-0.677,0.805
1999-01-16,568,00257,12.4,05941,-3.4,00710,16.2,05941,-8.5,00257,12.4,05941,-3.4,00710,16.2,05941,-8.5,01303,22.6,00722,41.5,-0.598,0.426,-0.045,-0.402,-0.61,0.478
1999-01-17,568,04419,10.5,03730,-5.4,01102,16.2,03730,-10.7,04419,10.5,03730,-5.4,01102,16.2,03730,-10.7,03098,7.8,00722,31.6,-0.521,0.318,-0.006,-0.168,-0.52,0.327
1999-01-18,566,00150,7.6,05792,-5.6,05609,13,03730,-9.8,00150,7.6,03730,-3.9,05609,13,03730,-9.8,03545,2.2,00722,21.9,-0.389,0.27,0.095,-0.644,-0.325,0.442
1999-01-19,566,03640,9,03730,-5,01102,11.7,03730,-10.1,03640,9,03730,-5,01102,11.7,03730,-10.1,01378,7.4,00722,29.5,-0.682,0.42,0.816,-0.967,-0.25,0.727
1999-01-20,567,01981,11.4,04354,-5.1,00222,15.7,03730,-9.8,01981,11.4,04354,-5.1,00222,15.7,03730,-9.8,01378,18,00722,31.6,-0.706,0.27,1.508,-1.043,0.074,0.707
1999-01-21,566,01617,9,01735,-5.6,00222,14.6,05800,-10.8,01617,9,01735,-5.6,00222,14.6,05800,-10.8,01891,4.1,00722,24.8,-0.528,0.209,1.165,-1.038,0.081,0.616
1999-01-22,567,02968,8,05792,-6.1,05289,12.2,03730,-11.9,02968,8,04354,-5.5,05289,12.2,03730,-11.9,00722,2.1,00183,13.8,-0.397,0.184,0.798,-0.748,0.019,0.494
1999-01-23,571,03028,5.9,04354,-6.6,00222,11.7,03730,-11.5,03028,5.9,04354,-6.6,00222,11.7,03730,-11.5,01378,6.2,00722,21.6,-0.407,0.218,0.807,-0.525,0.013,0.517
1999-01-24,569,00259,8.1,05792,-8,00102,17.3,03730,-12,00259,8.1,04354,-4.7,00102,17.3,03730,-12,00722,7.3,00722,23.3,-0.588,0.441,0.447,-0.718,-0.345,0.631
1999-01-25,568,01443,11.4,05792,-5.4,00599,14.2,05941,-8.8,01443,11.4,05941,-2.8,00599,14.2,05941,-8.8,03540,25,00722,36.6,-0.653,0.494,-0.021,-0.535,-0.651,0.579
1999-01-26,566,01443,7.1,05792,-8.5,01443,13,05792,-11.7,01443,7.1,01411,-1.4,01443,13,05941,-7.9,02349,59,01346,32.3,-0.454,0.667,-0.344,-0.054,-0.625,0.807
