date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1894-01-01,49,15964,1.2,01358,-7.9,05732,3.7,03383,-16.8,15964,1.2,02290,-7.3,05732,3.7,03383,-16.8,00098,5.4,,,-0.715,0.658,0.395,-0.163,-0.524,0.738
1894-01-02,49,15964,-3.3,01358,-13.1,15964,0.7,01358,-15.7,15964,-3.3,00863,-10.3,15964,0.7,00863,-13.6,03088,11.8,,,-0.565,0.633,-0.228,-0.446,-0.63,0.807
1894-01-03,49,05732,-4.5,01358,-20.7,03088,-2.8,01358,-22.5,05732,-4.5,02290,-19,03088,-2.8,02290,-20.8,03088,7.6,,,-1.325,0.774,0.885,-0.707,-0.868,0.951
1894-01-04,49,05732,-6.3,01358,-24,03790,-4.1,01358,-25.8,05732,-6.3,02290,-21.4,03790,-4.1,02290,-22.9,00003,0,,,-0.867,0.553,0.095,-0.748,-0.762,0.679
1894-01-05,49,00003,-8.8,01358,-18.4,02290,-3.9,01358,-25,00003,-8.8,05349,-16.2,02290,-3.9,05349,-21.5,01358,3.8,,,-0.076,0.007,-0.466,-0.57,-0.237,0.252
1894-01-06,49,00003,-2.2,01358,-14.5,00003,1.3,01358,-18.8,00003,-2.2,01526,-13.8,00003,1.3,00098,-18.2,00320,4.8,,,-0.109,0.014,-0.327,-0.136,-0.244,0.072
1894-01-07,49,00003,-0.9,01358,-10.7,00003,0.2,01358,-18.8,00003,-0.9,01526,-9.9,00003,0.2,01526,-14.8,01960,5.6,,,-0.173,0.057,-0.043,0.232,-0.212,0.088
1894-01-08,49,00880,-1.2,01526,-11.1,00003,0.4,05440,-16.9,00880,-1.2,01526,-11.1,00003,0.4,05440,-16.9,02444,9.2,,,-0.394,0.14,0.578,0.467,-0.174,0.329
1894-01-09,49,00003,0.8,00231,-7.1,00003,3.7,01526,-12.7,00003,0.8,00231,-7.1,00003,3.7,01526,-12.7,00003,0,,,-0.195,0.099,0.166,-0.174,-0.106,0.145
1894-01-10,49,00003,4.4,03383,-9.2,00003,6.1,01526,-11.6,00003,4.4,03383,-9.2,00003,6.1,01526,-11.6,03987,0.1,,,0.084,0.005,0.07,-1.703,0.258,0.665
1894-01-11,49,00003,5,02290,-9.8,00003,9.9,02290,-15.4,00003,5,02290,-9.8,00003,9.9,02290,-15.4,02522,5.9,,,-0.296,0.051,1.003,-1.569,0.287,0.645
1894-01-12,49,00003,5.4,04104,-9.8,00003,7.4,00320,-16.1,00003,5.4,04104,-9.8,00003,7.4,00320,-16.1,00919,4.1,,,-0.072,0.003,0.492,-1.16,0.247,0.278
1894-01-13,49,00003,4.2,03383,-4.9,02444,7.4,03126,-9.5,00003,4.2,03383,-4.9,02444,7.4,03126,-9.5,04104,0.5,,,-0.224,0.073,0.417,-1.14,0.059,0.699
1894-01-14,49,00003,5.8,03383,-11.7,00003,9,03383,-15.6,00003,5.8,03383,-11.7,00003,9,03383,-15.6,15526,1.1,,,0.145,0.008,0.954,-1.758,0.722,0.475
