date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1858-01-01,7,04024,4.4,01425,-0.2,04024,5.5,01425,-2.3,04024,4.4,01425,-0.2,04024,5.5,01425,-2.3,04024,2.8,,,,,,,,
1858-01-02,7,04024,3.3,02290,-3.9,04024,7.4,01425,-0.5,04024,3.3,02290,-3.9,04024,7.4,01425,-0.5,01960,0.3,,,,,,,,
1858-01-03,7,01425,1.2,02290,-4.1,01425,3.3,02444,-3.1,01425,1.2,02290,-4.1,01425,3.3,02444,-3.1,02444,0.5,,,,,,,,
1858-01-04,7,04024,-6,02290,-12.3,01425,0,02444,-10.8,04024,-6,02290,-12.3,01425,0,02444,-10.8,02444,0.3,,,,,,,,
1858-01-05,7,04024,-4.2,02290,-10.9,04024,-2.9,02444,-11.3,04024,-4.2,02290,-10.9,04024,-2.9,02444,-11.3,01425,0,,,,,,,,
1858-01-06,6,02290,-1.6,02444,-7.4,01425,-1.3,02444,-11.4,02290,-1.6,02444,-7.4,01425,-1.3,02444,-11.4,02444,0.1,,,,,,,,
1858-01-07,7,02290,0.2,01960,-6,02444,0.1,02444,-10.6,02290,0.2,01960,-6,02444,0.1,02444,-10.6,02444,0.1,,,,,,,,
1858-01-08,7,02290,-1,01425,-4.4,02444,1.4,01425,-8.8,02290,-1,01425,-4.4,02444,1.4,01425,-8.8,01691,1.8,,,,,,,,
1858-01-09,7,02444,1.8,02290,-1,02444,3.8,02444,-3,02444,1.8,02290,-1,02444,3.8,02444,-3,02444,0.2,,,,,,,,
1858-01-10,7,04024,3.4,02290,0,02444,4.6,01425,0,04024,3.4,02290,0,02444,4.6,01425,0,01691,0.5,,,,,,,,
1858-01-11,7,04024,1.8,02444,-0.4,02444,4.6,02444,-3.3,04024,1.8,02444,-0.4,02444,4.6,02444,-3.3,01960,1.5,,,,,,,,
1858-01-12,7,04024,1.2,02290,-3.9,04024,4,02444,-3.9,04024,1.2,02290,-3.9,04024,4,02444,-3.9,02444,0.5,,,,,,,,
1858-01-13,7,02444,1.4,02290,-3.8,02444,3.4,02444,-1.6,02444,1.4,02290,-3.8,02444,3.4,02444,-1.6,01425,0.3,,,,,,,,
1858-01-14,7,01960,2.3,02290,-4.1,02444,2.9,02444,-0.8,01960,2.3,02290,-4.1,02444,2.9,02444,-0.8,01691,0.9,,,,,,,,
1858-01-15,7,04024,3,02290,-5.2,04024,4.5,04024,-0.6,04024,3,02290,-5.2,04024,4.5,04024,-0.6,04024,5.9,,,,,,,,
1858-01-16,6,01960,1.5,02290,-1.7,02444,5.1,01425,-1.3,01960,1.5,02290,-1.7,02444,5.1,01425,-1.3,01691,2.3,,,,,,,,
1858-01-17,6,01425,1.2,02290,-6.4,01425,2.5,02444,-4.5,01425,1.2,02290,-6.4,01425,2.5,02444,-4.5,01691,2.3,,,,,,,,
1858-01-18,6,02444,1.9,02290,-6,04024,3.1,02444,-4.9,02444,1.9,02290,-6,04024,3.1,02444,-4.9,04024,4,,,,,,,,
1858-01-19,6,02444,5.3,02290,-2,04024,6,01425,1,02444,5.3,02290,-2,04024,6,01425,1,04024,14.4,,,,,,,,
1858-01-20,6,02444,5.3,02290,-0.8,02444,7.3,01425,2.9,02444,5.3,02290,-0.8,02444,7.3,01425,2.9,01691,9.5,,,,,,,,
1858-01-21,6,01425,0.5,02290,-5.4,04024,5.5,02444,-3.6,01425,0.5,02290,-5.4,04024,5.5,02444,-3.6,02444,3.4,,,,,,,,
1858-01-22,6,01425,-3,02290,-11.3,01425,2,02444,-5.5,01425,-3,02290,-11.3,01425,2,02444,-5.5,04024,4,,,,,,,,
1858-01-23,6,04024,-0.6,02290,-11.4,04024,2.6,01425,-10.6,04024,-0.6,02290,-11.4,04024,2.6,01425,-10.6,01960,0.4,,,,,,,,
1858-01-24,6,01425,-1.1,02290,-6.4,01425,2.5,02444,-5.3,01425,-1.1,02290,-6.4,01425,2.5,02444,-5.3,02444,0.5,,,,,,,,
1858-01-25,6,04024,-2.4,02290,-9.1,01425,1.3,02444,-8.1,04024,-2.4,02290,-9.1,01425,1.3,02444,-8.1,04024,3.9,,,,,,,,
1858-01-26,6,01425,-5.3,02290,-9.4,01425,-0.3,02444,-13.8,01425,-5.3,02290,-9.4,01425,-0.3,02444,-13.8,01425,0,,,,,,,,
1858-01-27,6,02290,-4.8,01960,-8.5,02444,-1.1,02444,-13.6,02290,-4.8,01960,-8.5,02444,-1.1,02444,-13.6,04024,0.5,,,,,,,,
1858-01-28,6,02290,-4.5,02444,-9.4,02444,-3.1,02444,-13.8,02290,-4.5,02444,-9.4,02444,-3.1,02444,-13.8,02444,0.1,,,,,,,,
1858-01-29,6,02928,-6.8,04024,-9.4,02444,-2.8,02444,-14.5,02928,-6.8,04024,-9.4,02444,-2.8,02444,-14.5,01691,4.5,,,,,,,,
1858-01-30,6,02290,-2.9,01425,-5.6,02444,-0.1,02444,-13.8,02290,-2.9,01425,-5.6,02444,-0.1,02444,-13.8,02444,0.1,,,,,,,,
1858-01-31,6,01960,1.5,02290,0.2,02444,3.6,02444,-3.4,01960,1.5,02290,0.2,02444,3.6,02444,-3.4,01691,5.2,,,,,,,,
1858-02-01,7,01960,1.1,02290,-3.2,02444,3.3,01425,-3.1,01960,1.1,02290,-3.2,02444,3.3,01425,-3.1,02444,6.5,,,,,,,,
1858-02-02,7,01691,-1.6,02290,-9.1,04024,1,01425,-6.5,01691,-1.6,02290,-9.1,04024,1,01425,-6.5,02444,0.2,,,,,,,,
1858-02-03,7,02928,-1.8,02290,-3.2,04024,1.3,01425,-8,02928,-1.8,02290,-3.2,04024,1.3,01425,-8,01425,0,,,,,,,,
1858-02-04,7,01425,3.2,04024,-1.3,01425,4.8,02444,-5.3,01425,3.2,04024,-1.3,01425,4.8,02444,-5.3,04024,4.9,,,,,,,,
1858-02-05,7,01425,4.1,02290,0.7,01425,7.3,04024,-1,01425,4.1,02290,0.7,01425,7.3,04024,-1,02444,0.7,,,,,,,,
1858-02-06,7,01425,3.1,02290,-2.8,01425,7.3,02444,-2.6,01425,3.1,02290,-2.8,01425,7.3,02444,-2.6,02444,0.2,,,,,,,,
1858-02-07,7,01425,-1.7,02290,-10.1,01425,1.4,04024,-5.6,01425,-1.7,02290,-10.1,01425,1.4,04024,-5.6,01425,0,,,,,,,,
1858-02-08,7,01425,-3.2,02290,-8.8,01425,0,02444,-9.8,01425,-3.2,02290,-8.8,01425,0,02444,-9.8,01425,0,,,,,,,,
1858-02-09,7,02928,-3.3,04024,-5.9,01425,-0.5,04024,-7.8,02928,-3.3,04024,-5.9,01425,-0.5,04024,-7.8,01425,0,,,,,,,,
1858-02-10,7,01691,1.8,02444,-3,02444,3.3,02444,-9.9,01691,1.8,02444,-3,02444,3.3,02444,-9.9,01425,0.7,,,,,,,,
1858-02-11,7,02290,4.4,04024,-3.1,02444,5.9,04024,-5,02290,4.4,04024,-3.1,02444,5.9,04024,-5,01425,0,,,,,,,,
1858-02-12,7,02290,3.2,04024,-3.7,02444,6.8,04024,-6.5,02290,3.2,04024,-3.7,02444,6.8,04024,-6.5,01425,0,,,,,,,,
1858-02-13,7,02928,2.3,02444,-1.1,02444,5.5,02444,-7.1,02928,2.3,02444,-1.1,02444,5.5,02444,-7.1,04024,0.3,,,,,,,,
1858-02-14,7,01425,2.7,04024,0.2,01425,4.9,02444,-3.1,01425,2.7,04024,0.2,01425,4.9,02444,-3.1,04024,2.1,,,,,,,,
1858-02-15,7,01425,2.4,02290,-1.4,01425,4.6,04024,-1.8,01425,2.4,02290,-1.4,01425,4.6,04024,-1.8,02444,1.6,,,,,,,,
1858-02-16,7,01425,1.6,02290,-3.8,01425,5.8,04024,-2.3,01425,1.6,02290,-3.8,01425,5.8,04024,-2.3,02444,1.6,,,,,,,,
1858-02-17,7,01425,-1.7,02290,-6.2,01425,2.3,02444,-7.6,01425,-1.7,02290,-6.2,01425,2.3,02444,-7.6,01425,0,,,,,,,,
1858-02-18,7,01425,-4.1,02290,-12.7,01425,-1.3,02444,-11.8,01425,-4.1,02290,-12.7,01425,-1.3,02444,-11.8,02444,0.1,,,,,,,,
1858-02-19,7,02928,-4.1,02290,-10,01425,-0.3,02444,-14.9,02928,-4.1,02290,-10,01425,-0.3,02444,-14.9,02444,0.1,,,,,,,,
1858-02-20,7,02290,-3.2,02444,-8.6,01425,-1.3,02444,-14.5,02290,-3.2,02444,-8.6,01425,-1.3,02444,-14.5,02444,0.1,,,,,,,,
1858-02-21,7,01425,-2.3,02290,-5.9,01425,1.5,02444,-13.8,01425,-2.3,02290,-5.9,01425,1.5,02444,-13.8,02444,0.1,,,,,,,,
1858-02-22,7,01425,-1.5,04024,-9.2,01425,3.9,02444,-11.3,01425,-1.5,04024,-9.2,01425,3.9,02444,-11.3,02444,0.1,,,,,,,,
1858-02-23,7,01425,-0.7,04024,-7.8,01425,3.9,02444,-12.8,01425,-0.7,04024,-7.8,01425,3.9,02444,-12.8,02444,0.1,,,,,,,,
1858-02-24,7,01425,-4.6,02290,-10.5,01425,1.3,02444,-14.6,01425,-4.6,02290,-10.5,01425,1.3,02444,-14.6,02444,0.1,,,,,,,,
1858-02-25,7,01425,-4.8,02290,-10,01425,-1,02444,-12.9,01425,-4.8,02290,-10,01425,-1,02444,-12.9,01425,0,,,,,,,,
1858-02-26,7,01425,-2.8,02290,-6.8,01425,2.6,02444,-14.9,01425,-2.8,02290,-6.8,01425,2.6,02444,-14.9,02444,0.1,,,,,,,,
1858-02-27,7,01425,-2.8,02444,-6.7,01425,2.6,02444,-14.4,01425,-2.8,02444,-6.7,01425,2.6,02444,-14.4,01425,0,,,,,,,,
1858-02-28,7,02290,-0.2,01960,-6.5,01425,3.5,02444,-12.4,02290,-0.2,01960,-6.5,01425,3.5,02444,-12.4,02444,0.1,,,,,,,,
1858-03-01,8,01425,0.6,01960,-5.6,01425,6.3,02444,-11.1,01425,0.6,01960,-5.6,01425,6.3,02444,-11.1,02444,0.1,,,,,,,,
1858-03-02,8,01425,0.7,01960,-5.1,01425,3.5,02444,-4.9,01425,0.7,01960,-5.1,01425,3.5,02444,-4.9,01425,0,,,,,,,,
1858-03-03,8,01425,-0.1,01960,-6.5,01425,3.8,04024,-9.8,01425,-0.1,01960,-6.5,01425,3.8,04024,-9.8,01425,0,,,,,,,,
1858-03-04,8,01425,-0.9,01960,-6.5,01425,2.5,02444,-11,01425,-0.9,01960,-6.5,01425,2.5,02444,-11,01691,1.1,,,,,,,,
1858-03-05,8,02290,-0.8,04024,-7.9,01425,1.3,04024,-9,02290,-0.8,04024,-7.9,01425,1.3,04024,-9,01691,0.7,,,,,,,,
1858-03-06,8,03631,0.6,04024,-5.2,02444,0.9,04024,-9.5,03631,0.6,04024,-5.2,02444,0.9,04024,-9.5,04024,3.5,,,,,,,,
1858-03-07,8,02928,0,02290,-7.1,01425,3.4,04024,-5,02928,0,02290,-7.1,01425,3.4,04024,-5,04024,0.3,,,,,,,,
1858-03-08,8,01425,-0.7,02290,-2.9,01425,3.9,02444,-4.5,01425,-0.7,02290,-2.9,01425,3.9,02444,-4.5,01691,5.2,,,,,,,,
1858-03-09,8,03631,0.6,02290,-7,01425,3.8,04024,-6,03631,0.6,02290,-7,01425,3.8,04024,-6,02444,0.2,,,,,,,,
1858-03-10,8,04024,1,02290,-5,02444,3.9,01425,-3.4,04024,1,02290,-5,02444,3.9,01425,-3.4,02444,0.1,,,,,,,,
1858-03-11,8,03631,0.6,02290,-4.2,01425,3.9,02444,-2.3,03631,0.6,02290,-4.2,01425,3.9,02444,-2.3,01425,1.7,,,,,,,,
1858-03-12,8,03631,1.4,02290,-6.9,01425,5,02444,-5.9,03631,1.4,02290,-6.9,01425,5,02444,-5.9,01691,1.8,,,,,,,,
