date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1866-01-01,13,04748,5.7,01684,-1.4,00919,7.9,01425,0,04748,5.7,01684,-1.4,00919,7.9,01425,0,01425,1.4,,,,,,,,
1866-01-02,12,03631,3.9,02290,-2,13923,5.9,01425,-0.8,03631,3.9,02290,-2,13923,5.9,01425,-0.8,01691,0.5,,,,,,,,
1866-01-03,13,03631,4.6,01684,0.9,13923,6.3,13923,-1,03631,4.6,01684,0.9,13923,6.3,13923,-1,02578,0.9,,,,,,,,
1866-01-04,13,00919,5.2,02578,1,00919,9.1,02444,-1.3,00919,5.2,02578,1,00919,9.1,02444,-1.3,13923,0.5,,,,,,,,
1866-01-05,13,03631,1.9,01684,-2.5,13923,4.5,13923,-5.1,03631,1.9,01684,-2.5,13923,4.5,13923,-5.1,01425,0,,,,,,,,
1866-01-06,13,03631,2.2,13923,-3.8,13923,3.3,13923,-8.4,03631,2.2,13923,-3.8,13923,3.3,13923,-8.4,01691,3.6,,,,,,,,
1866-01-07,13,03631,3.1,01684,-2.7,00919,4.5,13923,-7.6,03631,3.1,01684,-2.7,00919,4.5,13923,-7.6,04748,11.3,,,,,,,,
1866-01-08,12,00919,5.5,01684,0.3,00919,8.5,04024,-1,00919,5.5,01684,0.3,00919,8.5,04024,-1,01425,12.2,,,,,,,,
1866-01-09,13,01425,3.9,02290,-0.4,13923,8.5,13923,-1.4,01425,3.9,02290,-0.4,13923,8.5,13923,-1.4,01425,8.5,,,,,,,,
1866-01-10,13,00919,3.9,02290,-3.3,01425,5.3,13923,-2,00919,3.9,02290,-3.3,01425,5.3,13923,-2,01691,2.7,,,,,,,,
1866-01-11,13,00919,5.8,02290,1.2,01425,7.5,13923,-0.5,00919,5.8,02290,1.2,01425,7.5,13923,-0.5,01425,5.7,,,,,,,,
1866-01-12,13,01960,3,02290,-3.2,13923,7.5,13923,-2.1,01960,3,02290,-3.2,13923,7.5,13923,-2.1,02928,0.6,,,,,,,,
1866-01-13,13,01960,1.5,02290,-3.4,00919,3.8,02444,-3,01960,1.5,02290,-3.4,00919,3.8,02444,-3,02928,1.5,,,,,,,,
1866-01-14,13,00919,8,01684,1.3,00919,9.6,13923,-0.9,00919,8,01684,1.3,00919,9.6,13923,-0.9,04024,4.9,,,,,,,,
1866-01-15,13,01960,8.6,02290,1.7,02928,10,04024,2.5,01960,8.6,02290,1.7,02928,10,04024,2.5,01691,1.8,,,,,,,,
1866-01-16,13,00919,5.8,02290,1.8,00919,8.8,04024,1.3,00919,5.8,02290,1.8,00919,8.8,04024,1.3,04748,6.6,,,,,,,,
1866-01-17,13,00919,6.2,02290,0,00919,8.1,13923,2.4,00919,6.2,02290,0,00919,8.1,13923,2.4,02928,5.3,,,,,,,,
1866-01-18,13,01960,8.3,02290,3.3,02444,10.3,04024,1.3,01960,8.3,02290,3.3,02444,10.3,04024,1.3,02578,2.7,,,,,,,,
1866-01-19,13,04748,8.3,02290,4.5,13923,11.3,00919,1.3,04748,8.3,02290,4.5,13923,11.3,00919,1.3,01425,0,,,,,,,,
1866-01-20,13,00919,7.9,02290,2.2,13923,10.4,00919,4.3,00919,7.9,02290,2.2,13923,10.4,00919,4.3,02928,4.1,,,,,,,,
1866-01-21,13,01960,8.6,02290,3.7,13923,11.3,02928,3.8,01960,8.6,02290,3.7,13923,11.3,02928,3.8,02444,1.2,,,,,,,,
1866-01-22,13,01691,8.6,01684,5,13923,12.1,02444,1.6,01691,8.6,01684,5,13923,12.1,02444,1.6,02578,6.8,,,,,,,,
1866-01-23,13,01960,7.2,02290,0.8,13923,11.3,13923,1.4,01960,7.2,02290,0.8,13923,11.3,13923,1.4,01425,5.4,,,,,,,,
1866-01-24,13,03631,6.7,02290,0.6,01425,7.5,13923,1,03631,6.7,02290,0.6,01425,7.5,13923,1,04024,1.6,,,,,,,,
1866-01-25,13,01960,6.9,02290,0.6,00919,8.5,04024,0.6,01960,6.9,02290,0.6,00919,8.5,04024,0.6,01425,2,,,,,,,,
1866-01-26,13,02578,6.2,01425,3,13923,7,01425,0,02578,6.2,01425,3,13923,7,01425,0,02444,0.3,,,,,,,,
1866-01-27,13,04024,5.6,01425,1.5,13923,8.8,01425,0,04024,5.6,01425,1.5,13923,8.8,01425,0,01425,0,,,,,,,,
1866-01-28,13,02290,5.7,01425,1.3,13923,10.3,13923,-1,02290,5.7,01425,1.3,13923,10.3,13923,-1,04748,1.5,,,,,,,,
1866-01-29,13,00919,7.9,02578,3.5,13923,11.4,00919,0.8,00919,7.9,02578,3.5,13923,11.4,00919,0.8,01425,7.1,,,,,,,,
1866-01-30,13,03631,5.5,02290,2.4,01425,8.5,01425,0,03631,5.5,02290,2.4,01425,8.5,01425,0,02444,0.7,,,,,,,,
1866-01-31,13,00919,4.7,04024,0.4,13923,8.5,02444,-4.3,00919,4.7,04024,0.4,13923,8.5,02444,-4.3,01691,7,,,,,,,,
1866-02-01,13,00919,9.7,04024,1.9,13923,11.3,04024,-0.6,00919,9.7,04024,1.9,13923,11.3,04024,-0.6,01425,26.4,,,,,,,,
1866-02-02,13,00919,11.4,04024,5.4,00919,13.8,04024,2.8,00919,11.4,04024,5.4,00919,13.8,04024,2.8,02578,6.9,,,,,,,,
1866-02-03,13,01425,7.7,02290,0.3,13923,12.6,13923,3.8,01425,7.7,02290,0.3,13923,12.6,13923,3.8,01691,6.8,,,,,,,,
1866-02-04,12,03631,7,02290,-0.9,13923,9,13923,1.8,03631,7,02290,-0.9,13923,9,13923,1.8,02578,9,,,,,,,,
1866-02-05,13,00919,7.1,02290,-0.6,13923,9,13923,2,00919,7.1,02290,-0.6,13923,9,13923,2,01691,17.6,,,,,,,,
1866-02-06,13,01425,10.1,02290,3.4,01425,12.5,13923,3.6,01425,10.1,02290,3.4,01425,12.5,13923,3.6,02578,9.4,,,,,,,,
1866-02-07,13,02444,11.5,04024,4.7,02444,14.6,04024,3.8,02444,11.5,04024,4.7,02444,14.6,04024,3.8,04748,11.5,,,,,,,,
1866-02-08,13,03631,6.2,02290,-0.4,02444,11.6,13923,-2.3,03631,6.2,02290,-0.4,02444,11.6,13923,-2.3,01691,4.1,,,,,,,,
1866-02-09,13,03631,6.9,02290,1.7,00919,9.3,13923,1.5,03631,6.9,02290,1.7,00919,9.3,13923,1.5,02578,8.8,,,,,,,,
1866-02-10,13,02928,10.1,02578,6.1,13923,14,04024,0.6,02928,10.1,02578,6.1,13923,14,04024,0.6,04024,7.9,,,,,,,,
1866-02-11,13,01425,8.4,02290,2.9,13923,11.1,04024,1.3,01425,8.4,02290,2.9,13923,11.1,04024,1.3,02578,3.9,,,,,,,,
1866-02-12,13,00919,6.8,02290,-0.6,13923,10.3,04024,3,00919,6.8,02290,-0.6,13923,10.3,04024,3,04024,5.3,,,,,,,,
1866-02-13,13,02928,3.9,02290,-2.3,00919,7.5,13923,0.1,02928,3.9,02290,-2.3,00919,7.5,13923,0.1,04748,1.2,,,,,,,,
1866-02-14,13,03631,1.9,02290,-4.2,01425,6.3,13923,-2.1,03631,1.9,02290,-4.2,01425,6.3,13923,-2.1,02444,2.4,,,,,,,,
1866-02-15,13,00919,3.1,02290,-2.2,13923,7.5,13923,-2.6,00919,3.1,02290,-2.2,13923,7.5,13923,-2.6,01691,2.7,,,,,,,,
1866-02-16,13,00919,5.9,02290,0.3,00919,7.6,04024,-2.5,00919,5.9,02290,0.3,00919,7.6,04024,-2.5,04024,8.3,,,,,,,,
1866-02-17,13,00919,8.7,04024,3.3,13923,12.6,04024,1,00919,8.7,04024,3.3,13923,12.6,04024,1,02578,5.8,,,,,,,,
1866-02-18,13,02290,5,02578,1.9,13923,9.6,04024,-0.6,02290,5,02578,1.9,13923,9.6,04024,-0.6,13923,10,,,,,,,,
1866-02-19,13,01960,2.8,02290,-1.7,00919,5.1,13923,-1,01960,2.8,02290,-1.7,00919,5.1,13923,-1,02928,1.4,,,,,,,,
1866-02-20,13,00919,1.3,02290,-3.6,01425,5,04024,-3.1,00919,1.3,02290,-3.6,01425,5,04024,-3.1,01425,0,,,,,,,,
1866-02-21,13,00919,0.1,01684,-7,00919,2.6,02928,-6.3,00919,0.1,01684,-7,00919,2.6,02928,-6.3,01691,0.2,,,,,,,,
1866-02-22,13,00919,-0.3,01684,-6.5,00919,3.1,02928,-8.6,00919,-0.3,01684,-6.5,00919,3.1,02928,-8.6,02578,1.2,,,,,,,,
1866-02-23,13,03631,3.2,04024,-1.6,02444,5.4,13923,-5.6,03631,3.2,04024,-1.6,02444,5.4,13923,-5.6,01691,0.9,,,,,,,,
1866-02-24,13,00919,4.6,02290,-0.6,13923,9,04024,-1.3,00919,4.6,02290,-0.6,13923,9,04024,-1.3,04024,2.3,,,,,,,,
1866-02-25,13,03631,4.2,02290,-2,13923,6.6,13923,-2.4,03631,4.2,02290,-2,13923,6.6,13923,-2.4,01425,0,,,,,,,,
1866-02-26,13,03631,4.3,02290,-1.7,13923,9.1,13923,-2.5,03631,4.3,02290,-1.7,13923,9.1,13923,-2.5,01691,0.7,,,,,,,,
1866-02-27,13,01691,4.9,01684,1.7,00919,10.9,02444,-4.6,01691,4.9,01684,1.7,00919,10.9,02444,-4.6,01691,1.4,,,,,,,,
1866-02-28,13,00919,6.4,04024,2.5,02444,10.5,02444,-0.8,00919,6.4,04024,2.5,02444,10.5,02444,-0.8,04024,7.4,,,,,,,,
1866-03-01,13,01684,4,01691,1.4,13923,8.8,02444,-1.3,01684,4,01691,1.4,13923,8.8,02444,-1.3,02578,1.4,,,,,,,,
1866-03-02,13,00919,4.5,01691,0.7,13923,10.9,02444,-2.6,00919,4.5,01691,0.7,13923,10.9,02444,-2.6,13923,1.8,,,,,,,,
1866-03-03,13,01425,2.2,02578,-2.7,01425,6.3,04024,-5,01425,2.2,02578,-2.7,01425,6.3,04024,-5,02444,0.8,,,,,,,,
1866-03-04,13,00919,4.5,02578,-0.5,13923,8.6,13923,-6.6,00919,4.5,02578,-0.5,13923,8.6,13923,-6.6,02928,3.6,,,,,,,,
1866-03-05,13,02290,5.6,04024,0.1,00919,5.8,04024,-2,02290,5.6,04024,0.1,00919,5.8,04024,-2,04748,11.4,,,,,,,,
1866-03-06,13,00919,3.1,04024,-0.5,13923,6.3,04024,-3.8,00919,3.1,04024,-0.5,13923,6.3,04024,-3.8,02444,5.7,,,,,,,,
1866-03-07,13,00919,6.1,04024,0.2,13923,9.8,04024,-1.3,00919,6.1,04024,0.2,13923,9.8,04024,-1.3,02444,7.1,,,,,,,,
1866-03-08,13,00919,4.8,02290,0.5,00919,10.5,04024,-1.9,00919,4.8,02290,0.5,00919,10.5,04024,-1.9,13923,3,,,,,,,,
1866-03-09,12,01425,2.9,02290,-1.9,00919,7.5,04024,-1,01425,2.9,02290,-1.9,00919,7.5,04024,-1,13923,7.3,,,,,,,,
1866-03-10,13,03631,2.7,02290,-1.6,01425,3,13923,-0.8,03631,2.7,02290,-1.6,01425,3,13923,-0.8,01425,11.2,,,,,,,,
1866-03-11,13,03631,4.7,02290,-3.2,00919,6.5,13923,-2.9,03631,4.7,02290,-3.2,00919,6.5,13923,-2.9,02928,15.9,,,,,,,,
1866-03-12,13,01960,5.9,02290,-0.4,02444,8.9,13923,0,01960,5.9,02290,-0.4,02444,8.9,13923,0,02444,7.3,,,,,,,,
1866-03-13,13,00919,4.7,02290,0.1,01425,8.6,13923,0,00919,4.7,02290,0.1,01425,8.6,13923,0,02928,2.5,,,,,,,,
1866-03-14,13,01684,1.2,02444,-3.6,01425,5,02444,-7.5,01684,1.2,02444,-3.6,01425,5,02444,-7.5,02444,2.1,,,,,,,,
1866-03-15,12,00919,0.8,02290,-6.2,00919,4.3,13923,-12.1,00919,0.8,02290,-6.2,00919,4.3,13923,-12.1,02444,0.2,,,,,,,,
1866-03-16,13,00919,5.3,01684,-3.1,00919,9.3,02444,-8.5,00919,5.3,01684,-3.1,00919,9.3,02444,-8.5,13923,1.2,,,,,,,,
