date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1925-01-01,56,15964,6.8,05792,-12.6,03790,8.9,05792,-14.8,15964,6.8,03730,-0.7,03790,8.9,03730,-3.2,03537,11.8,,,-0.595,0.831,-0.403,-0.548,-0.68,0.954
1925-01-02,56,00691,9.6,05792,-6.1,03790,11.2,05792,-12.2,00691,9.6,05371,1.1,03790,11.2,03730,-3.7,00722,28.9,,,-0.536,0.774,-0.212,-0.47,-0.575,0.848
1925-01-03,56,02444,13.4,05792,-3.1,02522,16,05792,-5.9,02444,13.4,03730,3.7,02522,16,04125,0.8,00186,32.3,,,-0.407,0.454,-0.798,0.008,-0.612,0.692
1925-01-04,56,05498,11.2,05792,-3,03383,15,05792,-4.7,05498,11.2,00098,1.9,03383,15,03730,-2.2,03404,12.4,,,-0.427,0.621,-0.487,0.256,-0.56,0.745
1925-01-05,56,01425,6.8,05792,-11.1,01526,11.2,05792,-13.6,01425,6.8,05371,-0.1,01526,11.2,02290,-0.9,05371,8,,,-0.59,0.906,-0.351,0.021,-0.681,0.949
1925-01-06,56,03631,5,05792,-14.7,00164,7.3,05792,-15.6,03631,5,05371,-2.4,00164,7.3,05371,-3.7,05371,15,,,-0.602,0.916,-0.355,-0.006,-0.693,0.96
1925-01-07,56,03631,6.9,05792,-16,03631,7.5,05792,-19.6,03631,6.9,02290,-3.8,03631,7.5,02290,-6,00863,14.2,,,-0.738,0.914,0.408,-0.268,-0.625,0.96
1925-01-08,56,00880,5.5,05792,-6.3,15526,7.6,05792,-13.3,00880,5.5,03730,-5.5,15526,7.6,03730,-10.1,00863,14.4,,,-0.54,0.681,0.538,0.355,-0.413,0.806
1925-01-09,56,03631,5.9,05792,-9.9,04125,9.4,05792,-12.5,03631,5.9,05371,-2.5,04125,9.4,03730,-7.7,00863,8.7,,,-0.505,0.834,0.011,-0.044,-0.501,0.834
1925-01-10,56,03631,5.4,05792,-11.6,15526,7.6,05792,-16.5,03631,5.4,02290,-2.6,15526,7.6,03730,-3.7,00880,2.6,,,-0.557,0.927,0.144,-0.026,-0.519,0.936
1925-01-11,56,05732,6.7,05792,-5.5,05732,8.4,05792,-10.1,05732,6.7,03730,-3.8,05732,8.4,03730,-9.2,03015,0.3,,,-0.397,0.392,0.929,0.402,-0.172,0.735
1925-01-12,56,01006,5.4,05792,-6.1,01006,8.8,05792,-7.3,01006,5.4,05440,-4.6,01006,8.8,05440,-6.6,00402,0.3,,,-0.352,0.276,1.044,0.745,-0.109,0.743
1925-01-13,56,02290,3.4,04125,-5,02393,7.9,04125,-9.2,02290,3.4,04125,-5,02393,7.9,04125,-9.2,04125,0.1,,,-0.113,0.052,0.878,0.556,0.094,0.623
1925-01-14,56,00186,4.5,04125,-5.5,00186,11,03730,-8.2,00186,4.5,04125,-5.5,00186,11,03730,-8.2,05732,5.2,,,-0.142,0.06,1.141,-0.202,0.157,0.59
1925-01-15,56,15526,6.8,05792,-4.6,00186,9,04125,-9.5,15526,6.8,04125,-3,00186,9,04125,-9.5,15964,13,,,-0.33,0.361,0.683,-0.334,-0.144,0.594
1925-01-16,56,15964,5.7,05792,-7.1,00164,8.1,05792,-8.3,15964,5.7,05371,-1,00164,8.1,04125,-3.1,00880,4.6,,,-0.282,0.498,-0.367,-0.148,-0.371,0.63
1925-01-17,56,03790,6.8,05792,-4.4,01358,8.1,05792,-6.8,03790,6.8,02290,-2.4,15964,8.1,04125,-5.5,02374,2.4,,,-0.342,0.365,0.557,-0.959,-0.167,0.732
1925-01-18,56,00691,7.1,05792,-3.8,05099,8.1,05792,-6.5,00691,7.1,03730,-2.2,05099,8.1,03730,-3.6,00661,0.9,,,-0.403,0.541,0.381,-0.877,-0.276,0.821
