date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1823-01-01,2,02290,-3.8,02444,-18.2,,,,,02290,-3.8,02444,-18.2,,,,,,,,,,,,,,
1823-01-02,2,02290,-2.2,02444,-16.3,,,,,02290,-2.2,02444,-16.3,,,,,,,,,,,,,,
1823-01-03,2,02290,-2.2,02444,-18,,,,,02290,-2.2,02444,-18,,,,,,,,,,,,,,
1823-01-04,2,02290,-6.9,02444,-16.6,,,,,02290,-6.9,02444,-16.6,,,,,,,,,,,,,,
1823-01-05,2,02290,-1.3,02444,-16.8,,,,,02290,-1.3,02444,-16.8,,,,,,,,,,,,,,
1823-01-06,2,02290,-4.5,02444,-16.7,,,,,02290,-4.5,02444,-16.7,,,,,,,,,,,,,,
1823-01-07,2,02290,-4.6,02444,-15.7,,,,,02290,-4.6,02444,-15.7,,,,,,,,,,,,,,
1823-01-08,2,02290,-3.1,02444,-16.4,,,,,02290,-3.1,02444,-16.4,,,,,,,,,,,,,,
1823-01-09,2,02290,-5.3,02444,-17.9,,,,,02290,-5.3,02444,-17.9,,,,,,,,,,,,,,
1823-01-10,2,02290,-2.3,02444,-19.3,,,,,02290,-2.3,02444,-19.3,,,,,,,,,,,,,,
1823-01-11,2,02290,-7.5,02444,-16.7,,,,,02290,-7.5,02444,-16.7,,,,,,,,,,,,,,
1823-01-12,2,02444,-12.2,02290,-13.3,,,,,02444,-12.2,02290,-13.3,,,,,,,,,,,,,,
1823-01-13,2,02444,-9.1,02290,-13.1,,,,,02444,-9.1,02290,-13.1,,,,,,,,,,,,,,
1823-01-14,2,02444,-8.8,02290,-11.8,,,,,02444,-8.8,02290,-11.8,,,,,,,,,,,,,,
1823-01-15,2,02290,-2.6,02444,-8.7,,,,,02290,-2.6,02444,-8.7,,,,,,,,,,,,,,
1823-01-16,2,02290,2.6,02444,-4.1,,,,,02290,2.6,02444,-4.1,,,,,,,,,,,,,,
1823-01-17,2,02290,-2.8,02444,-6,,,,,02290,-2.8,02444,-6,,,,,,,,,,,,,,
1823-01-18,2,02444,-4.5,02290,-8.8,,,,,02444,-4.5,02290,-8.8,,,,,,,,,,,,,,
1823-01-19,2,02444,-3.3,02290,-9.8,,,,,02444,-3.3,02290,-9.8,,,,,,,,,,,,,,
1823-01-20,2,02444,-4.7,02290,-10.5,,,,,02444,-4.7,02290,-10.5,,,,,,,,,,,,,,
1823-01-21,2,02290,-11.5,02290,-11.5,,,,,02290,-11.5,02290,-11.5,,,,,,,,,,,,,,
1823-01-22,2,02290,-10.8,02444,-20,,,,,02290,-10.8,02444,-20,,,,,,,,,,,,,,
1823-01-23,2,02290,-6.7,02444,-21,,,,,02290,-6.7,02444,-21,,,,,,,,,,,,,,
1823-01-24,2,02290,-0.7,02444,-22.4,,,,,02290,-0.7,02444,-22.4,,,,,,,,,,,,,,
1823-01-25,2,02290,-3.8,02444,-20.6,,,,,02290,-3.8,02444,-20.6,,,,,,,,,,,,,,
1823-01-26,2,02290,0.6,02444,-14,,,,,02290,0.6,02444,-14,,,,,,,,,,,,,,
1823-01-27,2,02290,2.6,02444,-7,,,,,02290,2.6,02444,-7,,,,,,,,,,,,,,
1823-01-28,2,02444,3.9,02290,2.8,,,,,02444,3.9,02290,2.8,,,,,,,,,,,,,,
1823-01-29,2,02290,4.8,02444,4,,,,,02290,4.8,02444,4,,,,,,,,,,,,,,
1823-01-30,2,02444,6.5,02290,2.7,,,,,02444,6.5,02290,2.7,,,,,,,,,,,,,,
1823-01-31,2,02290,4.9,02444,2.4,,,,,02290,4.9,02444,2.4,,,,,,,,,,,,,,
1823-02-01,2,02444,2.4,02290,1.7,,,,,02444,2.4,02290,1.7,,,,,,,,,,,,,,
1823-02-02,2,02444,2.9,02290,0.1,,,,,02444,2.9,02290,0.1,,,,,,,,,,,,,,
1823-02-03,2,02290,0.6,02444,0.5,,,,,02290,0.6,02444,0.5,,,,,,,,,,,,,,
1823-02-04,2,02444,0.5,02290,-4.7,,,,,02444,0.5,02290,-4.7,,,,,,,,,,,,,,
1823-02-05,2,02444,0.3,02290,-3.1,,,,,02444,0.3,02290,-3.1,,,,,,,,,,,,,,
1823-02-06,2,02290,-0.5,02444,-2,,,,,02290,-0.5,02444,-2,,,,,,,,,,,,,,
1823-02-07,2,02290,2.1,02444,-6.7,,,,,02290,2.1,02444,-6.7,,,,,,,,,,,,,,
1823-02-08,2,02290,-1.5,02444,-2.7,,,,,02290,-1.5,02444,-2.7,,,,,,,,,,,,,,
1823-02-09,2,02444,0.1,02290,-2.3,,,,,02444,0.1,02290,-2.3,,,,,,,,,,,,,,
1823-02-10,2,02444,4.2,02290,1.7,,,,,02444,4.2,02290,1.7,,,,,,,,,,,,,,
1823-02-11,2,02444,4.6,02290,4,,,,,02444,4.6,02290,4,,,,,,,,,,,,,,
1823-02-12,2,02444,7.3,02290,6.8,,,,,02444,7.3,02290,6.8,,,,,,,,,,,,,,
1823-02-13,2,02444,5,02290,0.7,,,,,02444,5,02290,0.7,,,,,,,,,,,,,,
1823-02-14,2,02444,1.6,02290,-1.6,,,,,02444,1.6,02290,-1.6,,,,,,,,,,,,,,
1823-02-15,2,02444,1.2,02290,-1.3,,,,,02444,1.2,02290,-1.3,,,,,,,,,,,,,,
1823-02-16,2,02444,-1.7,02290,-4.1,,,,,02444,-1.7,02290,-4.1,,,,,,,,,,,,,,
1823-02-17,2,02444,-0.4,02290,-5.6,,,,,02444,-0.4,02290,-5.6,,,,,,,,,,,,,,
1823-02-18,2,02444,-0.1,02290,-5.6,,,,,02444,-0.1,02290,-5.6,,,,,,,,,,,,,,
1823-02-19,2,02444,-0.7,02290,-2,,,,,02444,-0.7,02290,-2,,,,,,,,,,,,,,
1823-02-20,2,02444,1.9,02290,-3.2,,,,,02444,1.9,02290,-3.2,,,,,,,,,,,,,,
1823-02-21,2,02444,1.7,02290,-1.8,,,,,02444,1.7,02290,-1.8,,,,,,,,,,,,,,
1823-02-22,2,02444,5.4,02290,3.7,,,,,02444,5.4,02290,3.7,,,,,,,,,,,,,,
1823-02-23,2,02444,4.5,02290,1.4,,,,,02444,4.5,02290,1.4,,,,,,,,,,,,,,
1823-02-24,2,02444,5,02290,0.2,,,,,02444,5,02290,0.2,,,,,,,,,,,,,,
1823-02-25,2,02444,3.5,02290,-0.6,,,,,02444,3.5,02290,-0.6,,,,,,,,,,,,,,
1823-02-26,2,02444,3.9,02290,0.5,,,,,02444,3.9,02290,0.5,,,,,,,,,,,,,,
1823-02-27,2,02444,3.1,02290,0.6,,,,,02444,3.1,02290,0.6,,,,,,,,,,,,,,
1823-02-28,2,02444,0.3,02290,-3.4,,,,,02444,0.3,02290,-3.4,,,,,,,,,,,,,,
1823-03-01,2,02444,2.4,02290,-3.7,,,,,02444,2.4,02290,-3.7,,,,,,,,,,,,,,
1823-03-02,2,02444,2.9,02290,-3.9,,,,,02444,2.9,02290,-3.9,,,,,,,,,,,,,,
1823-03-03,2,02444,3.7,02290,-1.3,,,,,02444,3.7,02290,-1.3,,,,,,,,,,,,,,
1823-03-04,2,02444,5.3,02290,1.6,,,,,02444,5.3,02290,1.6,,,,,,,,,,,,,,
1823-03-05,2,02444,3,02290,-3.2,,,,,02444,3,02290,-3.2,,,,,,,,,,,,,,
