date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1922-01-01,56,05575,7.7,05792,-12.8,03044,9.6,05792,-16.4,05575,7.7,02290,-1.7,03044,9.6,02225,-4.7,00722,51.4,,,-0.666,0.865,0.159,-0.598,-0.603,0.932
1922-01-02,56,05099,9.8,05792,-7.2,02532,11.9,05792,-10.4,05099,9.8,13876,2.2,02532,11.9,02290,-2,04125,36.6,,,-0.499,0.73,-0.639,-0.123,-0.669,0.916
1922-01-03,56,03631,2.5,05792,-15.7,00919,9.3,05792,-18.8,03631,2.5,00098,-4,00919,9.3,02225,-6.2,00722,17.3,,,-0.595,0.915,-0.319,-0.12,-0.678,0.96
1922-01-04,57,01425,1.6,05792,-21,02578,4.5,05792,-21.8,01425,1.6,02290,-6.7,02578,4.5,02225,-7.8,00863,24.5,,,-0.723,0.959,-0.189,-0.103,-0.77,0.972
1922-01-05,57,03631,0.4,05792,-22.7,01425,2,05792,-23.9,03631,0.4,02290,-9,01425,2,02225,-12,03730,12.5,,,-0.712,0.88,-0.162,-0.574,-0.737,0.943
1922-01-06,57,03631,-0.5,05792,-23.1,05575,1,05792,-24,03631,-0.5,02290,-9.5,05575,1,01691,-13.1,03730,13.4,,,-0.704,0.872,0.151,0.005,-0.664,0.878
1922-01-07,57,05732,-1.3,05792,-23.9,05732,-0.1,05792,-25.1,05732,-1.3,03730,-13.2,05732,-0.1,03730,-17.5,13876,6.3,,,-0.669,0.795,0.559,0.163,-0.524,0.885
1922-01-08,57,03631,2.1,05792,-13,03631,5,05792,-23.9,03631,2.1,13876,-10.3,03631,5,03730,-19.2,03730,36,,,-0.366,0.328,-0.066,-1.437,-0.338,0.798
1922-01-09,57,02522,7.4,05792,-7.7,02522,10.5,02225,-12.7,02522,7.4,02225,-3.1,02522,10.5,02225,-12.7,03730,39.9,,,-0.362,0.441,-0.558,-0.902,-0.483,0.891
1922-01-10,57,04125,9.6,05792,-8,02522,11.8,05792,-8.6,04125,9.6,00098,1.9,02522,11.8,02225,-6.3,00320,18,,,-0.408,0.524,-0.945,-0.117,-0.658,0.949
