date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1769-01-01,1,02928,1.8,02928,1.8,,,,,02928,1.8,02928,1.8,,,,,,,,,,,,,,
1769-01-02,1,02928,3.1,02928,3.1,,,,,02928,3.1,02928,3.1,,,,,,,,,,,,,,
1769-01-03,1,02928,0.6,02928,0.6,,,,,02928,0.6,02928,0.6,,,,,,,,,,,,,,
1769-01-04,1,02928,1.8,02928,1.8,,,,,02928,1.8,02928,1.8,,,,,,,,,,,,,,
1769-01-05,1,02928,1.3,02928,1.3,,,,,02928,1.3,02928,1.3,,,,,,,,,,,,,,
1769-01-06,1,02928,0.5,02928,0.5,,,,,02928,0.5,02928,0.5,,,,,,,,,,,,,,
1769-01-07,1,02928,1.3,02928,1.3,,,,,02928,1.3,02928,1.3,,,,,,,,,,,,,,
1769-01-08,1,02928,1.3,02928,1.3,,,,,02928,1.3,02928,1.3,,,,,,,,,,,,,,
1769-01-09,1,02928,0.3,02928,0.3,,,,,02928,0.3,02928,0.3,,,,,,,,,,,,,,
1769-01-10,1,02928,-1,02928,-1,,,,,02928,-1,02928,-1,,,,,,,,,,,,,,
1769-01-11,1,02928,0.6,02928,0.6,,,,,02928,0.6,02928,0.6,,,,,,,,,,,,,,
1769-01-12,1,02928,3.6,02928,3.6,,,,,02928,3.6,02928,3.6,,,,,,,,,,,,,,
1769-01-13,1,02928,4.6,02928,4.6,,,,,02928,4.6,02928,4.6,,,,,,,,,,,,,,
1769-01-14,1,02928,1.3,02928,1.3,,,,,02928,1.3,02928,1.3,,,,,,,,,,,,,,
1769-01-15,1,02928,1.8,02928,1.8,,,,,02928,1.8,02928,1.8,,,,,,,,,,,,,,
1769-01-16,1,02928,0.8,02928,0.8,,,,,02928,0.8,02928,0.8,,,,,,,,,,,,,,
1769-01-17,1,02928,1.3,02928,1.3,,,,,02928,1.3,02928,1.3,,,,,,,,,,,,,,
1769-01-18,1,02928,-0.4,02928,-0.4,,,,,02928,-0.4,02928,-0.4,,,,,,,,,,,,,,
1769-01-19,1,02928,-0.9,02928,-0.9,,,,,02928,-0.9,02928,-0.9,,,,,,,,,,,,,,
1769-01-20,1,02928,-2.2,02928,-2.2,,,,,02928,-2.2,02928,-2.2,,,,,,,,,,,,,,
1769-01-21,1,02928,-2.4,02928,-2.4,,,,,02928,-2.4,02928,-2.4,,,,,,,,,,,,,,
1769-01-22,1,02928,-2.7,02928,-2.7,,,,,02928,-2.7,02928,-2.7,,,,,,,,,,,,,,
1769-01-23,1,02928,-0.9,02928,-0.9,,,,,02928,-0.9,02928,-0.9,,,,,,,,,,,,,,
1769-01-24,1,02928,0.6,02928,0.6,,,,,02928,0.6,02928,0.6,,,,,,,,,,,,,,
1769-01-25,1,02928,0.6,02928,0.6,,,,,02928,0.6,02928,0.6,,,,,,,,,,,,,,
1769-01-26,1,02928,1.2,02928,1.2,,,,,02928,1.2,02928,1.2,,,,,,,,,,,,,,
1769-01-27,1,02928,0.7,02928,0.7,,,,,02928,0.7,02928,0.7,,,,,,,,,,,,,,
1769-01-28,1,02928,2.9,02928,2.9,,,,,02928,2.9,02928,2.9,,,,,,,,,,,,,,
1769-01-29,1,02928,3.4,02928,3.4,,,,,02928,3.4,02928,3.4,,,,,,,,,,,,,,
1769-01-30,1,02928,-2.1,02928,-2.1,,,,,02928,-2.1,02928,-2.1,,,,,,,,,,,,,,
1769-01-31,1,02928,-7.3,02928,-7.3,,,,,02928,-7.3,02928,-7.3,,,,,,,,,,,,,,
1769-02-01,1,02928,-4.5,02928,-4.5,,,,,02928,-4.5,02928,-4.5,,,,,,,,,,,,,,
1769-02-02,1,02928,-6.3,02928,-6.3,,,,,02928,-6.3,02928,-6.3,,,,,,,,,,,,,,
1769-02-03,1,02928,-1.8,02928,-1.8,,,,,02928,-1.8,02928,-1.8,,,,,,,,,,,,,,
