date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1859-01-01,8,03631,0.5,02290,-6.4,01425,0.3,02444,-3.5,03631,0.5,02290,-6.4,01425,0.3,02444,-3.5,01425,0,,,,,,,,
1859-01-02,8,03631,3.9,02290,-6.8,04024,2.4,02444,-7.1,03631,3.9,02290,-6.8,04024,2.4,02444,-7.1,04024,3.7,,,,,,,,
1859-01-03,8,03631,3.6,02290,-4.6,02444,2.1,04024,-2,03631,3.6,02290,-4.6,02444,2.1,04024,-2,02444,0.7,,,,,,,,
1859-01-04,8,03631,3.6,02290,-3.4,02444,3.8,01425,0.3,03631,3.6,02290,-3.4,02444,3.8,01425,0.3,02444,1,,,,,,,,
1859-01-05,8,01425,0.7,02290,-4.2,01425,3.9,04024,-2.3,01425,0.7,02290,-4.2,01425,3.9,04024,-2.3,01425,0,,,,,,,,
1859-01-06,8,03631,-0.4,02290,-6,04024,0.5,02444,-7.3,03631,-0.4,02290,-6,04024,0.5,02444,-7.3,02444,0.1,,,,,,,,
1859-01-07,8,03631,2.5,02290,-3.7,04024,2.4,02444,-6,03631,2.5,02290,-3.7,04024,2.4,02444,-6,01691,1.8,,,,,,,,
1859-01-08,8,03631,-1.7,02290,-7.7,01425,1.6,01425,-4.6,03631,-1.7,02290,-7.7,01425,1.6,01425,-4.6,02444,0.4,,,,,,,,
1859-01-09,8,03631,-0.8,02290,-10.8,01425,-2.5,02444,-11.5,03631,-0.8,02290,-10.8,01425,-2.5,02444,-11.5,02444,0.3,,,,,,,,
1859-01-10,8,03631,3.4,01425,-5,04024,2.9,02444,-12.5,03631,3.4,01425,-5,04024,2.9,02444,-12.5,01691,0.2,,,,,,,,
1859-01-11,8,03631,5.2,02290,-4.1,04024,6.3,01425,-3.3,03631,5.2,02290,-4.1,04024,6.3,01425,-3.3,04024,10,,,,,,,,
1859-01-12,8,02444,5.3,02290,-3.3,02444,6.1,01425,2.4,02444,5.3,02290,-3.3,02444,6.1,01425,2.4,01691,0,,,,,,,,
1859-01-13,8,03631,1.7,02290,-5.6,02444,5,04024,-2.3,03631,1.7,02290,-5.6,02444,5,04024,-2.3,02444,0.8,,,,,,,,
1859-01-14,8,03631,2.2,02290,-9,01425,2.5,02444,-3.5,03631,2.2,02290,-9,01425,2.5,02444,-3.5,01691,0.5,,,,,,,,
1859-01-15,8,03631,1.5,02290,-9.4,04024,3,04024,-4,03631,1.5,02290,-9.4,04024,3,04024,-4,02444,0.5,,,,,,,,
1859-01-16,8,04024,-0.1,01425,-4,04024,1.8,02444,-6.1,04024,-0.1,01425,-4,04024,1.8,02444,-6.1,01425,0,,,,,,,,
1859-01-17,8,02444,0.9,04024,-1.7,02444,3.5,02444,-7.1,02444,0.9,04024,-1.7,02444,3.5,02444,-7.1,04024,10.1,,,,,,,,
1859-01-18,8,02444,5.7,02290,1.8,01425,7.3,04024,-2.5,02444,5.7,02290,1.8,01425,7.3,04024,-2.5,01425,0.1,,,,,,,,
1859-01-19,8,01960,6.6,02290,2.2,04024,8.9,01425,4.8,01960,6.6,02290,2.2,04024,8.9,01425,4.8,01691,2,,,,,,,,
1859-01-20,8,01960,5.4,02290,1.3,02444,7.1,04024,2.5,01960,5.4,02290,1.3,02444,7.1,04024,2.5,04024,0.5,,,,,,,,
1859-01-21,8,01691,3.7,02290,0.7,02444,7.5,01425,0.3,01691,3.7,02290,0.7,02444,7.5,01425,0.3,02444,0.3,,,,,,,,
1859-01-22,8,03631,3.9,02290,-0.5,02444,7,01425,-3,03631,3.9,02290,-0.5,02444,7,01425,-3,02444,0.2,,,,,,,,
1859-01-23,8,03631,3.3,04024,0.4,02444,4.6,01425,-3.4,03631,3.3,04024,0.4,02444,4.6,01425,-3.4,01425,0.1,,,,,,,,
1859-01-24,8,03631,3.9,02290,-0.3,01425,6.3,02444,-1.1,03631,3.9,02290,-0.3,01425,6.3,02444,-1.1,04024,1.5,,,,,,,,
1859-01-25,8,03631,5.8,02290,-1.2,04024,6.6,02444,1.6,03631,5.8,02290,-1.2,04024,6.6,02444,1.6,01425,2.4,,,,,,,,
1859-01-26,8,01960,5.1,02290,1.1,01425,8.3,02444,2.4,01960,5.1,02290,1.1,01425,8.3,02444,2.4,04024,6.2,,,,,,,,
1859-01-27,8,02444,5.5,02290,0.8,02444,7.3,04024,1.1,02444,5.5,02290,0.8,02444,7.3,04024,1.1,01691,6.5,,,,,,,,
1859-01-28,8,01425,5.7,02290,1.2,02444,7.3,04024,1,01425,5.7,02290,1.2,02444,7.3,04024,1,02444,1.9,,,,,,,,
1859-01-29,8,01425,7.5,04024,2.1,01425,8.8,02444,0.1,01425,7.5,04024,2.1,01425,8.8,02444,0.1,01425,11.8,,,,,,,,
