date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1897-01-01,50,00003,6.4,00722,-1.9,15964,8,04104,-4.8,00003,6.4,02290,0,15964,8,04104,-4.8,00098,7.9,,,-0.472,0.657,-0.299,-0.321,-0.554,0.827
1897-01-02,50,02522,3.8,01358,-5,02522,5.5,01358,-5.8,02522,3.8,00098,-3.3,02522,5.5,03404,-4.4,00402,0.9,,,-0.324,0.316,-0.371,0.239,-0.472,0.498
1897-01-03,50,04024,1.2,01358,-6.2,00284,2.9,01358,-8,04024,1.2,02290,-5.3,00284,2.9,00863,-7.2,01358,4.1,,,-0.36,0.313,0.41,0.446,-0.249,0.578
1897-01-04,50,00402,0.8,01358,-8.4,00003,3.5,01358,-10.2,00402,0.8,00863,-6.1,00003,3.5,00863,-8.9,01358,3.2,,,-0.457,0.4,0.177,0.614,-0.44,0.601
1897-01-05,50,02290,0,01358,-9.3,00186,3.1,04125,-12.4,02290,0,04125,-8,00186,3.1,04125,-12.4,00880,0.6,,,-0.319,0.23,0.405,-0.039,-0.174,0.359
1897-01-06,50,00003,3.5,04125,-8.6,00003,7.4,04125,-12.6,00003,3.5,04125,-8.6,00003,7.4,04125,-12.6,01358,0.1,,,-0.045,0.003,0.661,-1.055,0.265,0.595
1897-01-07,50,00003,5.2,04104,-7.5,00003,7.8,01684,-13.5,00003,5.2,04104,-7.5,00003,7.8,01684,-13.5,15526,2.6,,,0.014,0,-0.195,-1.198,0.034,0.434
1897-01-08,50,00003,4.6,00880,-12.2,02290,7.3,00880,-13.8,00003,4.6,00880,-12.2,02290,7.3,00880,-13.8,01891,2.7,,,0.023,0,-0.879,-1.93,-0.144,0.71
1897-01-09,50,00003,5.9,03987,-8,00003,10.5,00880,-12.6,00003,5.9,03987,-8,00003,10.5,00880,-12.6,05349,6.8,,,0.242,0.041,-0.998,-1.534,0.004,0.697
1897-01-10,50,02290,5.8,03987,-7.4,02290,8.7,01684,-10.9,02290,5.8,03987,-7.4,02290,8.7,01684,-10.9,01358,0.3,,,0.448,0.123,-0.961,-1.59,0.226,0.714
1897-01-11,50,02290,5.6,05349,-9,02290,9.5,05349,-11.1,02290,5.6,05349,-9,02290,9.5,05349,-11.1,03383,3.6,,,0.469,0.147,-1.026,-1.31,0.205,0.685
1897-01-12,50,00722,3.3,00863,-5.1,00722,5.4,05349,-9.3,00003,3.1,00863,-5.1,02290,4.8,05349,-9.3,03383,7.9,,,0.301,0.192,-0.516,-0.216,0.135,0.416
1897-01-13,50,02290,3.7,00863,-4.2,02290,5.8,00863,-6,02290,3.7,00863,-4.2,02290,5.8,00863,-6,05707,3.4,,,0.11,0.056,-0.378,0.216,-0.039,0.335
1897-01-14,50,01047,0.6,00722,-8.2,02290,4.2,00722,-9.1,01047,0.6,00098,-5.1,02290,4.2,04125,-5.8,01358,4,,,-0.437,0.602,-0.403,0.079,-0.585,0.783
1897-01-15,50,02522,1,00722,-8.8,05707,2.3,00722,-9.8,02522,1,00691,-6.3,05707,2.3,00691,-8.1,00098,1.7,,,-0.254,0.111,-0.95,0.238,-0.605,0.67
1897-01-16,50,02290,2.9,00722,-5.2,02290,7.5,00722,-9.8,02290,2.9,00098,-4.2,02290,7.5,03790,-9.4,00722,2.7,,,-0.134,0.063,-0.584,0.31,-0.362,0.555
1897-01-17,50,01047,5.6,02290,-3.4,00853,6.4,01358,-5.7,01047,5.6,02290,-3.4,00853,6.4,00186,-4.6,00320,1.8,,,-0.268,0.274,-0.109,0.356,-0.332,0.406
1897-01-18,50,01047,3.2,02290,-3.5,00853,6.5,00098,-4.3,01047,3.2,02290,-3.5,00853,6.5,00098,-4.3,04748,2.6,,,-0.252,0.368,-0.123,0.027,-0.297,0.399
1897-01-19,50,15964,1.5,00722,-7.1,03946,3.8,00722,-10.8,15964,1.5,00863,-4.9,03946,3.8,00863,-6.8,02444,2.1,,,-0.327,0.228,-0.762,-0.647,-0.548,0.892
1897-01-20,50,02522,0.7,01358,-10,02522,1.6,00722,-12.8,02522,0.7,00098,-9,02522,1.6,00863,-11,05349,6.3,,,-0.268,0.124,-0.666,-0.569,-0.46,0.536
1897-01-21,50,02374,-1.1,01358,-12.7,02522,0.6,01358,-16,02374,-1.1,00098,-10.9,02522,0.6,00863,-12,02290,9,,,-0.535,0.39,-0.133,-0.24,-0.564,0.418
1897-01-22,50,04125,-2.4,00722,-11.3,04125,0.4,01358,-16.2,04125,-2.4,00098,-9.3,04125,0.4,00098,-11.6,00098,8.1,,,-0.324,0.283,-0.496,0.007,-0.499,0.514
1897-01-23,50,04024,-3,01358,-13.6,05498,-0.5,00722,-14.8,04024,-3,00098,-9.5,05498,-0.5,00098,-10.3,00722,15.4,,,-0.567,0.67,-0.348,0.031,-0.692,0.757
1897-01-24,50,00402,-2.1,01358,-14.3,01960,-0.4,01358,-15.4,00402,-2.1,00098,-11,01960,-0.4,02290,-11.8,01358,14.8,,,-0.746,0.806,-0.313,0.427,-0.888,0.917
1897-01-25,50,15964,-1.2,01358,-13.9,00003,1.5,00722,-15.4,15964,-1.2,02290,-9.4,00003,1.5,02374,-15.3,03404,17.5,,,-0.647,0.624,-0.458,-0.557,-0.767,0.851
1897-01-26,50,02522,-1,01358,-11.2,03404,0.6,01358,-13.3,02522,-1,02290,-7.9,03404,0.6,03946,-10.3,00098,17.6,,,-0.568,0.591,-0.554,-0.492,-0.727,0.902
1897-01-27,50,00691,1.5,01358,-9.9,03790,2.2,01358,-13.2,00691,1.5,02290,-7.3,03790,2.2,05349,-9,00098,15.3,,,-0.768,0.828,0.096,-0.317,-0.711,0.867
1897-01-28,50,01047,0.7,01358,-8.6,02444,3.1,01358,-11.2,01047,0.7,02290,-7.8,02444,3.1,04125,-10,00186,17.2,,,-0.677,0.787,-0.316,-0.074,-0.782,0.85
1897-01-29,50,15964,0.2,00722,-11.2,01960,2.6,00722,-12.1,15964,0.2,02290,-7.9,01960,2.6,02290,-9.7,00098,12.2,,,-0.503,0.431,-0.779,-0.347,-0.751,0.849
1897-01-30,50,00003,0.6,01358,-10.3,00003,2.2,01358,-14,00003,0.6,02374,-7.8,00003,2.2,02444,-13.3,01425,6.1,,,-0.31,0.148,-0.881,-0.575,-0.578,0.702
