date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1902-01-01,61,03790,9.4,05792,-3.4,01047,11.7,05792,-4.5,03790,9.4,04104,-1,01047,11.7,04104,-2.8,00722,21.8,,,-0.406,0.599,-0.114,-0.112,-0.432,0.612
1902-01-02,61,15964,9,05792,-5.9,03126,11,05792,-6.2,15964,9,04104,2.6,03126,11,04104,-3.8,00722,25.8,,,-0.466,0.726,-0.476,-0.257,-0.582,0.874
1902-01-03,61,02522,8,05792,-10.8,03383,10,05792,-11.4,02522,8,00098,1.2,03383,10,02290,-1,01358,11.7,,,-0.513,0.69,-0.819,-0.162,-0.72,0.98
1902-01-04,61,01425,9.5,05792,-6.4,02522,11.4,05792,-11.2,01425,9.5,04104,3,02522,11.4,00863,-0.1,03537,17.8,,,-0.479,0.719,-0.42,-0.226,-0.581,0.827
1902-01-05,61,01047,6.1,05792,-10.6,03126,10.6,05792,-14.5,01047,6.1,00098,-0.7,03126,10.6,02290,-2.7,00722,12.6,,,-0.558,0.886,-0.385,0.09,-0.659,0.954
1902-01-06,61,03631,7.7,05792,-14.2,00661,8.9,05792,-17.1,03631,7.7,02290,-0.6,00661,8.9,02290,-3.5,20007,33.5,,,-0.693,0.932,-0.047,-0.304,-0.698,0.95
1902-01-07,61,00691,7.5,05792,-11.5,15526,8.8,05792,-13.5,00691,7.5,02290,0.3,15526,8.8,02290,-2.1,00880,7.9,,,-0.648,0.965,-0.168,-0.014,-0.691,0.976
1902-01-08,61,00402,6.3,05792,-7.8,01006,7.8,05792,-11.3,00402,6.3,00098,-1.4,01006,7.8,02290,-3.5,00880,2.7,,,-0.535,0.84,0.217,0.35,-0.488,0.902
1902-01-09,61,03631,5.5,05792,-5.6,20007,9.2,05792,-7,03631,5.5,00863,-1.1,20007,9.2,04933,-5,15526,6.5,,,-0.324,0.49,0.261,0.032,-0.258,0.542
1902-01-10,61,03537,7.5,05792,-7.1,03631,8.2,05792,-7.6,03537,7.5,04104,-0.8,03631,8.2,04125,-4.2,04024,15.3,,,-0.525,0.592,0.713,0.077,-0.344,0.768
1902-01-11,61,05498,6.4,05792,-10,03537,9.5,05792,-11.2,05498,6.4,00863,0.1,03537,9.5,04933,-3.5,00722,8.4,,,-0.493,0.795,-0.359,-0.093,-0.583,0.866
1902-01-12,61,15964,6.5,05792,-8.2,00003,8.5,05792,-11.2,15964,6.5,00863,0.3,00003,8.5,00098,-3.2,05732,7.3,,,-0.432,0.708,-0.423,-0.312,-0.533,0.861
1902-01-13,61,15964,3,05792,-12.2,15964,7.8,05792,-12.9,15964,3,00098,-3.5,15964,7.8,00098,-5.7,05792,3,,,-0.449,0.673,-0.647,-0.064,-0.614,0.898
1902-01-14,61,03631,1.5,05792,-15.6,04104,4,05792,-17.8,03631,1.5,02290,-5.5,04104,4,02290,-7,00098,7.3,,,-0.536,0.85,-0.305,-0.265,-0.608,0.919
1902-01-15,61,03631,4.9,05792,-19.8,15526,7.1,05792,-23.1,03631,4.9,02290,-8,15526,7.1,02290,-10.5,01358,22.3,,,-0.723,0.884,0.217,-0.512,-0.655,0.938
1902-01-16,61,03790,7.2,05792,-12,03790,8.2,05792,-23.5,03790,7.2,02290,-2.4,03790,8.2,02290,-8.9,01358,40.6,,,-0.639,0.857,0.274,-0.313,-0.561,0.899
1902-01-17,61,03790,6.7,05792,-8,15964,8.4,05792,-12.1,03790,6.7,02290,-0.9,15964,8.4,02290,-2.8,01358,5.5,,,-0.514,0.886,0.044,-0.193,-0.498,0.899
1902-01-18,61,01047,5.9,05792,-7.8,00116,9.7,05792,-8.5,01047,5.9,02290,-1.7,00116,9.7,02290,-5.5,20007,5.9,,,-0.505,0.863,0.05,-0.02,-0.491,0.864
1902-01-19,61,01047,5.9,05792,-10,00320,7.2,05792,-12.2,01047,5.9,02290,-1.4,00320,7.2,02290,-4,15526,6.4,,,-0.496,0.806,-0.185,0.303,-0.551,0.851
1902-01-20,61,03790,6.4,05792,-8.7,05498,8.5,05792,-10.1,03790,6.4,02290,-2.2,05498,8.5,02290,-5,01358,51.7,,,-0.552,0.88,0.081,-0.107,-0.529,0.886
