date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1924-01-01,58,05732,-2.8,05792,-20.8,05732,-0.5,05792,-23.8,05732,-2.8,00320,-11.7,05732,-0.5,00284,-17.8,05099,11.5,,,-0.455,0.598,0.083,-0.401,-0.424,0.641
1924-01-02,57,03730,-3.8,05792,-16.6,03730,-1,05792,-22.5,03730,-3.8,00284,-13,03730,-1,01691,-18.5,00863,17.5,,,-0.29,0.259,0.035,-0.072,-0.28,0.261
1924-01-03,57,05099,2.2,05792,-11.7,05099,4,00284,-19.1,05099,2.2,05349,-8.3,05099,4,00284,-19.1,00186,9.5,,,-0.122,0.035,-1.203,-1.08,-0.401,0.828
1924-01-04,58,03383,-0.9,03044,-15.3,01425,3.8,01691,-19.9,03383,-0.9,03044,-15.3,01425,3.8,01691,-19.9,03015,3.4,,,-0.17,0.042,-1.023,-0.424,-0.42,0.281
1924-01-05,58,05732,-0.7,05792,-18.2,05732,0.4,01691,-20.9,05732,-0.7,00164,-12.1,05732,0.4,01691,-20.9,03015,2,,,-0.421,0.44,0.4,-0.245,-0.313,0.495
1924-01-06,58,05732,0,05792,-12.4,02629,0.9,01691,-19,05732,0,03730,-11.8,02629,0.9,01691,-19,04024,5.5,,,-0.355,0.5,0.66,0.125,-0.189,0.736
1924-01-07,58,02290,-2.6,05792,-11.4,00186,2,00164,-18.6,02290,-2.6,00164,-10.9,00186,2,00164,-18.6,00164,4.2,,,-0.148,0.109,-0.038,-0.785,-0.138,0.401
1924-01-08,58,02290,-0.3,00722,-13.2,03383,2,05761,-17.4,02290,-0.3,03044,-9.6,03383,2,05761,-17.4,05371,9,,,-0.077,0.028,-0.602,0.047,-0.232,0.239
1924-01-09,58,05099,2.4,05792,-8.8,05099,7,01006,-16.2,05099,2.4,03631,-7.6,05099,7,01006,-16.2,03790,5,,,-0.045,0.006,-1.036,-0.533,-0.297,0.526
1924-01-10,58,05099,5.1,05792,-7.6,00661,7,01691,-12.9,05099,5.1,03730,-6.4,00661,7,01691,-12.9,05099,7.4,,,-0.237,0.217,-0.162,-0.773,-0.259,0.463
1924-01-11,58,00661,4.4,05792,-10.1,00186,8,05792,-13.9,00661,4.4,04024,-3,00186,8,03730,-10.7,02629,5,,,-0.37,0.501,-0.316,-0.739,-0.433,0.764
1924-01-12,58,03044,4.9,05792,-10.7,05099,8.1,05792,-14.7,03044,4.9,03730,-5.5,05099,8.1,03730,-10,01526,0.3,,,-0.4,0.451,0.268,-1.038,-0.305,0.734
1924-01-13,58,00186,6.6,05792,-7.6,00186,9.5,03730,-14.2,00186,6.6,03730,-6.7,00186,9.5,03730,-14.2,03987,0.2,,,-0.145,0.063,0.486,-1.018,0.004,0.392
1924-01-14,58,00186,2.8,05792,-9.4,00186,8.5,00948,-12.2,00186,2.8,03383,-6.5,00186,8.5,00948,-12.2,01526,0.2,,,-0.159,0.078,0.641,-0.842,0.026,0.386
1924-01-15,58,00186,0.5,00948,-10.4,00186,8,00164,-14.2,00186,0.5,00948,-10.4,00186,8,00164,-14.2,01526,0.2,,,-0.013,0,0.256,-1.609,0.092,0.572
1924-01-16,58,02290,2.2,01358,-12.4,03730,6,02444,-18.4,02290,2.2,02444,-12.2,03730,6,02444,-18.4,01425,8.8,,,-0.006,0,-0.545,-0.805,-0.125,0.325
1924-01-17,58,02290,4.6,05792,-7.6,02290,7.2,00722,-15.9,02290,4.6,03790,-6.8,02290,7.2,01691,-13.7,00164,1.9,,,0.084,0.03,-0.727,0.221,-0.107,0.308
1924-01-18,58,00186,5.4,05792,-8,02522,8.2,00284,-9.9,00186,5.4,04024,-2.7,02522,8.2,00284,-9.9,02629,11.7,,,-0.229,0.221,-0.312,-0.798,-0.288,0.561
1924-01-19,58,02522,8.8,05792,-3.8,02522,12,05792,-7.6,02522,8.8,04024,1.3,02522,12,03730,-3.9,00863,18,,,-0.26,0.338,-0.599,-0.486,-0.401,0.727
1924-01-20,58,02522,5.6,05792,-12,05099,9,05792,-12.7,02522,5.6,05371,-0.3,05099,9,03730,-3.9,00722,12.3,,,-0.51,0.812,-0.537,-0.086,-0.645,0.933
1924-01-21,58,02522,4.6,05792,-13.4,05099,7.3,05792,-13.9,02522,4.6,05371,-2.6,05099,7.3,03730,-10.4,01891,7.1,,,-0.451,0.658,-0.736,-0.185,-0.634,0.905
1924-01-22,58,05099,2.2,05792,-9.9,00186,6.5,05792,-13.9,05099,2.2,05371,-4.7,00186,6.5,02225,-6.5,00880,0.3,,,-0.355,0.488,-0.605,-0.648,-0.493,0.873
1924-01-23,58,02629,-1.2,01358,-14.2,00186,4.5,01358,-16,02629,-1.2,05371,-10.8,00186,4.5,05371,-12.9,00098,0,,,-0.464,0.576,-0.171,-0.71,-0.49,0.723
1924-01-24,58,03790,0.5,05792,-11.3,00186,4.5,02225,-16.4,03790,0.5,03730,-10.4,00186,4.5,02225,-16.4,03404,0.8,,,-0.171,0.117,0.67,-0.9,0.022,0.562
1924-01-25,58,02629,1.5,05792,-12.7,03631,3.4,03730,-14.2,02629,1.5,00320,-6.5,03631,3.4,03730,-14.2,00186,1.5,,,-0.353,0.475,0.18,-0.968,-0.283,0.803
1924-01-26,58,03404,1.8,05792,-14.4,03404,5.7,05792,-15,03404,1.8,04024,-6.7,03404,5.7,05349,-9.7,02374,0.3,,,-0.346,0.358,0.019,-1.206,-0.311,0.763
1924-01-27,58,05575,2.7,05792,-11.4,02444,6.2,05792,-14.1,05575,2.7,03730,-4.3,02444,6.2,03730,-14,02225,6.2,,,-0.457,0.746,0.507,-0.122,-0.325,0.859
1924-01-28,59,03631,2.2,05792,-18.8,03790,5.2,05792,-19.2,03631,2.2,02290,-5,03790,5.2,05371,-6.3,03730,12.3,,,-0.675,0.961,-0.146,-0.22,-0.707,0.979
1924-01-29,59,05575,2.2,05792,-21.9,01425,5.4,05792,-22.7,05575,2.2,02290,-7.8,01425,5.4,03730,-11.7,03730,2,,,-0.745,0.874,0.253,-0.691,-0.661,0.949
1924-01-30,59,00691,2.8,05792,-18.3,03404,4.9,05792,-22.7,00691,2.8,03730,-11.5,03404,4.9,03730,-19.2,05732,1.1,,,-0.702,0.643,1.126,-0.746,-0.389,0.894
1924-01-31,59,03790,2.5,03730,-12.8,03126,6.2,03730,-20.4,03790,2.5,03730,-12.8,03126,6.2,03730,-20.4,05732,1,,,-0.404,0.267,1.533,-0.468,0.008,0.768
1924-02-01,57,03631,3.1,03730,-8.1,03790,6.1,03730,-15.2,03631,3.1,03730,-8.1,03790,6.1,03730,-15.2,00722,1,,,-0.336,0.327,1.014,-0.434,-0.062,0.73
1924-02-02,57,03790,6.1,05792,-13,03537,7.5,03730,-16,03790,6.1,03730,-5.5,03537,7.5,03730,-16,00722,30.5,,,-0.626,0.85,0.46,-0.293,-0.5,0.918
1924-02-03,57,03044,6.1,05792,-12.3,01006,7.6,05792,-13.8,03044,6.1,02290,-1.6,01006,7.6,03730,-4.1,02225,25.3,,,-0.516,0.722,-0.383,-0.747,-0.603,0.925
1924-02-04,57,03088,5.3,05792,-13.5,03044,7,05792,-14.2,03088,5.3,02290,-1.9,03044,7,02290,-2.8,02225,16.2,,,-0.615,0.943,-0.191,-0.171,-0.662,0.963
1924-02-05,57,02444,5.5,05792,-12.6,02444,7.4,05792,-14.1,02444,5.5,05371,-0.8,02444,7.4,02290,-3.7,00722,40.2,,,-0.549,0.885,-0.387,-0.242,-0.646,0.966
1924-02-06,57,05099,3.1,05792,-17.4,03790,6.5,05792,-18.4,05099,3.1,02290,-4.1,03790,6.5,05371,-5.1,03730,34.2,,,-0.61,0.834,-0.436,-0.571,-0.713,0.968
1924-02-07,57,05099,3.8,05792,-16.6,05099,5.7,05792,-19.9,05099,3.8,05371,-4.9,05099,5.7,02290,-6.5,00098,11.3,,,-0.608,0.793,-0.423,-0.791,-0.705,0.978
1924-02-08,57,01425,4.3,05792,-14.8,05099,8.5,05792,-16.1,01425,4.3,01762,-4.2,05099,8.5,03730,-9.7,05371,3.6,,,-0.538,0.629,-0.565,-0.897,-0.669,0.901
