date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
2005-01-01,506,00450,9.1,05792,-9.7,01327,11.1,05792,-11.2,00450,9.1,01550,-0.5,01327,11.1,03307,-5.5,01832,18.9,00722,36.3,-0.492,0.53,-0.321,-0.451,-0.647,0.743
2005-01-02,512,00954,7.2,05792,-10.3,00450,11.8,05792,-16.4,00954,7.2,04501,-1.2,00450,11.8,01550,-3.2,05792,27.8,00722,37.7,-0.523,0.727,-0.387,-0.098,-0.719,0.864
2005-01-03,512,01228,8.4,05792,-14.9,01228,9,05792,-16.3,01228,8.4,00840,-1.7,01228,9,05371,-3.1,00314,16.6,00722,37.4,-0.71,0.868,-0.051,-0.293,-0.73,0.909
2005-01-04,510,01228,8.9,05792,-9.3,01443,11.2,05792,-12.1,01228,8.9,05049,-2.6,01443,11.2,03730,-7.6,00863,9.2,00722,38.1,-0.789,0.846,0.295,0.047,-0.638,0.885
2005-01-05,510,01228,7.9,05792,-7.4,05111,10.2,05792,-8.6,01228,7.9,01550,-3.4,05111,10.2,03730,-7.6,00685,28.1,01832,30.6,-0.525,0.682,-0.063,-0.115,-0.554,0.695
2005-01-06,512,01443,9,05792,-9.1,04169,10.8,05792,-12.2,01443,9,04501,-0.2,04169,10.8,01550,-3.6,04125,15.4,05467,38.8,-0.464,0.617,-0.349,-0.334,-0.635,0.837
2005-01-07,508,02173,11.6,05792,-4.8,02968,13.2,05792,-11.5,02173,11.6,01550,-2.3,02968,13.2,01550,-5.3,04896,5.3,00722,37.9,-0.797,0.713,0.464,-0.5,-0.552,0.83
2005-01-08,505,01050,11.8,01550,-1.9,01050,17.2,03730,-7,01050,11.8,01550,-1.9,01050,17.2,03730,-7,02349,10,00722,46.2,-0.475,0.519,0.121,0.062,-0.415,0.534
2005-01-09,510,01443,9.6,05792,-6.6,01050,12.2,05792,-8.9,01443,9.6,04501,0,01050,12.2,01550,-3.5,04896,12.3,00183,32.2,-0.439,0.597,-0.283,-0.195,-0.58,0.719
2005-01-10,512,02173,12.6,01550,-2.5,01443,16.3,03730,-5.9,02173,12.6,01550,-2.5,01443,16.3,03730,-5.9,05344,10,00722,30.2,-0.806,0.542,0.833,-0.611,-0.363,0.76
2005-01-11,514,02968,11.5,05792,-5.9,00603,14.6,03730,-7.3,02968,11.5,01550,-3.7,00603,14.6,03730,-7.3,01378,9.2,00722,29.1,-0.766,0.637,0.538,-0.597,-0.479,0.794
2005-01-12,514,01443,9.1,05792,-6.7,05538,13.4,05792,-8.7,01443,9.1,01550,-4.1,05538,13.4,01550,-8.3,01832,20.8,00722,27.5,-0.595,0.703,0.086,-0.233,-0.546,0.73
2005-01-13,514,01228,7,05792,-11.9,01050,9.8,05792,-15.9,01228,7,04501,-1.5,01050,9.8,01550,-5.8,00656,16.6,06091,30.7,-0.494,0.761,-0.275,-0.081,-0.633,0.845
2005-01-14,510,01228,7.3,05792,-13.9,01228,7.8,05792,-16.3,01228,7.3,01550,-5,01228,7.8,03730,-10.9,03158,2,01358,23.9,-0.709,0.808,0.327,0.099,-0.544,0.87
2005-01-15,508,01228,5.7,01550,-7.6,01346,8,03730,-12.4,01228,5.7,01550,-7.6,02173,7.5,03730,-12.4,01667,0.2,01228,14.8,-0.497,0.504,0.456,0.101,-0.267,0.648
2005-01-16,513,01228,5.5,01550,-7.3,00003,11.6,03730,-12.5,01228,5.5,01550,-7.3,00003,11.6,03730,-12.5,14311,0.6,01358,17.9,-0.253,0.13,0.704,-0.331,0.113,0.446
2005-01-17,514,01228,7.6,01550,-6.2,02474,10.2,05800,-12.1,01228,7.6,01550,-6.2,02474,10.2,05800,-12.1,02947,21.4,00722,33.8,-0.527,0.297,0.889,-0.8,-0.057,0.648
2005-01-18,513,01602,6.4,05792,-9.7,01443,10.2,05792,-15.9,01602,6.4,05779,-6.1,01443,10.2,05800,-9.9,19581,23,00722,35.2,-0.537,0.59,0.022,-0.298,-0.519,0.635
2005-01-19,514,01228,6.6,05792,-16.5,01619,8.2,05792,-19.2,01228,6.6,04501,-3.1,01619,8.2,04501,-6.5,01378,24,00722,33,-0.598,0.813,-0.252,-0.25,-0.722,0.906
2005-01-20,514,02657,10.5,05792,-9.7,02657,12.4,05792,-17,02657,10.5,05779,-0.5,02657,12.4,01550,-4.2,04354,75.5,05467,48.9,-0.497,0.44,-0.422,-0.741,-0.698,0.835
2005-01-21,509,04175,7.3,05792,-12.2,04125,13.3,05792,-16,04175,7.3,00840,-2.2,04125,13.3,00840,-3.8,05792,47.4,05467,54.1,-0.459,0.504,-0.553,-0.312,-0.734,0.828
2005-01-22,508,01228,6.3,05792,-17.4,03640,8,05792,-18.6,01228,6.3,05779,-3.5,03640,8,03857,-8.5,01358,16.4,01358,36.4,-0.587,0.771,-0.267,-0.324,-0.717,0.898
2005-01-23,512,01228,5.1,05792,-18.4,01228,6.5,05792,-20.6,01228,5.1,03730,-5.8,01228,6.5,03730,-11.9,00863,17.8,00102,28,-0.608,0.78,-0.177,-0.304,-0.692,0.86
2005-01-24,513,01228,4.2,05792,-21.1,01228,5.5,05792,-23,01228,4.2,04501,-7.1,01228,5.5,06182,-9.1,05467,54.9,05467,23.8,-0.703,0.896,-0.086,-0.124,-0.744,0.909
2005-01-25,513,01228,2.6,05792,-23.5,01228,3.8,05792,-24.5,01228,2.6,04354,-8.7,01228,3.8,03366,-13.7,05792,22.9,01346,22.8,-0.771,0.898,0.055,-0.273,-0.737,0.925
2005-01-26,513,01228,2.7,05792,-24.9,01228,4.4,05792,-25.9,01228,2.7,00840,-10,01228,4.4,00167,-15.7,02905,11.5,01346,26.1,-0.816,0.803,0.102,-0.606,-0.752,0.91
2005-01-27,514,01228,4.3,05792,-22,01228,5.3,05792,-24.7,01228,4.3,03857,-13.2,01228,5.3,03730,-22,02638,8.8,01832,26.9,-0.986,0.803,0.495,-0.601,-0.721,0.914
2005-01-28,509,01228,4.8,05792,-23.5,01228,6.2,05792,-24.5,01228,4.8,00142,-14.2,01228,6.2,03730,-21.2,04024,4.7,01759,15,-0.971,0.664,0.628,-0.961,-0.636,0.867
2005-01-29,508,01228,4.8,05792,-20.1,01228,7.1,05792,-24.4,01228,4.8,03730,-16.3,01228,7.1,03730,-22.4,00619,2.3,01346,22.8,-0.955,0.657,0.834,-0.768,-0.519,0.869
2005-01-30,513,01228,7,05792,-16.9,01228,7.3,03730,-24.3,01228,7,03730,-16.8,01228,7.3,03730,-24.3,00722,7.4,00722,26.1,-1.218,0.637,1.44,-0.88,-0.466,0.936
2005-01-31,514,01228,7,05792,-13.7,01590,7.7,05792,-16.4,01228,7,05800,-4.8,01590,7.7,02708,-14.8,00863,32.5,01358,37.6,-0.866,0.733,0.659,-0.53,-0.517,0.896
2005-02-01,520,01228,6.1,05792,-16.7,02657,7.6,05792,-19.9,01228,6.1,00840,-4,02657,7.6,04703,-11,05792,27.5,01358,30.8,-0.693,0.83,-0.037,-0.454,-0.702,0.923
2005-02-02,522,01228,6.9,05792,-17,02480,7.9,05792,-19.9,01228,6.9,02290,-3.8,02480,7.9,04703,-9.9,05792,33.7,00722,25.9,-0.72,0.722,0.107,-0.721,-0.65,0.898
2005-02-03,522,01228,6.7,05792,-15.2,01424,8.5,05792,-15.9,01228,6.7,05779,-3.2,01424,8.5,05779,-7.3,04125,17.5,05467,27.2,-0.57,0.638,-0.215,-0.615,-0.666,0.878
2005-02-04,517,01228,6.4,05792,-10.8,00003,10,03730,-14.9,01228,6.4,03730,-8.1,00003,10,03730,-14.9,06337,1.3,01346,16,-0.808,0.657,0.491,-0.877,-0.543,0.882
2005-02-05,516,01228,4.8,05792,-11.2,01266,7.2,03730,-17.5,01228,4.8,03730,-10.2,01266,7.2,03730,-17.5,00991,0.6,05371,24.3,-0.849,0.582,0.74,-1.021,-0.456,0.868
