date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1864-01-01,12,03631,-2.6,13923,-12.3,01425,-0.6,13923,-16.9,03631,-2.6,13923,-12.3,01425,-0.6,13923,-16.9,04024,2,,,,,,,,
1864-01-02,12,03631,-2,02290,-14.4,01425,-2.5,13923,-16.5,03631,-2,02290,-14.4,01425,-2.5,13923,-16.5,04024,1,,,,,,,,
1864-01-03,11,03631,-4.4,02290,-17,01425,-3.8,13923,-16.9,03631,-4.4,02290,-17,01425,-3.8,13923,-16.9,02444,0.8,,,,,,,,
1864-01-04,12,03631,-6.8,02290,-15,00919,-3.8,13923,-18,03631,-6.8,02290,-15,00919,-3.8,13923,-18,02444,0.6,,,,,,,,
1864-01-05,11,01425,-3.8,02444,-15.7,01425,0,02444,-20.4,01425,-3.8,02444,-15.7,01425,0,02444,-20.4,04024,0.6,,,,,,,,
1864-01-06,11,04024,-1.1,02444,-13.1,01425,1.3,02444,-17,04024,-1.1,02444,-13.1,01425,1.3,02444,-17,13923,0.1,,,,,,,,
1864-01-07,12,04024,-3.3,13923,-13.4,00919,-1.4,13923,-18.1,04024,-3.3,13923,-13.4,00919,-1.4,13923,-18.1,01425,0,,,,,,,,
1864-01-08,11,02290,-3.4,04748,-11.1,13923,-1.1,13923,-15.9,02290,-3.4,04748,-11.1,13923,-1.1,13923,-15.9,02444,0.1,,,,,,,,
1864-01-09,12,03631,-2.7,02928,-10.4,00919,-0.4,02444,-15,03631,-2.7,02928,-10.4,00919,-0.4,02444,-15,04024,1.1,,,,,,,,
1864-01-10,12,00919,-2.3,02444,-10.9,00919,0.3,02444,-14.5,00919,-2.3,02444,-10.9,00919,0.3,02444,-14.5,01425,0,,,,,,,,
1864-01-11,12,01425,-5.2,02444,-14.9,01425,-1.3,02444,-19,01425,-5.2,02444,-14.9,01425,-1.3,02444,-19,01425,0,,,,,,,,
1864-01-12,12,02290,-4.2,02444,-15.5,01425,-1.5,13923,-20.3,02290,-4.2,02444,-15.5,01425,-1.5,13923,-20.3,01425,0,,,,,,,,
1864-01-13,11,02290,-1.6,02444,-14.9,13923,-2.9,02444,-18.9,02290,-1.6,02444,-14.9,13923,-2.9,02444,-18.9,02444,0.1,,,,,,,,
