date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1989-01-01,558,00642,7.8,05792,-5.7,02760,9.2,03730,-9.5,00642,7.8,01550,-4.7,02760,9.2,03730,-9.5,00722,9.4,01346,20.6,-0.778,0.635,0.768,-0.383,-0.4,0.828
1989-01-02,558,02080,7.3,03730,-6.1,03044,10,01550,-9,02080,7.3,03730,-6.1,03044,10,01550,-9,03883,1.1,01346,27.6,-0.58,0.521,0.475,-0.233,-0.347,0.63
1989-01-03,558,04549,5.4,05941,-6.2,04549,10.3,05941,-10.4,02115,4.6,05941,-6.2,05059,10.1,05941,-10.4,00648,2.7,00722,24,-0.217,0.137,0.536,-0.371,0.051,0.422
1989-01-04,558,01443,6.5,05941,-6.6,04837,10.4,05941,-11.2,01443,6.5,05941,-6.6,04837,10.4,05941,-11.2,02349,14.6,00722,29,-0.397,0.256,0.412,-0.799,-0.166,0.515
1989-01-05,558,02115,6.2,05792,-13.8,03490,8.5,05792,-15.6,02115,6.2,05941,-5.2,03490,8.5,05941,-11.4,01748,27.4,00722,29,-0.625,0.729,-0.034,-0.437,-0.62,0.816
1989-01-06,558,03062,9.2,05792,-9.2,03212,10.3,05792,-15.6,03062,9.2,05779,-2.8,03212,10.3,05941,-4.8,04125,44.9,05792,32.4,-0.315,0.131,-0.774,-0.969,-0.63,0.791
1989-01-07,558,03576,7.4,05792,-10.8,01424,9.5,05792,-11.5,03576,7.4,05779,-3.1,01424,9.5,05779,-5.6,04125,58.3,01358,33,-0.524,0.508,-0.338,-0.788,-0.644,0.901
1989-01-08,558,01617,9.9,05792,-6.7,03490,11.6,05792,-11.5,01617,9.9,05941,0.6,03490,11.6,05779,-1.6,04091,28.2,01358,29,-0.612,0.726,0.129,-0.42,-0.531,0.802
1989-01-09,558,00003,9.5,05792,-1.6,03856,14.8,05792,-7.7,00003,9.5,01550,0.5,02949,14.2,03730,-2,04466,4.1,01358,27,-0.439,0.44,0.429,-0.126,-0.232,0.566
1989-01-10,558,05498,9.2,05792,-5,04091,12,05792,-7,05498,9.2,05306,0.6,03062,11.1,05941,-3.9,00722,12.3,01346,28,-0.482,0.659,-0.204,0.037,-0.58,0.695
