date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
2025-01-01,493,01228,8.6,05941,-7.3,05538,13.3,05941,-12.4,01228,8.6,05941,-7.3,05538,13.3,05941,-12.4,01666,28.6,00722,41.9,-0.71,0.449,0.727,-0.37,-0.315,0.608
2025-01-02,492,00259,7,05792,-8.5,01050,12.2,05792,-14.9,00259,7,05941,-5,01050,12.2,05941,-11.2,00257,33.2,00722,37.4,-0.27,0.224,-0.484,0.109,-0.528,0.449
2025-01-03,492,01228,4.2,05792,-16.7,01228,6.1,05792,-18.5,01228,4.2,03268,-5.4,01228,6.1,03268,-16.7,00891,10.4,00722,31.5,-0.586,0.844,-0.202,0.018,-0.693,0.875
2025-01-04,492,01228,4.5,05792,-12.1,01228,6.2,03268,-17.6,01228,4.5,03268,-9,01228,6.2,03268,-17.6,01346,43.7,05792,28.8,-0.653,0.724,0.228,-0.369,-0.522,0.799
2025-01-05,492,00259,10.1,05779,-6.2,00259,14.5,07343,-11.7,00259,10.1,05779,-6.2,00259,14.5,07343,-11.7,13713,42.3,00722,35,-0.006,0,-0.608,-1.108,-0.289,0.69
2025-01-06,491,00257,12.2,05792,-5.2,01602,17.7,05792,-8,00257,12.2,05856,-0.6,01602,17.7,07395,-3.3,05688,19.6,00722,44.4,-0.519,0.288,-0.008,-0.752,-0.503,0.46
2025-01-07,491,01602,6.9,05792,-11.5,02627,10,05792,-13.8,01602,6.9,02483,-1.4,02627,10,04501,-3.2,00257,18.5,19243,32.9,-0.467,0.593,-0.458,0.184,-0.719,0.78
2025-01-08,491,00259,9.1,05792,-5.8,00757,15.5,05792,-10,00259,9.1,02483,-2.7,00757,15.5,03307,-3.7,04508,32.3,01346,36.7,-0.265,0.249,-0.258,-0.197,-0.399,0.386
2025-01-09,491,01443,9.8,05792,-7.2,01443,14.9,05792,-16.1,01443,9.8,02483,-2,01443,14.9,02601,-4.2,03513,27.3,01346,34.4,0.199,0.043,-1.296,0.172,-0.503,0.62
2025-01-10,491,01228,5.5,05792,-17.6,01228,6.6,05792,-19.2,01228,5.5,04501,-4.6,01228,6.6,03268,-10.7,05839,5.4,00722,27.8,-0.592,0.868,-0.21,0.03,-0.706,0.902
2025-01-11,491,01228,5.2,05792,-19,01228,6.1,05792,-21.1,01228,5.2,03857,-7,01228,6.1,03307,-12.4,07343,8,01358,30.7,-0.672,0.833,0.05,0.072,-0.647,0.838
2025-01-12,491,01228,5.9,05792,-16.9,01228,6.7,05792,-20.7,01228,5.9,00840,-6.6,01228,6.7,03268,-11.2,03426,0.6,01358,23.9,-0.609,0.724,-0.197,-0.198,-0.709,0.778
2025-01-13,491,01228,6,05792,-12.2,01228,7.2,05792,-17.2,01228,6,01300,-9.5,01228,7.2,01300,-15.6,02907,0.4,01346,23.4,-0.477,0.482,0.081,0.026,-0.434,0.488
2025-01-14,492,01228,7.6,05941,-9,01228,8.4,05941,-14.8,01228,7.6,05941,-9,01228,8.4,05941,-14.8,00722,5,00722,22.9,-0.475,0.318,0.922,-0.163,0.015,0.69
2025-01-15,492,01228,7.6,05792,-10,01228,8.6,05792,-12.5,01228,7.6,05941,-3.3,01228,8.6,05941,-11.1,03379,3.5,00722,19.5,-0.651,0.684,0.646,-0.169,-0.306,0.894
2025-01-16,492,01228,6.4,05792,-9.1,05906,8.8,05792,-13.2,01228,6.4,05941,-3.3,05906,8.8,05941,-8.8,00183,0.2,01346,23.9,-0.491,0.723,0.147,-0.049,-0.412,0.744
2025-01-17,492,00722,5.8,05941,-5.9,04445,11,05941,-11.4,01228,4.8,05941,-5.9,04445,11,05941,-11.4,00183,0.1,02349,16.9,-0.149,0.089,0.23,0.015,-0.029,0.158
2025-01-18,491,00722,8.5,03730,-6.6,04501,11.8,05941,-12.3,02618,7.1,03730,-6.6,04501,11.8,05941,-12.3,00044,0,05792,21,0.09,0.018,0.264,-0.115,0.233,0.069
2025-01-19,491,02618,9.6,05792,-5.5,05800,15.8,05941,-11,02618,9.6,05941,-4.1,05800,15.8,05941,-11,02667,0.1,05792,21.3,0.256,0.09,0.394,0.373,0.451,0.233
2025-01-20,491,02290,5.6,05792,-6.8,00222,12.1,01300,-8.6,02290,5.6,01300,-5.3,00222,12.1,01300,-8.6,07106,0.1,01358,19.6,0.065,0.01,0.133,0.51,0.118,0.217
2025-01-21,491,01228,4.7,05792,-8,01197,9.5,05792,-9.3,01228,4.7,00191,-4.4,01197,9.5,01300,-9,01200,0.2,19243,15.9,0.054,0.009,0.431,-0.19,0.287,0.197
2025-01-22,492,15000,6.1,05792,-6.6,00259,13,05941,-9.9,15000,6.1,07343,-5.4,00259,13,05941,-9.9,05433,16.8,00722,27.2,-0.074,0.013,0.322,-0.519,0.112,0.225
2025-01-23,492,00259,7.9,05792,-8.2,01443,13.6,05792,-12.9,00259,7.9,05779,-3.9,01443,13.6,05779,-6.3,01411,9.8,01346,29.1,-0.376,0.353,-0.216,-0.588,-0.471,0.661
2025-01-24,492,00257,10.2,05792,-5.4,00259,16.3,05792,-10.7,00257,10.2,05779,-0.6,00259,16.3,03366,-4,13713,22.7,00722,34.1,-0.425,0.397,-0.308,-0.564,-0.569,0.697
2025-01-25,491,04411,12.8,05792,-2.2,01602,18.7,05792,-6.7,04411,12.8,05941,0.7,01602,18.7,05941,-4.8,05029,20.9,00722,39.5,-0.209,0.061,-0.478,-0.218,-0.453,0.198
2025-01-26,492,00259,9.4,05792,-8,01443,13,05792,-12.6,00259,9.4,05941,0.1,01443,13,05941,-4.1,05688,21,05792,30.9,-0.208,0.095,-0.758,0.113,-0.61,0.488
