date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1885-01-01,31,00853,2.2,02290,-5.2,19631,2.5,02290,-9.1,00853,2.2,02290,-5.2,19631,2.5,02290,-9.1,02532,1.4,,,-0.471,0.57,-0.219,0.037,-0.617,0.617
1885-01-02,31,01580,1,02290,-5.9,01425,2.5,19631,-10.5,01580,1,02290,-5.9,01425,2.5,19631,-10.5,00186,0,,,-0.574,0.492,-0.129,-0.051,-0.655,0.507
1885-01-03,31,01047,-0.5,03383,-7.8,02522,1.5,00320,-10.1,01047,-0.5,03383,-7.8,02522,1.5,00320,-10.1,19631,0.4,,,-0.444,0.212,0.11,-0.081,-0.367,0.217
1885-01-04,31,01580,-0.4,00231,-7.7,02290,1.1,03383,-11.4,01580,-0.4,00231,-7.7,02290,1.1,03383,-11.4,01580,1,,,-0.397,0.156,0.529,-0.375,-0.025,0.267
1885-01-05,31,00919,1.2,00231,-4.3,01580,2.2,03383,-9.7,00919,1.2,00231,-4.3,01580,2.2,03383,-9.7,01580,3.5,,,-0.314,0.19,-0.249,-0.238,-0.462,0.323
1885-01-06,31,00853,3.6,03383,-7.5,00853,4.1,03383,-10.5,00853,3.6,03383,-7.5,00853,4.1,03383,-10.5,01425,3.2,,,-0.671,0.298,0.045,-0.528,-0.606,0.368
1885-01-07,31,00853,2.4,02290,-4.4,02444,4,19631,-8,00853,2.4,02290,-4.4,02444,4,19631,-8,02444,1.2,,,-0.51,0.433,0.214,0.034,-0.372,0.471
1885-01-08,31,04024,0.4,02444,-8.4,00853,2.5,03946,-11.7,04024,0.4,02444,-8.4,00853,2.5,03946,-11.7,00402,0.6,,,-0.779,0.397,0.49,-0.022,-0.456,0.462
1885-01-09,31,00853,0.8,02444,-12.5,00853,2.5,02444,-15.3,00853,0.8,02444,-12.5,00853,2.5,02444,-15.3,19631,5.6,,,-0.245,0.03,0.73,-0.402,0.261,0.13
1885-01-10,31,02522,3,04104,-8.9,02522,5,02444,-15.2,02522,3,04104,-8.9,02522,5,02444,-15.2,00186,13.5,,,-0.571,0.223,0.256,-1.045,-0.334,0.485
1885-01-11,31,02522,4.7,04104,-0.7,02522,7.2,04104,-10.7,02522,4.7,04104,-0.7,02522,7.2,04104,-10.7,00186,13.8,,,-0.358,0.322,-0.328,-0.066,-0.569,0.462
1885-01-12,31,01047,2.9,02374,-3.7,02522,5,02374,-5.5,01047,2.9,02374,-3.7,02522,5,02374,-5.5,19631,6,,,-0.368,0.177,-0.675,0.449,-0.841,0.411
1885-01-13,31,04024,0.8,02290,-7.2,02928,4,02290,-9.7,04024,0.8,02290,-7.2,02928,4,02290,-9.7,03946,17.5,,,-0.613,0.493,-0.45,0.739,-0.958,0.756
1885-01-14,31,01047,1.6,02290,-8.7,04024,3,02290,-11.4,01047,1.6,02290,-8.7,04024,3,02290,-11.4,02444,13,,,-0.978,0.737,0.268,0.444,-0.832,0.853
1885-01-15,31,02578,0.8,02290,-10.5,00402,2,00231,-13.6,02578,0.8,02290,-10.5,00402,2,00231,-13.6,00320,0.1,,,-1.194,0.705,0.747,-0.12,-0.696,0.813
1885-01-16,31,01580,1.8,03383,-2.2,02290,5.3,02290,-10.7,01580,1.8,03383,-2.2,02290,5.3,02290,-10.7,02532,2.6,,,-0.082,0.024,0.105,-0.483,0.019,0.318
1885-01-17,31,01580,3.7,03383,-4.6,00853,4.8,03383,-9.9,01580,3.7,03383,-4.6,00853,4.8,03383,-9.9,00186,0,,,-0.195,0.031,-0.161,-1.084,-0.228,0.477
1885-01-18,31,01580,3.5,02444,-8.4,00919,6.8,19631,-14,01580,3.5,02444,-8.4,00919,6.8,19631,-14,02444,0.1,,,0.231,0.019,-0.617,-1.356,-0.083,0.451
1885-01-19,31,01580,-1.9,02444,-12.9,00186,4.3,03946,-16.9,01580,-1.9,02444,-12.9,00186,4.3,03946,-16.9,00186,0,,,-0.196,0.02,-0.18,-0.657,-0.27,0.136
1885-01-20,31,01580,-3.6,04748,-14.7,00186,0.8,02444,-19.3,01580,-3.6,04748,-14.7,00186,0.8,02444,-19.3,00186,0,,,-0.298,0.039,0.13,-0.557,-0.175,0.087
1885-01-21,31,01580,-3.9,04748,-15.5,05440,1.8,04748,-20.7,01580,-3.9,04748,-15.5,05440,1.8,04748,-20.7,00186,0,,,-0.21,0.018,-0.109,-0.33,-0.26,0.043
