date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1926-01-01,58,01006,7.3,05792,-12.2,01006,16.3,05792,-13.4,01006,7.3,00098,-0.8,01006,16.3,00098,-2.5,03404,11.5,,,-0.526,0.668,-0.799,-0.071,-0.737,0.9
1926-01-02,58,02522,9.9,05792,-6.4,03730,12.8,05792,-12.4,02522,9.9,04024,1.1,03730,12.8,00098,-1.3,00863,31.7,,,-0.354,0.315,-0.867,-0.998,-0.551,0.899
1926-01-03,58,01960,7.6,05792,-8.4,02522,10.6,05792,-9.5,01960,7.6,00098,1.2,02522,10.6,00098,-0.1,00880,11.6,,,-0.452,0.651,-0.68,0.045,-0.635,0.866
1926-01-04,58,15964,6.9,05792,-12,01691,8.5,05792,-13.5,15964,6.9,02290,-0.1,01691,8.5,02290,-1.2,00863,14,,,-0.616,0.915,-0.243,-0.191,-0.674,0.948
1926-01-05,58,05498,6.3,05792,-12.6,05498,8.9,05792,-13.3,05498,6.3,02290,-0.7,05498,8.9,02290,-1.6,00722,13.8,,,-0.596,0.922,-0.292,-0.122,-0.67,0.961
1926-01-06,58,02522,7,05792,-11.7,02629,8.9,05792,-13.7,02522,7,02290,0.5,02629,8.9,02290,-2.1,05282,12.3,,,-0.528,0.777,-0.434,-0.582,-0.624,0.967
1926-01-07,58,02522,8.4,05792,-8.8,02522,9.8,05792,-10.7,02522,8.4,00098,0.3,02522,9.8,03730,-1.2,00722,17.9,,,-0.461,0.682,-0.426,-0.501,-0.558,0.866
1926-01-08,58,03631,5.8,05792,-14.4,02522,8.2,05792,-15.2,03631,5.8,02290,-2.6,02522,8.2,02290,-3.9,00863,40.1,,,-0.626,0.925,-0.221,-0.261,-0.676,0.962
1926-01-09,58,00186,4,05792,-15.2,01891,8.2,05792,-17,00186,4,03730,-6.5,01891,8.2,03730,-9.2,00880,7.3,,,-0.619,0.904,0.102,-0.243,-0.583,0.919
1926-01-10,58,02629,3.3,05792,-10.8,00186,9.1,05792,-14.2,02629,3.3,03730,-5.4,00186,9.1,03730,-11,05732,6.7,,,-0.426,0.741,0.234,-0.21,-0.356,0.786
1926-01-11,58,15964,2.6,05792,-14,03088,9.2,05792,-16.5,15964,2.6,00880,-5.2,03088,9.2,00880,-8.5,00880,0.9,,,-0.456,0.564,-0.258,-1.01,-0.49,0.884
1926-01-12,58,05732,-2.3,05792,-24.7,02629,3.2,05792,-27.1,05732,-2.3,02290,-15.6,02629,3.2,02290,-18,00722,0.8,,,-0.753,0.755,0.24,-1.206,-0.647,0.947
1926-01-13,57,05732,-2.7,05792,-19.5,05732,-1.3,05792,-25.8,05732,-2.7,02290,-16,05732,-1.3,03730,-20,03631,12.5,,,-0.577,0.663,0.415,-0.78,-0.44,0.817
1926-01-14,58,05732,-1.9,05792,-11.1,00284,0.8,00722,-18.6,05732,-1.9,00098,-10.4,00284,0.8,03730,-16,00691,13.5,,,-0.234,0.383,-0.137,0.244,-0.279,0.438
1926-01-15,58,00164,-0.4,05792,-14.5,05282,1.9,05792,-19.8,00164,-0.4,02290,-10.3,05282,1.9,03730,-11.4,01960,11.6,,,-0.474,0.604,0.48,0.819,-0.374,0.903
1926-01-16,58,05732,-0.4,05792,-19.6,04270,1.7,05792,-23,05732,-0.4,00098,-9.3,04270,1.7,03730,-13.3,02578,11.5,,,-0.591,0.784,0.155,0,-0.549,0.792
1926-01-17,58,03631,-1.6,05792,-16,03631,0,05792,-18.9,03631,-1.6,00880,-8.8,03631,0,03946,-13.2,03730,13.8,,,-0.39,0.462,-0.316,-0.983,-0.441,0.822
1926-01-18,58,05099,-1.1,05792,-16.2,03730,1.6,05792,-17.8,05099,-1.1,05761,-10.3,03730,1.6,03044,-15.7,03730,11.2,,,-0.248,0.168,-0.958,-0.532,-0.485,0.653
1926-01-19,58,04933,-0.4,05792,-14.5,03730,3.2,05792,-18.2,04933,-0.4,01691,-9.3,03730,3.2,04270,-16,03730,15,,,-0.237,0.169,-0.868,-0.24,-0.461,0.539
