date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
2011-01-01,503,01228,5.2,05792,-8.9,01228,6.3,03730,-12.2,01228,5.2,03730,-7,01228,6.3,03730,-12.2,00722,7.4,00399,29,-0.612,0.783,0.284,-0.147,-0.466,0.838
2011-01-02,512,01228,4.4,05792,-16.4,01228,5.1,05792,-20.7,01228,4.4,05779,-5,01228,5.1,07403,-13.9,02483,8.6,00722,21.8,-0.519,0.682,-0.253,-0.178,-0.641,0.769
2011-01-03,514,01228,3.5,05792,-18.6,01228,4.6,05792,-21.6,01228,3.5,03730,-10.9,01228,4.6,02814,-19.1,01300,4.3,01358,16.9,-0.604,0.546,0.05,-0.296,-0.568,0.58
2011-01-04,514,01228,3,05792,-14.2,01341,4.1,05941,-19.5,01228,3,05941,-14.1,01341,4.1,05941,-19.5,01666,2.5,01228,20.3,-0.888,0.646,0.917,-0.476,-0.406,0.873
2011-01-05,513,01228,1.3,05941,-12.7,00259,9.5,00991,-18.9,01228,1.3,05941,-12.7,00259,9.5,00991,-18.9,05433,17.4,00722,31,-0.452,0.307,0.272,-0.905,-0.283,0.635
2011-01-06,514,00259,10.5,05779,-8.6,00257,13.6,05941,-17.8,00259,10.5,05779,-8.6,00257,13.6,05941,-17.8,05433,39.6,00722,34.7,-0.258,0.064,-0.238,-1.368,-0.33,0.61
2011-01-07,512,01224,11.6,05792,-3.7,00259,14.9,05792,-4.9,01224,11.6,02961,-0.6,00259,14.9,02907,-3.1,06259,26.6,00722,38.7,0.095,0.011,-0.905,-0.588,-0.342,0.512
2011-01-08,510,00259,13.8,05792,-5,00259,16.2,05792,-6.3,00259,13.8,05941,0.4,00259,16.2,05941,-5.5,04508,25.5,00722,35.2,-0.307,0.099,-0.355,-1.089,-0.45,0.526
2011-01-09,514,00257,9.8,05792,-5.5,00257,15,05792,-7.5,00257,9.8,05941,-1.7,00257,15,05941,-6.6,05731,28.1,01346,32.1,-0.136,0.041,-0.606,0.052,-0.445,0.291
2011-01-10,515,04175,4.3,05792,-7.5,03379,6.5,03836,-9.6,04175,4.3,02483,-4.5,03379,6.5,03836,-9.6,05538,4.9,05792,20.6,-0.201,0.168,-0.324,0.188,-0.373,0.317
