date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1889-01-01,37,02522,1.3,02290,-5.7,00284,4.1,02290,-7.9,02522,1.3,02290,-5.7,00284,4.1,02290,-7.9,00880,0.9,,,-0.568,0.631,-0.096,0.06,-0.625,0.641
1889-01-02,37,05732,-0.5,01684,-12.7,00284,3.7,01684,-14.3,05732,-0.5,01684,-12.7,00284,3.7,01684,-14.3,02290,0.5,,,-0.216,0.027,-0.216,-1.711,-0.315,0.722
1889-01-03,37,05732,-1.7,01684,-12.8,01891,4.8,01684,-16.5,05732,-1.7,01684,-12.8,01891,4.8,01684,-16.5,02290,0.1,,,-0.052,0.002,0.044,-1.497,-0.002,0.633
1889-01-04,37,05732,2.3,03946,-12.3,05732,3.1,00880,-15,05732,2.3,03946,-12.3,05732,3.1,00880,-15,02290,0.3,,,-0.424,0.091,1.08,-1.217,0.23,0.624
1889-01-05,37,05732,2,02290,-10.4,05732,4.1,02290,-14,05732,2,02290,-10.4,05732,4.1,02290,-14,00098,0,,,-0.368,0.114,0.81,-0.475,0.115,0.435
1889-01-06,37,05732,-0.1,05498,-8.7,00098,4.1,01526,-12.7,05732,-0.1,05498,-8.7,00098,4.1,01526,-12.7,02522,2.4,,,0.092,0.011,0.758,0.144,0.535,0.394
1889-01-07,37,00186,1.5,00231,-6.8,00186,4.6,00231,-12.2,00186,1.5,00231,-6.8,00186,4.6,00231,-12.2,00231,5.2,,,0.045,0.002,0.528,-0.589,0.365,0.271
1889-01-08,37,00919,1,01684,-4.2,01891,4.4,04104,-6.5,00919,1,01684,-4.2,01891,4.4,04104,-6.5,00284,0.2,,,-0.033,0.003,-0.201,-0.529,-0.142,0.346
1889-01-09,37,00186,3.7,04024,-5.3,00186,5.8,01047,-7.1,00186,3.7,04024,-5.3,00186,5.8,01047,-7.1,02522,1.3,,,0.181,0.04,-0.333,-1.111,0.003,0.718
1889-01-10,37,00186,4.3,02578,-4.9,00186,7.5,00880,-7.5,00186,4.3,02578,-4.9,00186,7.5,00880,-7.5,01425,1.7,,,0.135,0.013,-0.724,-1.27,-0.27,0.691
1889-01-11,37,02522,1.1,02444,-5.2,01580,4,01684,-9.6,02522,1.1,02444,-5.2,01580,4,01684,-9.6,02290,0.4,,,-0.168,0.047,-0.324,-0.802,-0.346,0.573
1889-01-12,37,01684,3.1,02444,-4.6,00284,4.7,00098,-7.5,01684,3.1,02444,-4.6,00284,4.7,00098,-7.5,01580,0.4,,,-0.255,0.087,-0.02,0.505,-0.275,0.22
1889-01-13,37,01047,2.1,04024,-7.1,00284,4.9,05440,-10.9,01047,2.1,04024,-7.1,00284,4.9,05440,-10.9,02290,0.6,,,-0.002,0,-0.33,-0.266,-0.191,0.089
1889-01-14,37,01580,0.6,00402,-11.7,00284,2.1,00880,-13.2,01580,0.6,00402,-11.7,00284,2.1,00880,-13.2,04024,0.5,,,0.2,0.016,-1.185,-1.654,-0.469,0.742
1889-01-15,37,02522,-2.3,03126,-13.8,00098,3.1,00880,-17.8,02522,-2.3,03126,-13.8,00098,3.1,00880,-17.8,04024,0.3,,,0.528,0.102,-0.717,-1.751,0.135,0.662
1889-01-16,37,02522,-1,01003,-10.6,02522,2,03126,-15.7,02522,-1,01003,-10.6,02522,2,03126,-15.7,04024,0.5,,,0.284,0.041,-0.988,-1.14,-0.278,0.579
1889-01-17,37,00919,-2.5,03537,-8.8,01891,2.2,19631,-14.5,00919,-2.5,03537,-8.8,01891,2.2,19631,-14.5,03126,4.3,,,0.088,0.011,-0.566,-0.444,-0.237,0.373
1889-01-18,37,05732,1.2,00284,-6.9,01691,3.4,02444,-13,05732,1.2,00284,-6.9,01691,3.4,02444,-13,00402,4.6,,,-0.262,0.078,0.815,-0.542,0.226,0.54
1889-01-19,37,03537,2.9,00320,-4,03537,5.3,00284,-8.6,03537,2.9,00320,-4,03537,5.3,00284,-8.6,01960,6.7,,,-0.452,0.219,0.804,0.078,0.019,0.563
1889-01-20,37,00402,2.4,02290,-3.2,00186,4,03946,-5.7,00402,2.4,02290,-3.2,00186,4,03946,-5.7,00880,4.8,,,-0.496,0.669,-0.036,0.202,-0.521,0.712
1889-01-21,37,05498,0.8,02290,-7.3,01580,3.5,02290,-10.7,05498,0.8,02290,-7.3,01580,3.5,02290,-10.7,02444,1,,,-0.728,0.698,-0.233,-0.194,-0.861,0.755
1889-01-22,37,01580,1.6,02290,-8.2,01580,3.5,02290,-11,01580,1.6,02290,-8.2,01580,3.5,02290,-11,03946,5.9,,,-0.774,0.724,-0.308,-0.261,-0.951,0.818
1889-01-23,37,05732,0.5,02290,-9.4,00284,2.3,02290,-11.3,05732,0.5,02290,-9.4,00284,2.3,02290,-11.3,03946,5.1,,,-0.703,0.724,-0.12,-0.107,-0.772,0.742
1889-01-24,37,05732,2.8,02290,-8.4,05732,4.5,02290,-11.5,05732,2.8,02290,-8.4,05732,4.5,02290,-11.5,00186,4.1,,,-1.026,0.645,0.777,-0.289,-0.565,0.835
1889-01-25,37,03537,3.8,02290,-4.4,05732,5,02290,-7.8,03537,3.8,02290,-4.4,05732,5,02290,-7.8,03126,20.5,,,-0.778,0.843,0.267,-0.082,-0.62,0.893
1889-01-26,37,02444,4.9,02290,-4.1,02444,6,02290,-5.9,02444,4.9,02290,-4.1,02444,6,02290,-5.9,01047,14.6,,,-0.703,0.614,-0.042,0.017,-0.728,0.615
