date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1851-01-01,6,01047,8,02290,1.2,01047,9.1,01047,4.1,01047,8,02290,1.2,01047,9.1,01047,4.1,02444,3.1,,,,,,,,
1851-01-02,6,01047,8,01425,3.5,01047,10.4,01425,1.3,01047,8,01425,3.5,01047,10.4,01425,1.3,01047,0,,,,,,,,
1851-01-03,6,02290,5.8,01425,0.7,01047,7.3,01425,-0.5,02290,5.8,01425,0.7,01047,7.3,01425,-0.5,01047,0,,,,,,,,
1851-01-04,6,01960,4.3,01425,0.9,02444,5.8,01425,-1.8,01960,4.3,01425,0.9,02444,5.8,01425,-1.8,01960,0.3,,,,,,,,
1851-01-05,6,02928,2.6,01425,1.4,02444,6.1,01425,-1.5,02928,2.6,01425,1.4,02444,6.1,01425,-1.5,01047,1,,,,,,,,
1851-01-06,6,01425,2.9,01047,1.2,01425,4.6,02444,0.5,01425,2.9,01047,1.2,01425,4.6,02444,0.5,01047,1.1,,,,,,,,
1851-01-07,6,02290,2.9,01960,1.5,01047,4.8,02444,0,02290,2.9,01960,1.5,01047,4.8,02444,0,01960,1.4,,,,,,,,
1851-01-08,6,02444,4.2,02290,3,01425,5.8,01425,0.9,02444,4.2,02290,3,01425,5.8,01425,0.9,01960,5,,,,,,,,
1851-01-09,6,01047,4.6,02290,0.8,01047,6.5,02444,0.6,01047,4.6,02290,0.8,01047,6.5,02444,0.6,01047,3,,,,,,,,
1851-01-10,6,01047,3.9,02290,-1.8,01047,5.1,02444,-0.5,01047,3.9,02290,-1.8,01047,5.1,02444,-0.5,02444,0.2,,,,,,,,
1851-01-11,6,01047,2.2,02290,-4.6,01047,4.7,01425,-2.5,01047,2.2,02290,-4.6,01047,4.7,01425,-2.5,01960,0.5,,,,,,,,
