date,stations,meanHiStation,meanHi,meanLoStation,meanLo,absHiStation,absHi,absLoStation,absLo,lowHiStation,lowHi,lowLoStation,lowLo,lowAbsHiStation,lowAbsHi,lowAbsLoStation,lowAbsLo,wetStation,wet,gustStation,gust,lapse,lapseR2,gradN,gradE,gradH,gradR2
1933-01-01,68,00599,7.2,05792,-7.1,00599,11.5,05792,-8.3,00599,7.2,02225,-1,00599,11.5,04878,-6.2,02225,6.6,,,-0.268,0.262,-0.245,-0.717,-0.293,0.55
1933-01-02,68,00003,8.4,05792,-4.3,00186,11.6,05792,-9.1,00003,8.4,03383,-2.1,00186,11.6,03730,-5.9,00880,2.5,,,-0.233,0.235,0.168,-0.568,-0.164,0.412
1933-01-03,68,00003,10.8,05792,-5.5,00599,13.2,03383,-7,00003,10.8,02225,-2.3,00599,13.2,03383,-7,00003,6.9,,,-0.459,0.349,0.525,-1.293,-0.267,0.72
1933-01-04,68,00661,8.1,05792,-7.3,00599,11.2,05792,-8.8,00661,8.1,02225,-3.1,00599,11.2,04125,-6.1,01425,13.3,,,-0.421,0.401,0.221,-1.028,-0.317,0.698
1933-01-05,68,00003,7.4,05792,-8.7,05099,10.6,05792,-11,00003,7.4,02225,-1.5,05099,10.6,04125,-5.1,03631,3,,,-0.478,0.72,0.09,-0.632,-0.425,0.875
1933-01-06,68,02522,5.1,05792,-12.9,00599,7.8,05792,-15.2,02522,5.1,00842,-2.5,00599,7.8,03383,-3.6,02456,7.8,,,-0.552,0.846,-0.166,-0.41,-0.573,0.921
1933-01-07,68,00599,4.3,05792,-15.3,01580,7.8,05792,-16,00599,4.3,00842,-2.7,01580,7.8,03730,-6.8,05792,6.8,,,-0.604,0.916,-0.211,-0.334,-0.64,0.972
1933-01-08,68,02629,6.8,05792,-12.9,02629,7.9,05792,-16.3,02629,6.8,00842,-2.3,02629,7.9,01526,-5.9,00599,16.7,,,-0.595,0.771,0.153,-0.779,-0.52,0.935
1933-01-09,68,05099,6.6,05792,-9.3,05099,10,05792,-10.8,05099,6.6,00842,-1.3,05099,10,00842,-2,04125,30,,,-0.551,0.821,0.038,-0.645,-0.51,0.959
1933-01-10,68,03631,4.7,05792,-17.2,05498,7.4,05792,-17.9,03631,4.7,00842,-3.6,05498,7.4,01488,-5,04125,12.2,,,-0.683,0.879,-0.268,-0.445,-0.727,0.952
1933-01-11,68,03631,3.4,05792,-15.7,02522,6,05792,-17.7,03631,3.4,03730,-7.2,02522,6,03730,-12.2,00691,3.4,,,-0.597,0.734,-0.116,-0.626,-0.595,0.844
1933-01-12,68,15964,2.7,05792,-13.8,03631,4.5,03730,-15.2,15964,2.7,03730,-11.3,03631,4.5,03730,-15.2,00722,0.5,,,-0.561,0.603,0.095,-0.931,-0.492,0.808
1933-01-13,68,15964,1.5,05792,-14,00003,3.7,05792,-15.5,15964,1.5,00842,-10.1,00003,3.7,04125,-14.7,03404,0.3,,,-0.502,0.479,-0.109,-1.283,-0.466,0.883
1933-01-14,68,15964,-1.9,01358,-13,00003,1.3,00842,-19,15964,-1.9,02225,-12.5,00003,1.3,00842,-19,02290,1.6,,,-0.289,0.204,-0.134,-1.388,-0.254,0.816
1933-01-15,68,15964,-3.7,01358,-11.6,00003,-2,02225,-15.6,15964,-3.7,00098,-10.5,00003,-2,02225,-15.6,00098,0.8,,,-0.167,0.126,-0.417,-0.641,-0.238,0.509
1933-01-16,68,02928,-1.5,05792,-12.3,00722,1,04878,-13.6,02928,-1.5,00842,-9,00003,0.9,04878,-13.6,01006,1.5,,,-0.271,0.446,-0.044,-0.186,-0.273,0.476
1933-01-17,68,00003,0.5,05792,-12.2,00599,4.5,05792,-14.6,00003,0.5,03730,-8.3,00599,4.5,04125,-13.3,00164,1.9,,,-0.348,0.391,-0.351,-0.73,-0.399,0.689
1933-01-18,68,00003,0.2,05792,-10.9,00003,3.1,05792,-11.8,00003,0.2,00842,-7.9,00003,3.1,03730,-11.2,03730,6.8,,,-0.271,0.463,-0.251,-0.475,-0.309,0.721
1933-01-19,68,02522,0.4,05792,-17.6,02522,1.5,05792,-18.4,02522,0.4,00842,-7,02522,1.5,04878,-10.4,02290,18.1,,,-0.48,0.72,-0.547,-0.414,-0.595,0.939
1933-01-20,68,15964,-0.6,05792,-18.4,02522,0.5,05792,-19.6,15964,-0.6,00842,-8.6,02522,0.5,01488,-12,02290,5.5,,,-0.551,0.777,-0.561,-0.205,-0.679,0.91
1933-01-21,68,03631,-2,05792,-20.8,00948,-0.1,05792,-21.5,03631,-2,00098,-10.2,00948,-0.1,03044,-12.5,01358,20.4,,,-0.564,0.778,-0.467,0.164,-0.687,0.853
1933-01-22,68,03631,-3,05792,-25.1,01580,-1,05792,-27.1,03631,-3,00842,-13.4,01580,-1,03730,-15.2,01358,17.2,,,-0.688,0.905,-0.127,0.156,-0.727,0.914
1933-01-23,68,02578,-4,05792,-18.8,00599,-2,05792,-27.7,02578,-4,00842,-13.8,00599,-2,02225,-17,04878,4.4,,,-0.575,0.586,0.138,-0.987,-0.493,0.798
1933-01-24,68,03631,-3.8,00842,-16.3,05732,-0.9,01358,-21.1,03631,-3.8,00842,-16.3,05732,-0.9,00842,-19.5,00098,1.5,,,-0.448,0.347,0.689,-1.199,-0.22,0.723
