station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,9.7,,,,,,,0
00011,,,,,10.4,3.3,,,,,
00019,,,,6.3,,,,,,,0
00020,,,,7.1,,,,,,,0
00021,,,,0,,,,,,,0
00022,,,,0.9,,,,,,,0
00023,,,,6.1,,,,,,,0
00029,,,,4.4,,,,,,,0
00041,,,,3.6,,,,,,,0
00044,5.2,9.1,1.2,5.6,,,,,,86,0
00046,,,,1.9,,,,,,,0
00053,,,,2.1,,,,,,,0
00055,,,,8.7,,,,,,,0
00057,,,,7.1,,,,,,,0
00063,,,,1.8,,,,,,,0
00064,,,,2,,,,,,,0
00073,4.6,8.2,1.6,3.2,,,,,,83.83,0
00078,5.4,10,0.1,2.8,,,,,,79,
00079,,,,0,,,,,,,0
00087,,,,1.7,,,,,,,0
00090,,,,,16.5,5.1,,,,,
00091,3.9,9.6,-1.1,1.6,,,,,,82,
00096,3.3,7.4,-0.2,3.8,12.3,2.2,,4.8,1006.49,91.29,0
00102,5.5,7.1,3.8,,19,10,,,1006.77,83.63,
00103,,,,2,,,,,,,0
00105,,,,1.5,,,,,,,0
00110,,,,3.1,,,,,,,0
00118,,,,4.4,,,,,,,0
00121,,,,1.3,,,,,,,0
00124,,,,2,,,,,,,0
00125,3.5,,,2.8,17,7.1,,5.3,930.07,73.04,0
00128,,,,3.6,,,,,,,0
00129,,,,0.3,,,,,,,0
00130,,,,4.1,,,,,,,0
00131,3.8,6.6,0,3.2,,,,,,86.96,0
00141,,,,7.2,,,,,,,0
00142,3.8,8.6,0.6,7.1,,,,,,80.92,0
00145,,,,1.7,,,,,,,0
00146,,,,0.7,,,,,,,
00150,6.9,11.9,2.2,0.2,,,,,,71,0
00151,3,6.8,-0.7,4,,,,,,83.67,0
00154,4.6,8.7,0.4,4.3,,,,,,80.29,0
00158,,,,1.2,,,,,,,0
00160,,,,6.9,,,,,,,0
00161,7,10.3,3.1,0.1,13.7,3,,6.6,1007.45,72.04,0
00163,,,,10.9,,,,,,,0
00164,4.4,8,0.6,1.7,12.4,3.8,,5.3,1006.16,83.54,0
00167,4.4,7.6,0.9,0.5,,,,,,85.5,0
00170,,,,4,,,,,,,0
00173,,,,5,,,,,,,0
00178,,,,5.2,,,,,,,0
00183,4,6.4,2.6,1.8,14,7.4,3.217,5.7,1005.65,87.75,0
00191,3.4,8.5,-0.6,5.1,,,,,,85.46,0
00194,,,,2.1,,,,,,,0
00197,,,,,12.4,4.8,,,,,
00198,3.4,7.3,-0.4,1.6,13.3,4.1,,5.5,994.72,85.29,0
00200,,,,1.1,,,,,,,0
00201,,,,1,,,,,,,0
00202,,,,5.2,,,,,,,0
00203,,,,14.3,,,,,,,0
00205,,,,23.7,,,,,,,0
00211,,,,3.5,,,,,,,0
00213,,,,1.3,,,,,,,0
00216,,,,3.7,,,,,,,0
00217,3.8,7.7,0.3,6,,,,,,77.67,0
00222,3.2,7.5,-0.8,3.1,,,,,,82.88,0
00223,,,,6.5,,,,,,,0
00227,,,,4.9,,,,,,,0
00232,4.1,9.4,0.3,2.4,16.1,4.7,2.1,6.8,962.62,79.08,0
00240,,,,7.9,,,,,,,0
