station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,0,,,,,,,9
00011,,,,,8.3,3.1,,,,,
00019,,,,0,,,,,,,7
00020,,,,0,,,,,,,2
00021,,,,4.2,,,,,,,0
00022,,,,1.4,,,,,,,0
00023,,,,0,,,,,,,7
00029,,,,0,,,,,,,14
00041,,,,0.1,,,,,,,8
00044,-1.6,-0.3,-2.5,0,,,0,,,91,9
00046,,,,0,,,,,,,4
00053,,,,0.4,,,,,,,1
00055,,,,0.2,,,,,,,0
00057,,,,0,,,,,,,5
00063,,,,1.6,,,,,,,2
00064,,,,0,,,,,,,10
00073,0.5,5.7,-2.8,0,,,,,,90,4
00078,-1.7,0.4,-3.6,0,,,,,,90,
00079,,,,0.3,,,,,,,0
00087,,,,0,,,,,,,14
00090,,,,,8.3,2.3,,,,,
00091,-0.5,2.1,-2.7,0,,,,,,93,
00096,-3.2,-2.4,-4,0.5,9.4,3.9,,7.7,1000,88,2
00102,-1.6,-0.9,-2.2,,18.5,13.1,,,998.5,86,
00103,,,,0,,,,,,,3
00105,,,,0.6,,,,,,,0
00110,,,,0.2,,,,,,,1
00118,,,,0,,,,,,,15
00121,,,,0,,,,,,,0
00124,,,,0,,,,,,,7
00125,-1.7,,,0.5,2.6,1.1,,,912.4,93,8
00128,,,,0,,,,,,,6
00129,,,,0,,,,,,,1
00130,,,,0,,,,,,,11
00131,-1.3,0.1,-2.5,0,,,,,,93,8
00141,,,,0,,,,,,,12
00142,-1.4,0,-4.2,0,,,,,,98,4
00145,,,,0.4,,,,,,,0
00146,,,,1.2,,,,,,,
00150,1.4,2.3,0.4,0.5,,,,,,98,0
00151,0.1,1.6,-2.8,0,,,,,,92,6
00154,-0.6,3.9,-4.4,0,,,,,,95,3
00158,,,,0,,,,,,,15
00160,,,,0,,,,,,,6
00161,2.5,3.9,1.2,0,8,2.8,,7.9,990.5,87,0
00163,,,,0,,,,,,,1
00164,-3.7,-2.7,-4.8,0,10.1,5.3,,8,1000.8,89,0
00167,-3.4,-2.7,-4,0,,,,,,89,1
00170,,,,0.1,,,,,,,5
00173,,,,0.4,,,,,,,0
00178,,,,0,,,,,,,17
00183,-0.4,0.1,-1.4,0,16.2,4.7,0,7.7,1004.1,86,0
00191,0.8,1.8,-0.2,0,,,,,,92,13
00194,,,,0,,,,,,,14
00197,,,,,7.8,2.6,,,,,
00198,-1.5,-0.2,-2.8,0,5.5,3.3,,8,982.9,93,6
00200,,,,1.6,,,,,,,0
00201,,,,0.5,,,,,,,0
00202,,,,0,,,,,,,3
00203,,,,0,,,,,,,0
00205,,,,0,,,,,,,25
00211,,,,0.4,,,,,,,9
00213,,,,0,,,,,,,4
00216,,,,0,,,,,,,3
00217,-0.1,6.3,-5.3,0.5,,,,,,89,7
00222,0.2,2.3,-2.2,0,,,,,,84,2
00223,,,,0.1,,,,,,,15
00227,,,,0,,,,,,,20
00232,-1.9,0.3,-5.8,0,3.6,1.3,0,7.8,945.4,97,4
00240,,,,0,,,,,,,22
00245,,,,0.1,,,,,,,8
00257,0.8,3.6,-3.3,0.5,,,,,,95,0
00259,2.5,7.6,-3.1,1.1,,,,,,87,0
00262,,,,0,,,,,,,16
00269,,,,1.2,,,,,,,7
00275,,,,5.2,,,,,,,53
00277,,,,0.7,,,,,,,3
00279,,,,0,,,,,,,0
00282,1.2,5,-0.6,0,4.2,1,,6.9,972.9,88,15
00287,,,,0,,,,,,,5
00289,,,,0.2,,,,,,,3
00292,,,,0.3,,,,,,,
00294,-2.1,-1.1,-3.1,0,,,,,,92,
00296,,,,0,,,,,,,10
00298,-1.8,-1.3,-2.4,0,12.2,6.6,,8,1007.9,85,1
00301,,,,0,,,,,,,18
00303,-2.1,-0.6,-3.3,0.7,8.2,3.1,,7.9,998.6,86,1
00309,,,,0,,,,,,,17
00310,,,,,,,,,,,23
00312,,,,0,,,,,,,1
00314,-1.2,0,-2.2,0.2,,,,,,89,4
00318,,,,0.6,,,,,,,4
00319,,,,1.5,,,,,,,5
00320,0.3,2.1,-2.3,0,,,,,,90,15
00323,,,,0,,,,,,,11
00330,0.3,1.9,-2.6,0.2,,,,,,94,6
00333,,,,0.7,,,,,,,0
00336,,,,0,,,,,,,18
00342,-1.1,1,-2.7,0.1,9.9,3,1.8,5.9,987.8,89,15
00349,,,,0,,,,,,,1
00351,,,,0,,,,,,,23
00357,,,,0,,,,,,,1
00359,,,,0,,,,,,,12
00360,,,,0.4,,,,,,,13
00364,,,,0,,,,,,,1
00366,,,,0,,,,,,,3
00368,-2.4,,,0,8.7,2.3,,8,993.7,95,9
00371,,,,0,,,,,,,2
00376,,,,0,,,,,,,13
00377,1,3,-0.2,0.7,,,,,,100,0
00378,,,,0,,,,,,,
00379,-1.3,1.3,-4.3,0,,,,,,93,9
00389,,,,0.4,,,,,,,16
00390,-2.5,-1,-4.1,0.2,,,,,,97,19
00400,-3.2,-2.1,-4.3,0.3,,,,,,87,1
00403,-2.6,-1.4,-3.8,0.4,,,0,8,996.1,92,0
00420,-3.1,-1.8,-4.4,0.5,,,,,,89,
00426,,,,1.4,,,,,,,1
00427,-2.8,-1.3,-4.1,0.3,8.8,5.2,,7.7,999.8,91,0
00433,-2.8,-1.5,-4,0.5,10.1,5.2,,7.8,1000.1,88,0
00440,,,,5.8,,,,,,,30
00443,,,,1.8,,,,,,,7
00445,-2,-0.6,-3.1,0,,,,,,89,7
00446,,,,0,,,,,,,6
00447,,,,0,,,,,,,11
00460,1.5,4.6,-0.5,2.1,7.8,2.5,0,6.9,955.1,98,0
00468,,,,1.7,,,,,,,
00475,,,,0,,,,,,,5
00476,,,,1.5,,,,,,,0
00479,,,,0,,,,,,,10
00480,,,,0.2,,,,,,,12
00488,,,,0,,,,,,,3
00490,,,,0,,,,,,,5
00498,,,,2.2,,,,,,,10
00502,,,,0.2,,,,,,,16
00504,,,,0.8,,,,,,,1
00509,,,,0,,,,,,,22
00515,,,,0,,,,,,,21
00516,,,,0,,,,,,,13
00518,,,,0,,,,,,,6
00522,,,,0,,,,,,,0
00527,,,,0,,,,,,,9
00533,,,,0.7,,,,,,,0
00535,0.2,1.9,-1.3,0.4,,,,,,97,0
00537,,,,0,,,,,,,6
00542,,,,0.1,,,,,,,3
00550,,,,0,,,,,,,7
00551,,,,0,,,,,,,12
00552,,,,0,,,,,,,6
00554,,,,0.7,,,,,,,0
00555,2.4,6.3,-0.1,0,,,,,,84,
00560,,,,0,,,,,,,9
00561,,,,0.1,,,,,,,12
00562,,,,0,,,,,,,4
00567,,,,0,,,,,,,25
00572,,,,0,,,,,,,11
00579,,,,0,,,,,,,9
00583,,,,2,,,,,,,0
00584,,,,0,,,,,,,7
00589,,,,0,,,,,,,12
00591,-2.5,-1.8,-3,0.1,9.5,5.1,,7.9,999.3,87,3
00595,,,,0.3,,,,,,,0
00596,-1.7,-1.3,-2.3,0,14.3,9.4,0,7.8,1004.4,85,0
00603,1.9,3.8,0.2,0,10.1,4.2,,7.4,981,88,0
00604,,,,0.3,,,,,,,
00606,,,,1.6,,,,,,,2
00608,,,,0,,,,,,,4
00610,,,,0.6,,,,,,,0
00611,,,,0.3,,,,,,,6
00613,,,,0,,,,,,,18
00617,0.9,4.3,-1.4,0.1,,,,,,88,1
00619,,,,,13.4,6.1,,,,,
00622,,,,0,,,,,,,4
00624,,,,0,,,,,,,20
00628,,,,0.9,,,,,,,2
00630,,,,0,,,,,,,12
