station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,0,,,,,,,0
00011,,,,,7.3,2.3,,,,,
00019,,,,0,,,,,,,0
00020,,,,0,,,,,,,0
00021,,,,0,,,,,,,0
00022,,,,0,,,,,,,0
00023,,,,1.6,,,,,,,0
00029,,,,0,,,,,,,0
00041,,,,0.4,,,,,,,0
00044,12.9,18.7,9.1,3.2,,,7.5,,,76,0
00046,,,,0,,,,,,,0
00053,,,,0,,,,,,,0
00055,,,,0,,,,,,,0
00057,,,,0,,,,,,,0
00063,,,,0,,,,,,,0
00064,,,,0,,,,,,,0
00073,7.1,16.5,-0.4,0,,,,,,83,0
00078,13.3,19,7.1,2.3,,,,,,72,
00079,,,,0,,,,,,,0
00087,,,,0,,,,,,,0
00090,,,,,10.3,3.5,,,,,
00091,9.9,18.5,2.6,0,,,,,,83,
00096,9.4,18.5,2.3,0,7.4,1.6,,3.5,1011.3,85,0
00102,9.8,13.6,7.6,,15.8,8.9,,,1009.5,87.42,
00103,,,,0,,,,,,,0
00105,,,,0,,,,,,,0
00110,,,,1,,,,,,,0
00118,,,,0,,,,,,,0
00121,,,,0,,,,,,,0
00124,,,,0,,,,,,,0
00125,8,,,0,5.1,1.8,,,934.09,61.29,0
00128,,,,0,,,,,,,0
00129,,,,0,,,,,,,0
00130,,,,0,,,,,,,0
00131,12.5,19.1,7.3,0,,,,,,69,0
00141,,,,0,,,,,,,0
00142,8.7,16.6,1.4,0,,,,,,78,0
00145,,,,0,,,,,,,0
00146,,,,0,,,,,,,
00150,,,,,,,,,,,0
00151,6.8,16,1.6,0,,,,,,86,0
00154,7.3,17.2,-0.5,0,,,,,,80,0
00158,,,,0,,,,,,,0
00160,,,,0,,,,,,,0
00161,11.2,20.5,3.2,0,9.7,1.8,,3.2,1008.9,79,0
00163,,,,0,,,,,,,0
00164,10.8,17.9,5.3,0,7.8,3.5,,3.7,1011.2,76,0
00167,9.5,16.9,4.2,0,,,,,,85,0
00170,,,,0,,,,,,,0
00173,,,,0,,,,,,,0
00178,,,,0,,,,,,,0
