station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,0.2,,,,,,,8
00011,,,,,9.8,2.3,,,,,
00019,,,,0.5,,,,,,,8
00020,,,,0.2,,,,,,,8
00021,,,,0,,,,,,,5
00022,,,,2.1,,,,,,,1
00023,,,,9.1,,,,,,,1
00029,,,,0.4,,,,,,,1
00041,,,,3,,,,,,,2
00044,0.1,1,-1.8,1.6,,,0.1,,,95,2
00046,,,,0,,,,,,,0
00053,,,,4.9,,,,,,,4
00055,,,,0.1,,,,,,,3
00057,,,,0,,,,,,,1
00063,,,,0.5,,,,,,,7
00064,,,,5.4,,,,,,,1
00073,-1,0.8,-2.9,0,,,,,,68,1
00078,0.3,1.1,-0.3,5,,,,,,91,2
00079,,,,0.1,,,,,,,0
00087,,,,0,,,,,,,4
00090,,,,,14.3,7.2,,,,,
00091,-1,0.3,-2.6,0.3,,,,,,82,
00096,-1,0.4,-2.2,6.1,12.3,3,,6.8,989.1,90,4
00102,1.1,5,-1.8,,34.5,10.8,,,991.9,80,
00103,,,,0,,,,,,,0
00105,,,,0.5,,,,,,,2
00110,,,,3.6,,,,,,,2
00118,,,,0,,,,,,,12
00121,,,,2.3,,,,,,,3
00124,,,,0,,,,,,,1
00125,-5.1,,,0.7,12.9,5.5,,,918.1,79,
00128,,,,0,,,,,,,3
00129,,,,0.9,,,,,,,1
00130,,,,0.1,,,,,,,3
00131,-1,0.4,-2.3,0.5,,,,,,76,2
00141,,,,0,,,,,,,
00142,-2.3,-0.9,-4.3,0,,,,,,72,1
00145,,,,0.4,,,,,,,8
00146,,,,0.2,,,,,,,
00150,-2.1,0.1,-5.9,0,,,,,,82,5
00151,-1.6,-0.3,-3,0,,,,,,75,10
00154,-1.9,-0.5,-4.1,0,,,,,,70,6
00158,,,,0.1,,,,,,,1
00160,,,,0.1,,,,,,,4
00161,0.8,2.5,-0.3,0,11.4,3.7,,6.3,996.1,70,0
00163,,,,0,,,,,,,8
00164,-0.6,0.6,-2.4,3.1,12.9,4.7,,7.5,988,86,1
00167,-2.4,-0.5,-6.1,0.9,,,,,,80,2
00170,,,,4.7,,,,,,,0
00173,,,,2,,,,,,,1
00178,,,,0.2,,,,,,,5
00183,-0.8,0.2,-2.3,0,19.8,9.2,0.1,6.6,986.7,67,0
00191,-0.8,0.7,-4.7,0,,,,,,78,4
00194,,,,0.7,,,,,,,2
00197,,,,,12.5,5.2,,,,,
00198,0.2,1.4,-1.6,0,16.1,6.3,,7,979.9,78,0
00200,,,,1.3,,,,,,,
00201,,,,3,,,,,,,3
00202,,,,0,,,,,,,0
00203,,,,0,,,,,,,1
00205,,,,0,,,,,,,8
00211,,,,0.2,,,,,,,3
00213,,,,1.7,,,,,,,1
00216,,,,5.9,,,,,,,8
00217,-2.8,-0.6,-6.1,0,,,,,,71,1
00222,-1.5,-0.4,-3,0.3,,,,,,73,14
00223,,,,0.7,,,,,,,4
00227,,,,0.5,,,,,,,5
00232,-2.5,-0.6,-6.4,0,11.3,4.9,5.8,4.8,951,71,1
00240,,,,0,,,,,,,8
00245,,,,5.7,,,,,,,1
00257,-0.8,0.2,-2.3,0.9,,,,,,74,3
00259,-1.5,0.9,-5.8,0,,,,,,80,0
00262,,,,0.4,,,,,,,15
00269,,,,1.1,,,,,,,10
00275,,,,3.3,,,,,,,24
00277,,,,0.1,,,,,,,3
00279,,,,0,,,,,,,3
00282,-0.7,0.3,-1.6,0,10.1,4.4,,7.2,976.3,75,3
00287,,,,5.2,,,,,,,0
00289,,,,4.8,,,,,,,11
00292,,,,4.5,,,,,,,
00294,0.4,1.1,-0.4,1.6,,,,,,85,
00296,,,,9.2,,,,,,,0
00298,-2.3,-0.4,-7.1,2.6,17.5,4.9,,4.6,992.6,70,1
00301,,,,0.3,,,,,,,12
