station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,8.9,,,,,,,0
00011,,,,,6.1,3.2,,,,,
00019,,,,7.8,,,,,,,0
00020,,,,7.5,,,,,,,0
00021,,,,6.1,,,,,,,0
00022,,,,2.8,,,,,,,0
00023,,,,5.6,,,,,,,0
00029,,,,2.1,,,,,,,0
00041,,,,2.1,,,,,,,0
00044,7.4,10.9,2.4,5.7,,,,,,90.33,0
00046,,,,0.5,,,,,,,0
00053,,,,0,,,,,,,0
00055,,,,0.1,,,,,,,0
00057,,,,0,,,,,,,0
00063,,,,1.3,,,,,,,0
00064,,,,0.1,,,,,,,0
00073,11.3,18.5,4.1,0,,,,,,73.04,0
00078,7.6,11.9,3.2,3,,,,,,84.42,
00079,,,,3.3,,,,,,,0
00087,,,,1.1,,,,,,,0
00090,,,,,5.6,2.3,,,,,
00091,8.2,10.6,6.7,0.5,,,,,,82.79,
00096,9.9,13.7,6.2,1.1,12.5,2.9,,7.7,1009.03,63.83,0
00102,8.7,10.7,7.7,,9.5,6,,,1011.07,84.79,
00103,,,,0,,,,,,,0
00105,,,,3.6,,,,,,,0
00110,,,,0.3,,,,,,,0
00118,,,,0,,,,,,,0
00121,,,,4.8,,,,,,,0
00124,,,,1.4,,,,,,,0
00125,7.2,,,0,4.6,2.3,,8,922.18,97.33,0
00128,,,,0,,,,,,,0
00129,,,,0.2,,,,,,,0
00130,,,,1.7,,,,,,,0
00131,9.2,13.5,5.5,0,,,,,,75.79,0
00141,,,,0.9,,,,,,,0
00142,8.7,11.6,4.9,0,,,,,,86.04,0
00145,,,,2.6,,,,,,,0
00146,,,,4.9,,,,,,,
00150,8,9.5,6.5,1,,,,,,88,0
00151,9.3,15.9,2.6,1,,,,,,76.67,0
00154,9.4,13.6,5.1,0,,,,,,86.54,0
00158,,,,0.8,,,,,,,0
00160,,,,1.6,,,,,,,0
00161,8.1,9.8,6.2,2.4,5.8,1.8,,7.8,1004.16,84.08,0
00163,,,,0,,,,,,,0
00164,10.4,14,6.9,0,12.7,4.9,,7.9,1009.55,52.92,0
00167,9.7,12.2,6,0,,,,,,63.83,0
00170,,,,0,,,,,,,0
00173,,,,1.7,,,,,,,0
00178,,,,2.4,,,,,,,0
00183,6.3,7.3,5.5,0,13.9,5.4,0,7.3,1013.43,81.63,0
00191,10.2,14.1,6.5,2.5,,,,,,81.54,0
00194,,,,1,,,,,,,0
00197,,,,,6.6,2,,,,,
00198,8.9,11.8,6.8,0.5,6.3,2.6,,,,88.92,
00200,,,,0.7,,,,,,,0
00201,,,,3.8,,,,,,,0
00202,,,,0.2,,,,,,,0
00203,,,,2.1,,,,,,,0
00205,,,,0.2,,,,,,,0
00211,,,,0.6,,,,,,,0
00213,,,,1.7,,,,,,,0
00216,,,,4.1,,,,,,,0
00217,8.1,9.2,7,1,,,,,,97.08,0
00222,8.5,13.2,5.4,1.2,,,,,,76.25,0
00223,,,,0.5,,,,,,,0
00227,,,,6.2,,,,,,,0
00232,8.9,12,5.7,0.3,7,2.3,0.017,7.5,954.64,87.04,0
00240,,,,0,,,,,,,0
00245,,,,2.2,,,,,,,0
00257,7.9,9.1,6.6,10.8,,,,,,94.25,0
00259,7.2,8.9,6,8.3,,,,,,94.04,0
00262,,,,0.1,,,,,,,0
00269,,,,1.9,,,,,,,0
00275,,,,2.6,,,,,,,0
00277,,,,8.8,,,,,,,0
00279,,,,9.8,,,,,,,0
00282,10.3,14.3,6.7,3.6,4.8,1.6,,7.8,982.53,78.92,0
00287,,,,1.5,,,,,,,0
00289,,,,2.2,,,,,,,0
00290,,,,1.1,,,,,,,0
00292,,,,7.4,,,,,,,
00294,7.8,9.2,5.8,1.9,,,,,,89.21,
00296,,,,4,,,,,,,0
00298,8.5,11.2,5.7,0.4,12,4.4,,7.7,1016.95,68.67,0
00301,,,,9.2,,,,,,,0
00303,10.9,14.9,6.6,0,11.1,3,,,,62.75,0
00309,,,,1.1,,,,,,,0
00310,,,,4.2,,,,,,,0
00312,,,,2.3,,,,,,,0
00314,10,14.8,6,0,,,,,,70.79,0
00318,,,,3,,,,,,,0
00319,,,,2,,,,,,,0
00320,8.9,13.8,3.9,2.7,,,,,,84.29,0
00323,,,,4.7,,,,,,,0
00325,,,,2.1,,,,,,,0
00330,7.2,9.7,5.8,0.3,,,,,,89.58,0
00333,,,,0,,,,,,,0
00336,,,,0.9,,,,,,,0
00342,7.4,10.5,3.6,2.9,5.9,1.5,0,7.8,1001.42,85.17,0
00349,,,,3.3,,,,,,,0
00351,,,,1.2,,,,,,,0
00357,,,,0,,,,,,,0
00359,,,,0.3,,,,,,,0
00360,,,,1.8,,,,,,,0
00364,,,,0,,,,,,,0
00366,,,,0.7,,,,,,,0
00368,7.1,,,1.5,5.7,1.1,,7.6,1004.74,87.92,0
00371,,,,0,,,,,,,0
00376,,,,4.8,,,,,,,0
00377,8.4,10,6.7,1.9,,,,,,88.67,0
00378,,,,0,,,,,,,
00379,7.7,10.5,5.3,1.9,,,,,,89.71,0
00389,,,,4.4,,,,,,,0
00390,4.8,5.7,3.6,4.9,,,,,,88.67,0
00400,11,14.1,7.9,0,,,,,,53.04,0
00403,11,14.6,7.3,0.1,,,0,7.5,1004.95,60,0
00420,11.2,14.4,8,0,,,,,,53.17,
00426,,,,0,,,,,,,0
00427,11,14.5,6.8,0,13,5.1,,7.9,1008.71,58.63,0
00433,11.2,14.4,7.6,0,12.9,4.8,,8,1009.02,57.29,0
00440,,,,1.8,,,,,,,0
00443,,,,2,,,,,,,0
00445,9.6,13.3,6.6,0.2,,,,,,82.38,0
00446,,,,6.6,,,,,,,0
00447,,,,2.6,,,,,,,0
00460,6.2,7.7,4.8,6.2,5.9,2.1,0,7.7,969.59,91.42,0
00468,,,,5.1,,,,,,,
00475,,,,2.1,,,,,,,0
00476,,,,0,,,,,,,0
00479,,,,0,,,,,,,0
00480,,,,1.4,,,,,,,0
00488,,,,4.4,,,,,,,0
00490,,,,1,,,,,,,0
00498,,,,5.4,,,,,,,0
00502,,,,0.1,,,,,,,0
00504,,,,0,,,,,,,0
00509,,,,1.5,,,,,,,0
00515,,,,0.1,,,,,,,0
00516,,,,0.1,,,,,,,0
00518,,,,1.3,,,,,,,0
00522,,,,,,,,,,,0
00527,,,,2.4,,,,,,,0
00533,,,,2.2,,,,,,,0
00535,6.1,7.4,4.8,5,,,,,,90.21,0
