station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,3.4,,,,,,,0
00011,,,,,7.5,1.8,,,,,
00019,,,,4.2,,,,,,,0
00020,,,,3.8,,,,,,,0
00021,,,,9.3,,,,,,,0
00022,,,,6.3,,,,,,,0
00023,,,,4.3,,,,,,,0
00029,,,,2.1,,,,,,,0
00041,,,,5.7,,,,,,,0
00044,5.5,9.5,0.3,1.2,,,,,,86,0
00046,,,,0,,,,,,,0
00053,,,,1.5,,,,,,,0
00055,,,,0.8,,,,,,,0
00057,,,,4.3,,,,,,,0
00063,,,,5.1,,,,,,,2
00064,,,,5.8,,,,,,,0
00073,3,9.6,-3.9,0,,,,,,57.96,0
00078,5.3,8.2,1.1,1.6,,,,,,86,
00079,,,,8.4,,,,,,,0
00087,,,,3.9,,,,,,,0
00090,,,,,9.8,3.1,,,,,
00091,1.5,4.4,-2.8,3.7,,,,,,88,
00096,2.9,8.9,-3.5,3,7.7,1.9,,6.5,1011.84,80.33,0
00102,6.1,8.3,4.6,,15.3,8.3,,,1012.7,85.75,
00103,,,,1.5,,,,,,,0
00105,,,,6.1,,,,,,,0
00110,,,,3.6,,,,,,,0
00118,,,,1.1,,,,,,,0
00121,,,,5.3,,,,,,,0
00124,,,,3.4,,,,,,,0
00125,0,,,3.1,9.8,2.8,,,930.62,75.46,
00128,,,,0.6,,,,,,,0
00129,,,,3,,,,,,,0
00130,,,,3.1,,,,,,,0
00131,3.1,9.8,-2.5,7,,,,,,71.67,0
00141,,,,5.4,,,,,,,
00142,2.3,8.4,-4.4,3.2,,,,,,66.42,0
00145,,,,5.5,,,,,,,0
00146,,,,8.4,,,,,,,
00150,3.3,5.9,0.2,2.8,,,,,,78,0
00151,1.9,9.3,-6.5,2.8,,,,,,65.08,0
00154,2.5,8.9,-4.1,0,,,,,,69.08,0
00158,,,,3.9,,,,,,,0
00160,,,,5.1,,,,,,,0
00161,4.4,7.7,0.5,8.3,13.7,1.8,,7,1011.51,80.71,0
00163,,,,0.3,,,,,,,5
00164,4.9,11.2,-0.5,2.1,11.2,4.1,,6.8,1011.2,65.75,0
00167,3.9,10.4,-1.6,3.6,,,,,,77.75,0
00170,,,,2.9,,,,,,,0
00173,,,,2.6,,,,,,,0
00178,,,,2.6,,,,,,,0
00183,4.2,7.1,1.9,2.4,14.1,7,0.033,7.1,1011.31,81.63,0
00191,0.9,6.9,-5.7,3.4,,,,,,83,0
00194,,,,7.1,,,,,,,0
00197,,,,,11.3,4.2,,,,,
00198,2.4,6.7,-2.3,4.2,11.5,3.2,,7.2,999.24,81.54,0
00200,,,,4.2,,,,,,,0
00201,,,,6.9,,,,,,,0
00202,,,,2.7,,,,,,,0
00203,,,,0,,,,,,,0
00205,,,,0.7,,,,,,,11
00211,,,,3.8,,,,,,,0
00213,,,,5.4,,,,,,,0
00216,,,,5.8,,,,,,,0
00217,1.6,7.3,-4.2,4.1,,,,,,71.58,0
00222,2.5,9.7,-4.9,5.1,,,,,,67,0
00223,,,,2.5,,,,,,,0
00227,,,,2.8,,,,,,,0
00232,1.6,8.9,-6,4.3,11.5,2.4,9.883,5.4,963.79,69.42,0
00240,,,,2.3,,,,,,,0
