station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,0,,,,,,,0
00011,,,,,10.5,2.5,,,,,
00019,,,,0,,,,,,,0
00020,,,,0,,,,,,,
00021,,,,0,,,,,,,0
00022,,,,0,,,,,,,0
00023,,,,0,,,,,,,0
00029,,,,0,,,,,,,
00041,,,,0,,,,,,,0
00044,18.3,25.1,11.2,0,,,,,,69.63,
00046,,,,0,,,,,,,
00053,,,,0,,,,,,,
00055,,,,0,,,,,,,0
00057,,,,0,,,,,,,0
00063,,,,0,,,,,,,0
00064,,,,0,,,,,,,0
00073,23.1,30.8,13.1,0,,,,,,52.29,
00078,19.2,24.9,12.3,0,,,,,,66.04,
00079,,,,0,,,,,,,0
00087,,,,0,,,,,,,
00090,,,,,8.1,1.9,,,,,
00091,19.5,27.7,11,0,,,,,,71.25,
00096,19.6,26.1,11.9,0,9.4,2,,4.3,1022.06,66.71,0
00102,13.3,15.3,12,,10.8,4.7,,,1027.59,86.08,
00103,,,,0,,,,,,,
00105,,,,0,,,,,,,0
00110,,,,0,,,,,,,0
00118,,,,0,,,,,,,
00121,,,,0,,,,,,,0
00124,,,,0,,,,,,,
00125,19.3,,,0,9.8,,,,942.27,56.26,
00128,,,,0,,,,,,,0
00129,,,,0,,,,,,,0
00130,,,,0,,,,,,,
00131,20.8,28.1,13.6,0,,,,,,69.5,
00141,,,,0,,,,,,,
00142,22.5,30.2,12.8,0,,,,,,52.83,
00145,,,,0,,,,,,,0
00146,,,,0,,,,,,,
00150,22.8,30.4,14.1,0,,,,,,59.63,
00151,22.1,30.9,11.7,0,,,,,,57.38,
00154,20.9,29.6,10.3,0,,,,,,58.04,
00158,,,,0,,,,,,,
00160,,,,0,,,,,,,0
00161,21.2,29,11.5,0,8.5,1.9,,2.3,1020.83,63.88,0
00163,,,,0,,,,,,,0
00164,19.5,26,12.2,0,10.6,3,,4.6,1021.25,68.13,0
00167,18.2,23.4,12,0,,,,,,72,
00170,,,,0,,,,,,,0
00173,,,,0,,,,,,,0
00178,,,,0,,,,,,,0
00183,15.5,17.9,12.3,0,10,4.9,13.9,2.6,1023.4,75.08,0
00191,20.9,31.2,11.1,0,,,,,,68.38,
00194,,,,0,,,,,,,
00197,,,,,8.3,3,,,,,
00198,20.4,28.4,13.9,0,8.9,2.3,,,,72.42,
00200,,,,0,,,,,,,
00201,,,,0,,,,,,,0
00202,,,,0,,,,,,,0
00203,,,,0,,,,,,,0
00205,,,,0,,,,,,,
00211,,,,0,,,,,,,
00213,,,,0,,,,,,,
00216,,,,0,,,,,,,
00217,20.7,27.7,11.3,0,,,,,,55.92,
00222,20.1,28.2,11.8,0,,,,,,66.79,
00223,,,,0,,,,,,,0
00227,,,,0,,,,,,,
00232,20.9,29.8,10,0,7.2,1.7,13.667,2.7,973.62,59.25,0
00240,,,,0,,,,,,,
00245,,,,0,,,,,,,0
00257,22.2,29.9,13.6,0,,,,,,62.75,
00259,21.7,31.1,11.5,0,,,,,,69.88,
00262,,,,0,,,,,,,0
00269,,,,0,,,,,,,
00275,,,,0,,,,,,,0
00277,,,,0,,,,,,,0
00279,,,,0,,,,,,,
00282,21.4,30.5,10.7,0,7.1,1.7,,2.5,1000.38,63,0
00289,,,,0,,,,,,,0
00290,,,,0,,,,,,,0
00292,,,,0,,,,,,,
00294,20.7,26,12.1,0,,,,,,63.58,
00296,,,,0,,,,,,,0
00298,16.1,19.9,8.3,0,10.2,3.5,,5.8,1028.34,74.92,0
00301,,,,0,,,,,,,
00303,21,29,9.8,0,10,2.4,,2.6,1021.12,64.79,0
00309,,,,0,,,,,,,0
00310,,,,0,,,,,,,
00312,,,,0,,,,,,,
00314,22.4,29.3,15.5,0.6,,,,,,59.83,
00318,,,,0,,,,,,,0
00319,,,,0,,,,,,,0
00320,20.2,29.3,10.5,0,,,,,,65.42,
00323,,,,0,,,,,,,
00325,,,,0,,,,,,,0
00330,23,29.1,15.8,0,,,,,,54.54,
00333,,,,0,,,,,,,0
00336,,,,0,,,,,,,
00342,19.1,24.3,12.5,0,6.4,2,14.517,6.3,1018.12,67.29,0
00349,,,,0,,,,,,,0
00351,,,,0,,,,,,,0
00357,,,,0,,,,,,,
00359,,,,0,,,,,,,
00360,,,,0,,,,,,,
00364,,,,0,,,,,,,0
00366,,,,0,,,,,,,0
00368,19.2,,,0,7.7,,,4.7,1020.28,64.21,0
00371,,,,0,,,,,,,0
00376,,,,0,,,,,,,0
00377,24.7,29.8,18.2,0,,,,,,50.21,
00379,19.4,27.6,10.1,0,,,,,,72.29,
00389,,,,0,,,,,,,
00390,19.5,25.7,14.2,0,,,,,,59.04,
00400,20.6,27.4,11.6,0,,,,,,64.13,
00403,21.1,27.4,13.2,0,,,14.183,6,1018.04,65.83,0
