station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,6.5,,,,,,,0
00011,,,,,9.8,3.9,,,,,
00019,,,,8.9,,,,,,,0
00020,,,,7.8,,,,,,,0
00021,,,,7.4,,,,,,,2
00022,,,,15.1,,,,,,,0
00023,,,,3.2,,,,,,,2
00029,,,,2.7,,,,,,,0
00041,,,,3.4,,,,,,,0
00044,-3.1,1.3,-8.9,0.4,,,8,,,84,4
00046,,,,3.3,,,,,,,0
00053,,,,0,,,,,,,0
00055,,,,5.5,,,,,,,10
00057,,,,10.8,,,,,,,0
00063,,,,6.9,,,,,,,5
00064,,,,0.2,,,,,,,0
00073,-1.1,-0.1,-2.4,4.1,,,,,,89,2
00078,-1.7,2.6,-6.9,4.6,,,,,,81,
00079,,,,5.1,,,,,,,0
00087,,,,2.3,,,,,,,0
00090,,,,,12.3,3,,,,,
00091,-1.2,2.1,-5.7,3,,,,,,76,
00096,-4,1.5,-9.5,0,6,1.5,,2.4,1010.5,75,1
00102,-1.5,0.6,-3.4,,18.2,10.2,,,1008.16,77.92,
00103,,,,4.2,,,,,,,0
00105,,,,6.8,,,,,,,0
00110,,,,8.8,,,,,,,0
00118,,,,3.7,,,,,,,1
00121,,,,14.2,,,,,,,0
00124,,,,1.3,,,,,,,0
00125,-2.3,,,6.3,6.2,2.1,,,923.52,91.92,
00128,,,,4.8,,,,,,,0
00129,,,,0,,,,,,,1
00130,,,,5.5,,,,,,,0
00131,-2.9,-0.6,-5,2.5,,,,,,75,0
00141,,,,1.4,,,,,,,
00142,-1.3,-0.2,-2.2,9.8,,,,,,89,0
00145,,,,7.3,,,,,,,2
00146,,,,10.5,,,,,,,
00150,1,3.4,-0.2,3.8,,,,,,82,0
00151,-1.2,0.3,-2.9,4.9,,,,,,69,0
00154,-1.6,-0.3,-3.5,3.8,,,,,,93,8
00158,,,,4.9,,,,,,,0
00160,,,,5.6,,,,,,,6
00161,1.2,3.8,-1.6,8.3,10.3,3.1,,7.5,1003.1,77,0
00163,,,,8.3,,,,,,,6
00164,-2.1,1,-5.3,0,9.4,2.6,,5.8,1010.2,69,0
00167,-2.6,1.2,-5.3,0,,,,,,71,1
00170,,,,0.2,,,,,,,0
00173,,,,9.7,,,,,,,0
00178,,,,8,,,,,,,0
00183,-2.3,0.5,-3.9,0,15.4,3.7,7.7,3.8,1012.1,63,4
00191,0.6,3.4,-1.4,5.2,,,,,,72,0
00194,,,,4.9,,,,,,,0
00197,,,,,12,3.5,,,,,
00198,-1.1,2.1,-2.8,3.9,7.4,2.9,,5.8,995,66,0
00200,,,,6.1,,,,,,,0
00201,,,,6.6,,,,,,,0
00202,,,,7.6,,,,,,,0
00203,,,,4.5,,,,,,,6
00205,,,,4.1,,,,,,,8
00211,,,,7.4,,,,,,,0
00213,,,,0.4,,,,,,,0
00216,,,,5.7,,,,,,,0
00217,-2,0,-4.9,3.7,,,,,,91,5
00222,-3,-1.4,-4.8,0.1,,,,,,70,0
00223,,,,4.3,,,,,,,0
00227,,,,2.6,,,,,,,0
00232,-0.8,0.7,-1.7,9.6,8.1,2.9,0.2,7,957.1,86,0
00240,,,,9.6,,,,,,,0
00245,,,,3.5,,,,,,,3
00257,1.8,6.5,0.3,12,,,,,,86,0
00259,3.3,7.4,0.6,3.6,,,,,,80,0
00262,,,,3,,,,,,,0
00269,,,,27.5,,,,,,,1
00275,,,,,,,,,,,37
00277,,,,4.8,,,,,,,2
00279,,,,8.3,,,,,,,0
00282,0,1.8,-1.7,2,9.7,2.6,,7,985.3,66,0
00287,,,,0.1,,,,,,,0
00289,,,,0.1,,,,,,,6
00290,,,,0.4,,,,,,,0
00292,,,,2.3,,,,,,,
00294,-2.1,2.1,-6.4,1.6,,,,,,79,
00296,,,,3.9,,,,,,,0
00298,-5.8,1.2,-11.3,0,7.8,2.3,,4.5,1016.5,77,6
00301,,,,9.8,,,,,,,3
00303,-1.9,1.3,-5.5,0,8.7,1.8,,5.5,1009.8,71,0
00309,,,,9,,,,,,,0
00310,,,,,,,,,,,0
00312,,,,0,,,,,,,5
00314,-3.1,-1.5,-6.4,0,,,,,,75,0
00318,,,,10.6,,,,,,,10
00319,,,,5.3,,,,,,,11
00320,-1.4,1,-3,1.7,,,,,,65,0
00323,,,,8.2,,,,,,,0
00325,,,,11.2,,,,,,,0
00330,-0.6,1.3,-1.8,8.1,,,,,,84,0
00333,,,,0,,,,,,,0
00336,,,,3.6,,,,,,,0
00342,-1.4,2.2,-6,3.1,12.8,3,7.5,4.3,999.6,80,0
00349,,,,4.7,,,,,,,9
00351,,,,3.9,,,,,,,10
00357,,,,7,,,,,,,0
00359,,,,3.6,,,,,,,0
00360,,,,4.5,,,,,,,0
00364,,,,1.3,,,,,,,5
00366,,,,3.2,,,,,,,0
00368,-4.2,,,0.7,8.7,1.8,,2.3,1004.74,80.67,5
00371,,,,0,,,,,,,10
00376,,,,7,,,,,,,0
00377,1.4,3.8,-0.1,9.3,,,,,,82,0
00378,,,,3.6,,,,,,,
00379,-2.1,0.3,-3.4,2.7,,,,,,70,0
00389,,,,5.5,,,,,,,0
00390,-3.4,-0.3,-7.2,7.6,,,,,,81,0
00400,-2.3,1.3,-5.9,0,,,,,,71,1
00403,-2,1.4,-4.5,0,,,7.2,3.4,1006.8,74,0
00420,-1.8,1.1,-4.6,0,,,,,,67,
00426,,,,0,,,,,,,0
00427,-1.9,0.9,-4.7,0,7.8,2.8,,4.8,1010.7,65,0
00433,-1.8,0.9,-4.9,0,8.2,2.9,,5,1010.9,66,0
00440,,,,17.9,,,,,,,11
00443,,,,5,,,,,,,13
00445,-1.3,1.3,-2.8,0.5,,,,,,68,0
00446,,,,1.9,,,,,,,2
00447,,,,4.6,,,,,,,0
00460,0.2,2.4,-0.9,11.1,11.4,3.4,0,7.8,967.7,83,0
00468,,,,7.8,,,,,,,
00475,,,,9.8,,,,,,,1
00476,,,,4.6,,,,,,,0
00479,,,,5.7,,,,,,,0
00480,,,,8.5,,,,,,,0
00488,,,,11.2,,,,,,,0
00490,,,,0.9,,,,,,,3
00498,,,,20.4,,,,,,,2
00502,,,,10.6,,,,,,,0
00504,,,,0,,,,,,,0
00509,,,,4.8,,,,,,,0
00515,,,,3.8,,,,,,,10
00516,,,,2.1,,,,,,,5
00518,,,,1.3,,,,,,,4
00522,,,,5.9,,,,,,,
00527,,,,0.8,,,,,,,0
00533,,,,12.4,,,,,,,0
00535,-0.9,1.3,-2.6,5.2,,,,,,84,0
00537,,,,9.5,,,,,,,0
00542,,,,0,,,,,,,10
00550,,,,3.1,,,,,,,0
00551,,,,2.8,,,,,,,0
00552,,,,8.4,,,,,,,1
00554,,,,8.8,,,,,,,0
00555,-0.1,4.5,-4.4,6.7,,,,,,78,
00560,,,,1.3,,,,,,,0
00561,,,,0.8,,,,,,,3
00562,,,,4.4,,,,,,,0
00567,,,,6.1,,,,,,,0
00572,,,,4.7,,,,,,,0
00579,,,,3.5,,,,,,,0
00583,,,,9.9,,,,,,,0
00584,,,,0.8,,,,,,,0
00589,,,,1.1,,,,,,,0
00591,-5.6,-1.9,-12.6,0,11.2,3.3,,4.5,1009.7,81,6
00595,,,,0,,,,,,,0
00596,-5.4,-0.9,-11,0,13.8,5,8.3,3,1013.9,77,2
00603,0.2,3.4,-4,5.6,13.4,3.9,,5.9,993.7,80,0
00604,,,,12.1,,,,,,,
00606,,,,6.3,,,,,,,2
00608,,,,7,,,,,,,0
00610,,,,10.6,,,,,,,0
00611,,,,0,,,,,,,3
00613,,,,2.9,,,,,,,0
00617,-1,4.4,-6.3,7.5,,,,,,81,0
00619,,,,,13.2,7.3,,,,,
00622,,,,0,,,,,,,0
00624,,,,3.3,,,,,,,0
00628,,,,0,,,,,,,4
00630,,,,0.6,,,,,,,0
00633,,,,0,,,,,,,0
00642,,,,,14.7,5.3,,,,,
00644,,,,5.1,,,,,,,0
00645,,,,5.5,,,,,,,0
00647,,,,4.4,,,,,,,0
00653,,,,4.7,,,,,,,7
00654,,,,10.1,,,,,,,0
00656,-5.9,-3.7,-9,3.4,8.6,2.5,,5.1,940.4,79,19
00662,-1.7,1.2,-5,0.2,13.9,3.9,9.1,3.3,1004.7,72,0
00668,,,,5.5,,,,,,,2
00672,,,,0,,,,,,,1
00677,,,,5.8,,,,,,,3
00684,,,,9.7,,,,,,,2
00690,,,,3,,,,,,,3
00691,-3.4,1.4,-9.5,0.9,12,3.8,8.3,3.9,1012.8,82,2
00701,-2.8,0.3,-6.7,0.6,13.5,4.4,7.2,4.5,1012.3,77,1
00704,-4,0.3,-9.7,0.9,11.4,3.4,,4.5,1012.5,80,2
00708,,,,3.7,,,,,,,35
00710,,,,7.2,,,,,,,0
00714,,,,0,,,,,,,0
00721,,,,0.6,,,,,,,0
00722,-9.7,-7.5,-11.8,1.2,23.3,8.7,,6.3,876.3,89,23
00723,,,,7.6,,,,,,,0
00731,,,,7.8,,,,,,,0
00732,,,,9.9,,,,,,,
00734,,,,6.5,,,,,,,0
00735,,,,0,,,,,,,0
00741,,,,0,,,,,,,4
00745,,,,8.8,,,,,,,8
00747,,,,1.5,,,,,,,2
00752,,,,10.9,,,,,,,0
00753,,,,5,,,,,,,
00755,0.8,3.2,-0.3,7.5,,,,,,75,0
00756,,,,6.7,,,,,,,0
00757,1.7,8,-0.6,11.1,,,,,,87,0
00759,,,,13.2,,,,,,,25
00760,-5.1,0,-10.8,0,,,,,,86,2
00766,-1.4,,,6.5,12.3,3.5,,,952.66,78.88,
00769,-1.4,,,0.1,,,,,1003.85,73.42,
00774,,,,10.4,,,,,,,0
00775,,,,0,,,,,,,
00788,,,,,19.9,9.2,,,,,
00789,,,,3.2,,,,,,,0
00791,,,,0.2,,,,,,,2
00796,,,,8.3,,,,,,,0
00797,,,,0,,,,,,,0
00801,,,,3.2,,,,,,,0
00803,,,,4.7,,,,,,,0
00807,,,,2.9,,,,,,,0
00808,,,,2.3,,,,,,,4
00811,,,,4.4,,,,,,,6
00812,,,,3,,,,,,,0
00814,,,,1.4,,,,,,,
00815,,,,0.5,,,,,,,0
00816,,,,2.2,,,,,,,0
00817,-0.8,3.1,-5.7,8.2,,,,,,72,0
00820,,,,2.1,,,,,,,0
00822,,,,0.9,,,,,,,0
00827,,,,2.3,,,,,,,1
00831,,,,0,,,,,,,0
00833,,,,0.8,,,,,,,
00836,,,,1,,,,,,,0
00837,,,,5.2,,,,,,,0
00839,,,,0,,,,,,,
00840,-7.4,-4.4,-8.9,2.2,12.4,2.4,,5.8,907,88,2
00845,,,,0,,,,,,,5
00848,,,,0.9,,,,,,,0
00850,-3,,,0.2,,,,,1007.85,76.54,
00851,,,,3.5,,,,,,,0
00853,-3.4,-1,-4.7,1.5,7.9,2.8,4.3,5.6,964.2,72,0
00856,-1.9,-0.2,-3.9,4.5,7.1,2.2,0,7.1,947.9,89,8
00857,,,,5,,,,,,,7
00860,-1.5,1.8,-5,0,,,,,,78,0
00867,-1.3,0.8,-3.2,3.8,9.1,3.1,5.1,6.3,972.6,66,0
00870,,,,0,,,,,,,2
00871,,,,7.6,,,,,,,0
00874,,,,0,,,,,,,0
00880,-1.7,0.6,-4.8,0,7.1,2.2,,5.3,1008.2,62,0
00882,,,,1.3,,,,,,,0
00885,,,,3.6,,,,,,,0
00891,-3.3,-0.5,-6.8,0.5,12.3,4.7,,4.5,1012.4,79,0
00893,,,,0,,,,,,,5
00896,-1,1.1,-2.4,4.6,,,,,,71,0
00902,,,,5.5,,,,,,,0
00911,,,,2.7,,,,,,,0
00917,1.5,4.2,-1.4,5.8,,,,,,76,
00922,,,,8.8,,,,,,,0
00923,,,,7.7,,,,,,,0
00931,,,,11.2,,,,,,,4
00933,,,,6.4,,,,,,,
00934,,,,8.5,,,,,,,0
00936,,,,3.8,,,,,,,3
00939,,,,0,,,,,,,5
00942,,,,10.4,,,,,,,0
00945,,,,2.4,,,,,,,0
00952,,,,4.9,,,,,,,0
00953,-0.7,1.7,-2.9,5.3,16.1,3.5,0.1,7.5,953.4,81,0
00954,-0.1,1,-1.3,,20.7,11.2,,,1011.14,81.92,
00956,,,,0.1,,,,,,,0
00958,,,,4.8,,,,,,,0
00961,,,,6.8,,,,,,,0
00962,,,,1.5,,,,,,,0
00963,-1.9,2.4,-8.9,1.7,11.5,3.6,7.9,3.4,1007.4,83,0
00966,,,,0.2,,,,,,,2
00970,,,,4.3,,,,,,,0
00973,,,,4.9,,,,,,,3
00974,,,,2.2,,,,,,,1
00978,,,,6.9,,,,,,,0
00983,-0.3,1,-1.4,8.2,,,,,,84,0
00985,,,,,,,,,,,0
00988,,,,1.8,,,,,,,0
00989,,,,7.8,,,,,,,0
00991,-3.7,-2.4,-6.7,0.1,,,,,,76,0
01001,-2,0.5,-4.8,0,8,2.7,,5,1004.5,70,0
01011,,,,,12,4.3,,,,,
01013,,,,,3.5,1.4,,,,,
01014,,,,2.4,,,,,,,0
01016,,,,0,,,,,,,11
01021,,,,5.4,,,,,,,0
01022,,,,0.7,,,,,,,1
01023,,,,4.5,,,,,,,
01024,,,,4,,,,,,,0
01027,,,,2.3,,,,,,,0
01030,,,,1.2,,,,,,,0
01039,,,,2.2,,,,,,,0
01046,,,,8.9,,,,,,,0
01048,-2.8,-1.2,-5.5,0,10.3,3.4,0.8,5.9,987.5,72,0
01050,-1.6,-0.3,-3.6,0,,,,,,66,
01052,-2,0.9,-4,0,,,,,,71,0
01054,,,,12.2,,,,,,,0
01055,,,,11.8,,,,,,,0
01056,,,,0.3,,,,,,,4
01060,,,,2.2,,,,,,,0
01067,,,,0,,,,,,,
01072,2.2,4.3,0.4,7.4,,,,,,77,0
