station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,0,,,,,,,2
00011,,,,,9.3,2.4,,,,,
00019,,,,0.6,,,,,,,3
00020,,,,0.4,,,,,,,0
00021,,,,0,,,,,,,0
00022,,,,1.4,,,,,,,0
00023,,,,3.9,,,,,,,5
00029,,,,0.2,,,,,,,7
00041,,,,0.8,,,,,,,7
00044,-5.3,-3.9,-7.3,0.3,,,3.6,,,77,6
00046,,,,0.4,,,,,,,3
00053,,,,0.5,,,,,,,1
00055,,,,0,,,,,,,0
00057,,,,0,,,,,,,0
00063,,,,0,,,,,,,0
00064,,,,0.4,,,,,,,8
00073,-0.5,4.2,-4,0,,,,,,84,2
00078,-5,-3.2,-6.7,1.1,,,,,,80,
00079,,,,1.6,,,,,,,0
00087,,,,3.3,,,,,,,12
00090,,,,,8,2.6,,,,,
00091,-3.3,-0.8,-5.8,8.2,,,,,,90,
00096,-6.6,-4.3,-8.5,0.2,12.9,5.3,,7.6,1005.4,55,2
00102,-4.7,-3,-6.6,,21.5,16,,,1002.61,70.5,
00103,,,,0.6,,,,,,,2
00105,,,,1.5,,,,,,,0
00110,,,,0.3,,,,,,,0
00118,,,,0,,,,,,,14
00121,,,,2.6,,,,,,,0
00124,,,,2.8,,,,,,,4
00125,0.2,,,0,12.9,2.6,,5.3,912.92,87.13,5
00128,,,,0,,,,,,,4
00129,,,,0,,,,,,,1
00130,,,,3.2,,,,,,,3
00131,-4.7,-3,-6.2,2.3,,,,,,85,7
00141,,,,2.4,,,,,,,
00142,-0.6,3.7,-3,0,,,,,,89,0
00145,,,,0,,,,,,,0
00146,,,,0,,,,,,,
00150,0.2,0.6,-0.4,10,,,,,,94,0
00151,0.2,2.4,-2.1,0,,,,,,83,3
00154,0.2,6.6,-3.5,0,,,,,,84,0
00158,,,,12.3,,,,,,,3
00160,,,,0,,,,,,,3
00161,1.7,2.7,-0.1,2.4,9.9,3.6,,7.5,991.1,84,0
00163,,,,0,,,,,,,0
00164,-7.5,-4.7,-10.3,0,12.7,7.2,,7,1007,57,0
00167,-7.3,-4.2,-9.3,0,,,,,,59,1
00170,,,,0.1,,,,,,,3
00173,,,,5.2,,,,,,,0
00178,,,,0.4,,,,,,,10
00183,-3.1,-1.3,-4.5,0,21.6,6.3,7.5,2.1,1011.3,68,0
00191,0.6,2.7,-1.3,2.9,,,,,,87,3
00194,,,,7.2,,,,,,,8
00197,,,,,11.6,4.4,,,,,
00198,-5,-3.9,-6.3,2.3,9.7,5.4,,7.8,986.5,83,4
00200,,,,4.2,,,,,,,0
00201,,,,2.5,,,,,,,0
00202,,,,6.3,,,,,,,0
00203,,,,0,,,,,,,0
00205,,,,0,,,,,,,22
00211,,,,13.5,,,,,,,0
00213,,,,0.5,,,,,,,4
00216,,,,3.5,,,,,,,0
00217,1.3,7.7,-3.2,0,,,,,,80,4
00222,-0.4,1.3,-2.4,1.4,,,,,,79,1
00223,,,,0,,,,,,,10
00227,,,,0.1,,,,,,,13
00232,-0.4,3.4,-3.5,0,8,2.6,2,6.1,946.1,86,1
00240,,,,7.3,,,,,,,10
00245,,,,1.3,,,,,,,4
00257,1.8,3.1,0.1,2.3,,,,,,96,0
00259,4.6,10.8,1,0.1,,,,,,90,0
00262,,,,0,,,,,,,14
00269,,,,2.4,,,,,,,0
00275,,,,0,,,,,,,53
00277,,,,0.2,,,,,,,0
00279,,,,0.2,,,,,,,0
00282,1.4,3.6,-2.3,0.3,8.7,2.5,,7,974.3,77,7
00287,,,,0,,,,,,,4
00289,,,,0.1,,,,,,,2
00290,,,,0.1,,,,,,,5
00292,,,,0.7,,,,,,,
00294,-5.8,-4.8,-7.1,0.7,,,,,,79,
00296,,,,2,,,,,,,7
00298,-5.4,-3.1,-7.5,0,16.1,9.8,,3.8,1014.7,58,1
00301,,,,0.1,,,,,,,15
00303,-5.9,-3.9,-8,0,11.3,4.6,,6.5,1003.9,56,0
00309,,,,13.8,,,,,,,6
00310,,,,,,,,,,,13
00312,,,,0,,,,,,,1
00314,-5.5,-4.4,-6.9,0.6,,,,,,80,4
00318,,,,0.1,,,,,,,3
00319,,,,0,,,,,,,3
00320,-0.5,2,-5.5,0.1,,,,,,83,11
00323,,,,0.4,,,,,,,3
00325,,,,0.2,,,,,,,0
00330,-0.8,1.4,-2.2,6,,,,,,92,0
00333,,,,0.1,,,,,,,1
00336,,,,5.3,,,,,,,15
00342,-5.1,-1.8,-6.7,2.2,12,5,0,7.9,990.4,81,7
00349,,,,0,,,,,,,0
00351,,,,3.7,,,,,,,22
00357,,,,0,,,,,,,0
00359,,,,0,,,,,,,7
00360,,,,0,,,,,,,11
00364,,,,0,,,,,,,0
00366,,,,4,,,,,,,1
00368,-6.2,,,0.3,11.3,3.2,,7.3,998.02,70.42,8
00371,,,,0,,,,,,,1
00376,,,,1.7,,,,,,,7
00377,0.4,1.6,-0.9,4,,,,,,94,0
00378,,,,2.6,,,,,,,
00379,-4.4,-2.6,-5.6,2.2,,,,,,86,8
00389,,,,6.4,,,,,,,9
00390,-4,-2.1,-5.6,11.3,,,,,,96,14
00400,-7.3,-4.9,-9.6,0.5,,,,,,58,1
00403,-6,-3.9,-8.7,0.5,,,1.5,7.8,1001.4,61,0
00420,-6.9,-4.5,-9.6,0.7,,,,,,58,
00426,,,,0.9,,,,,,,2
00427,-6.1,-4,-8.5,0.2,12.3,6.8,,,1005.2,56,0
00433,-6.2,-4,-9,0.5,12.6,6.3,,7.3,1005.5,58,0
00440,,,,9.2,,,,,,,32
00443,,,,0,,,,,,,7
00445,-5.5,-4.1,-6.7,0.5,,,,,,74,7
00446,,,,1.8,,,,,,,5
00447,,,,0.1,,,,,,,6
00460,2.4,5.5,0.2,5.5,12,4.7,0,,954.9,97,0
00468,,,,5.1,,,,,,,
00475,,,,0.2,,,,,,,0
00476,,,,7.8,,,,,,,0
00479,,,,8.6,,,,,,,0
00480,,,,10,,,,,,,4
00488,,,,6.5,,,,,,,0
00490,,,,0.4,,,,,,,4
00498,,,,0.6,,,,,,,9
00502,,,,5.6,,,,,,,9
00504,,,,0.1,,,,,,,0
00509,,,,0.5,,,,,,,19
00515,,,,0,,,,,,,21
00516,,,,0,,,,,,,11
00518,,,,1.9,,,,,,,5
00522,,,,0.3,,,,,,,1
00527,,,,0.9,,,,,,,8
00533,,,,2.6,,,,,,,0
00535,0,1.5,-0.9,4.8,,,,,,92,0
00537,,,,0,,,,,,,6
00542,,,,0,,,,,,,2
00550,,,,2.5,,,,,,,6
00551,,,,1.9,,,,,,,8
00552,,,,0,,,,,,,2
00554,,,,2.4,,,,,,,0
00555,0.8,4.9,-1.9,2.4,,,,,,84,
00560,,,,1.6,,,,,,,6
00561,,,,0.8,,,,,,,11
00562,,,,0,,,,,,,0
00567,,,,7.2,,,,,,,15
00572,,,,0,,,,,,,12
00579,,,,2,,,,,,,6
00583,,,,10.6,,,,,,,2
00584,,,,1,,,,,,,6
00589,,,,0.3,,,,,,,10
00591,-6.2,-4.5,-8,0,13,6.7,,7.7,1004.2,63,3
00595,,,,0.2,,,,,,,0
00596,-5.1,-3,-6.9,0,19.9,12.6,1.2,6.7,1010.1,60,0
00603,1.8,4.5,0.5,2,11.7,5.1,,7.6,981.3,83,0
00604,,,,0.2,,,,,,,
00606,,,,0,,,,,,,0
00608,,,,0.2,,,,,,,4
00610,,,,6.1,,,,,,,0
00611,,,,0,,,,,,,5
00613,,,,5.3,,,,,,,10
00617,-0.1,2,-1.7,1.5,,,,,,82,0
00619,,,,,16.5,7.9,,,,,
00622,,,,0.1,,,,,,,4
00624,,,,5.8,,,,,,,14
00628,,,,0,,,,,,,2
00630,,,,0.1,,,,,,,11
00633,,,,0,,,,,,,3
00642,,,,,15.3,8.9,,,,,
00644,,,,3.3,,,,,,,7
00645,,,,2,,,,,,,8
00647,,,,1,,,,,,,36
00653,,,,0,,,,,,,6
00654,,,,14,,,,,,,0
00656,-8.2,-5.7,-9.5,1.9,8.7,3.6,,8,932.3,91,37
00662,-5.8,-4.2,-7.4,0.4,12.6,6.6,0,8,997.4,71,3
00668,,,,0.2,,,,,,,5
00672,,,,0,,,,,,,4
00677,,,,0,,,,,,,7
00684,,,,0.7,,,,,,,5
00690,,,,2.8,,,,,,,7
00691,-5.1,-3.6,-7.5,1.1,14.6,7.1,0.6,7.7,1006,73,5
00701,-5,-3.4,-7.3,0.2,14.2,6.7,1,7.6,1006.1,66,2
00704,-5.4,-3.7,-7.7,0,12.9,6.4,,7.8,1006.5,64,7
00708,,,,0.2,,,,,,,35
00710,,,,2.3,,,,,,,0
00714,,,,0.2,,,,,,,0
00721,,,,0.6,,,,,,,5
00722,-7.3,-4.4,-8.2,0.8,20.2,13.5,,8,869,91,33
00723,,,,5.9,,,,,,,0
00731,,,,2.2,,,,,,,0
00732,,,,6.8,,,,,,,
00734,,,,0.2,,,,,,,0
00735,,,,0.1,,,,,,,3
00741,,,,0,,,,,,,1
00745,,,,0,,,,,,,0
00747,,,,1.5,,,,,,,5
00752,,,,0.9,,,,,,,10
00753,,,,2.8,,,,,,,
00755,-0.5,1.1,-3.7,4.7,,,,,,89,6
00756,,,,5.2,,,,,,,14
00757,4.5,8.8,1.4,0.5,,,,,,87,0
00759,,,,0,,,,,,,47
00760,-6.3,-4.7,-8.5,0.7,,,,,,68,4
00766,-0.2,,,3.6,10.3,,,,941.06,95.75,0
00769,-5.1,,,1.3,,,,7.3,995.27,75.63,3
00774,,,,0.4,,,,,,,0
00775,,,,0.2,,,,,,,
00788,,,,,18.8,13,,,,,
00789,,,,1.6,,,,,,,7
00791,,,,0,,,,,,,0
00796,,,,8,,,,,,,6
00797,,,,0,,,,,,,5
00801,,,,0.7,,,,,,,8
00803,,,,0.4,,,,,,,13
00807,,,,0.6,,,,,,,7
00808,,,,0,,,,,,,0
00811,,,,0,,,,,,,0
00812,,,,1.6,,,,,,,3
00814,,,,1,,,,,,,
00815,,,,1.4,,,,,,,5
00816,,,,3,,,,,,,4
00817,-2.3,-0.2,-4.5,8.4,,,,,,88,5
00820,,,,0.5,,,,,,,12
00822,,,,0.2,,,,,,,3
00827,,,,0.8,,,,,,,4
00831,,,,0.2,,,,,,,3
00833,,,,2.7,,,,,,,10
00836,,,,0.3,,,,,,,10
00837,,,,11.5,,,,,,,0
00839,,,,0,,,,,,,
00840,-4.3,-2.5,-5,1.7,14,5.6,,8,898.9,94,19
00845,,,,0,,,,,,,1
00848,,,,0.2,,,,,,,4
00850,-6,,,0.1,,,,7.8,1000.85,67.21,7
00851,,,,0.3,,,,,,,6
00853,-1,-0.2,-3.4,2.4,11.9,3.6,0,7.7,955,82,4
00856,1.2,10,-3.9,0,13.8,3.8,7.1,4.9,937.1,78,0
00857,,,,0,,,,,,,0
00860,-5.8,-4.6,-7.2,0.2,,,,,,77,0
00867,0.1,1.6,-1.5,1.8,12.4,5.3,0.6,7.4,961.9,86,1
00870,,,,0,,,,,,,1
00871,,,,0.4,,,,,,,0
00874,,,,0,,,,,,,5
00880,-5.6,-3.4,-7.6,0.1,12.4,5.2,2.7,6.8,1002.6,59,0
00882,,,,4.1,,,,,,,14
00885,,,,0,,,,,,,15
00891,-4.6,-3.1,-6.7,0.7,20.5,14.4,,6.7,1007,71,0
00893,,,,0,,,,,,,3
00896,-4.4,-3.4,-5.3,5,,,,,,85,12
00902,,,,4.7,,,,,,,0
00911,,,,0.8,,,,,,,5
00917,0.6,2.7,-1.7,6.4,,,,,,87,
00922,,,,0,,,,,,,7
00923,,,,6.9,,,,,,,14
00931,,,,0,,,,,,,0
00933,,,,0,,,,,,,
00934,,,,2.5,,,,,,,0
00936,,,,3.2,,,,,,,5
00939,,,,0,,,,,,,3
00942,,,,5.4,,,,,,,0
00945,,,,5.4,,,,,,,7
00952,,,,0,,,,,,,9
00953,1.7,5.2,-0.5,3.4,17.4,6.6,0,7.2,941.1,90,0
00954,-2.6,-0.9,-4.2,,25.3,16.3,,,1006.54,83.67,
00956,,,,0.5,,,,,,,0
00958,,,,3.4,,,,,,,4
00961,,,,6.5,,,,,,,8
00962,,,,2.7,,,,,,,6
00963,-5.2,-3.6,-7,0.4,16.5,8.5,0.7,7.8,999.3,77,8
00966,,,,0.3,,,,,,,6
00970,,,,0.8,,,,,,,11
00973,,,,0,,,,,,,4
00974,,,,2,,,,,,,6
00978,,,,11.7,,,,,,,0
00983,-0.5,3.7,-3.4,0.3,,,,,,89,0
00985,,,,0.7,,,,,,,7
00988,,,,0.5,,,,,,,8
00989,,,,4,,,,,,,0
00991,-1.9,-0.1,-5.2,1,,,,,,87,7
01001,-5.3,-4,-7,0.2,12.3,4.6,,7.9,997.6,69,0
01011,,,,,10.6,4.3,,,,,
01013,,,,,7.3,1.6,,,,,
01014,,,,0.1,,,,,,,2
01016,,,,0,,,,,,,0
01021,,,,4.1,,,,,,,5
01022,,,,0.6,,,,,,,6
01023,,,,0,,,,,,,
01024,,,,2.6,,,,,,,0
01027,,,,3.4,,,,,,,7
01030,,,,1.1,,,,,,,5
01039,,,,2.9,,,,,,,12
01046,,,,1.4,,,,,,,0
01048,-4.6,-3.3,-5.8,0.1,12.7,7.1,0,7.8,979.4,80,4
01050,-2,1.6,-3.9,0.2,,,,,,75,
01052,-6.1,-4.6,-7.8,0,,,,,,63,5
01054,,,,9,,,,,,,7
01055,,,,13.2,,,,,,,7
01056,,,,0.7,,,,,,,4
