station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,10,4,,,,
DENI042,1,10,4,31,5,0,
DENI042,2,9,4,30,4,,
DENI042,3,9,4,25,5,,
DENI042,4,9,5,21,6,,
DENI042,5,11,5,36,8,,
DENI042,6,13,6,44,10,,
DENI042,7,13,6,46,8,,
DENI042,8,12,6,54,5,,
DENI042,9,10,5,61,4,,
DENI042,10,10,6,67,3,,
DENI042,11,11,6,72,3,,
DENI042,12,13,8,82,3,,
DENI042,13,15,7,93,4,,
DENI042,14,17,6,105,4,1,
DENI042,15,21,8,114,4,1,
DENI042,16,20,9,116,5,0,
DENI042,17,21,9,113,7,0,
DENI042,18,19,8,103,8,,
DENI042,19,19,7,98,7,,
DENI042,20,14,6,88,6,,
DENI042,21,11,5,74,6,,
DENI042,22,10,4,59,7,,
DENI042,23,8,3,51,4,,
DENI068,0,10,4,,10,,0.15
DENI068,1,9,4,,14,,0.15
DENI068,2,39,31,,,,0.2
DENI068,3,11,6,,8,,0.2
DENI068,4,10,4,,8,,0.19
DENI068,5,10,5,,10,,0.18
DENI068,6,12,5,,10,,0.17
DENI068,7,12,5,,7,,0.17
DENI068,8,10,5,,6,,0.16
DENI068,9,10,5,,5,,0.16
DENI068,10,10,5,,7,,0.11
DENI068,11,10,6,,9,,0.12
DENI068,12,11,6,,6,,0.12
DENI068,13,13,6,,9,,0.13
DENI068,14,13,5,,7,,0.13
DENI068,15,16,6,,8,,0.14
DENI068,16,16,7,,8,,0.15
DENI068,17,16,7,,14,,0.16
DENI068,18,18,7,,15,,0.17
DENI068,19,16,7,,17,,0.18
DENI068,20,13,5,,20,,0.18
DENI068,21,13,6,,10,,0.18
DENI068,22,12,5,,12,,0.18
DENI068,23,7,3,,8,,0.18
