station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,10,9,61,8,,
DENI042,1,11,10,,6,,
DENI042,2,8,7,69,5,,
DENI042,3,7,6,70,6,0.6,
DENI042,4,7,6,70,,0.6,
DENI042,5,8,7,63,5,0.4,
DENI042,6,9,8,54,8,0.4,
DENI042,7,10,8,48,10,0.3,
DENI042,8,10,9,53,8,0.3,
DENI042,9,12,10,55,8,0.1,
DENI042,10,10,9,64,6,,
DENI042,11,9,8,73,6,0.5,
DENI042,12,10,8,73,5,0.5,
DENI042,13,10,8,71,6,0.4,
DENI042,14,9,7,73,6,0,
DENI042,15,10,8,72,6,0.4,
DENI042,16,10,8,70,7,0.6,
DENI042,17,10,8,67,8,0.5,
DENI042,18,11,9,60,11,0.5,
DENI042,19,11,8,54,11,0.6,
DENI042,20,11,9,44,13,0.5,
DENI042,21,11,8,31,16,0.7,
DENI042,22,10,8,30,14,0.6,
DENI042,23,8,7,53,8,1,
DENI068,0,12,9,,18,,0.32
DENI068,1,13,10,,18,,0.3
DENI068,2,11,9,,21,,0.26
DENI068,3,8,6,,,,0.25
DENI068,4,9,7,,21,,0.23
DENI068,5,9,7,,15,,0.22
DENI068,6,10,8,,18,,0.21
DENI068,7,12,10,,15,,0.21
DENI068,8,14,11,,13,,0.21
DENI068,9,16,11,,12,,0.21
DENI068,10,18,10,,14,,0.22
DENI068,11,13,8,,10,,0.22
DENI068,12,12,7,,10,,0.22
DENI068,13,14,8,,14,,0.23
DENI068,14,14,8,,14,,0.24
DENI068,15,15,9,,18,,0.25
DENI068,16,17,9,,25,,0.26
DENI068,17,17,9,,24,,0.27
DENI068,18,18,9,,26,,0.28
DENI068,19,18,9,,27,,0.29
DENI068,20,19,11,,33,,0.31
DENI068,21,17,10,,30,,0.33
DENI068,22,16,10,,23,,0.34
DENI068,23,13,9,,19,,0.35
