station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,8,6,39,9,,
DENI042,1,9,7,,13,,
DENI042,2,9,7,24,,,
DENI042,3,9,6,26,10,,
DENI042,4,9,7,27,9,,
DENI042,5,10,7,32,10,,
DENI042,6,10,7,29,10,,
DENI042,7,10,8,32,10,,
DENI042,8,11,8,55,11,,
DENI042,9,9,6,63,6,,
DENI042,10,10,6,59,7,,
DENI042,11,13,7,63,6,,
DENI042,12,15,8,72,5,,
DENI042,13,13,7,76,4,,
DENI042,14,13,7,77,4,,
DENI042,15,10,5,81,4,,
DENI042,16,9,5,81,4,,
DENI042,17,10,5,77,6,,
DENI042,18,10,6,70,9,0.1,
DENI042,19,10,6,65,10,0.1,
DENI042,20,10,6,63,9,0.2,
DENI042,21,8,5,65,7,,
DENI042,22,8,5,65,7,,
DENI042,23,9,6,68,6,,
DENI068,0,9,6,,29,,0.3
DENI068,1,9,6,,,,0.3
DENI068,2,10,7,,36,,0.3
DENI068,3,9,7,,27,,0.3
DENI068,4,11,8,,28,,0.28
DENI068,5,14,9,,20,,0.26
DENI068,6,13,9,,25,,0.25
DENI068,7,14,9,,24,,0.24
DENI068,8,12,8,,16,,0.24
DENI068,9,9,6,,11,,0.23
DENI068,10,13,7,,10,,0.21
DENI068,11,14,8,,9,,0.2
DENI068,12,17,8,,10,,0.19
DENI068,13,15,7,,12,,0.19
DENI068,14,13,6,,7,,0.19
DENI068,15,11,5,,6,,0.18
DENI068,16,10,5,,6,,0.18
DENI068,17,11,6,,13,,0.18
DENI068,18,13,6,,22,,0.19
DENI068,19,17,7,,25,,0.2
DENI068,20,12,5,,17,,0.21
DENI068,21,9,5,,13,,0.21
DENI068,22,10,5,,8,,0.21
DENI068,23,9,6,,8,,0.21
