station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,14,11,,9,,
DENI042,1,18,13,42,,,
DENI042,2,18,14,42,7,,
DENI042,3,22,15,44,8,0,
DENI042,4,16,11,50,6,0,
DENI042,5,14,9,49,8,,
DENI042,6,13,8,51,9,0.4,
DENI042,7,13,8,49,10,0.2,
DENI042,8,15,10,50,10,0.3,
DENI042,9,15,10,53,9,,
DENI042,10,19,11,57,7,,
DENI042,11,19,10,62,7,,
DENI042,12,19,9,76,6,,
DENI042,13,17,7,86,5,,
DENI042,14,18,7,90,4,,
DENI042,15,18,6,93,4,,
DENI042,16,13,5,96,3,,
DENI042,17,11,5,96,4,,
DENI042,18,11,5,93,4,,
DENI042,19,11,5,87,6,,
DENI042,20,10,5,66,11,0.5,
DENI042,21,9,5,48,11,0.1,
DENI042,22,8,5,50,7,,
DENI042,23,8,4,46,6,,
DENI068,0,12,9,,,,0.22
DENI068,1,16,12,,10,,0.21
DENI068,2,18,13,,12,,0.2
DENI068,3,19,14,,10,,0.2
DENI068,4,15,9,,12,,0.2
DENI068,5,13,7,,25,,0.21
DENI068,6,15,7,,29,,0.22
DENI068,7,17,8,,34,,0.24
DENI068,8,19,9,,21,,0.25
DENI068,9,21,9,,21,,0.26
DENI068,10,21,10,,19,,0.26
DENI068,11,19,9,,13,,0.26
DENI068,12,18,9,,17,,0.27
DENI068,13,17,7,,13,,0.27
DENI068,14,15,6,,17,,0.26
DENI068,15,16,6,,19,,0.25
DENI068,16,13,5,,11,,0.24
DENI068,17,12,5,,13,,0.24
DENI068,18,9,5,,14,,0.25
DENI068,19,13,5,,23,,0.26
DENI068,20,13,6,,33,,0.28
DENI068,21,12,5,,22,,0.3
DENI068,22,12,6,,30,,0.3
DENI068,23,12,7,,22,,0.3
