station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,16,15,,17,0.1,
DENI042,1,16,15,20,,,
DENI042,2,14,13,36,12,,
DENI042,3,10,9,53,9,0.2,
DENI042,4,9,8,58,9,,
DENI042,5,9,8,58,7,,
DENI042,6,10,9,54,8,0.2,
DENI042,7,11,10,47,11,0.1,
DENI042,8,11,11,46,13,0.2,
DENI042,9,12,11,52,10,0,
DENI042,10,13,12,55,9,0.3,
DENI042,11,14,12,55,8,0.3,
DENI042,12,14,13,56,9,,
DENI042,13,15,13,56,9,0.5,
DENI042,14,14,12,56,11,0.6,
DENI042,15,13,11,55,11,0.9,
DENI042,16,13,11,53,12,0.7,
DENI042,17,12,10,50,14,0.9,
DENI042,18,12,11,48,14,0.5,
DENI042,19,12,10,48,14,0.9,
DENI042,20,12,10,45,15,0.7,
DENI042,21,12,11,41,15,0.8,
DENI042,22,12,11,40,15,0.8,
DENI042,23,11,10,40,15,0.9,
DENI068,0,19,16,,,,0.53
DENI068,1,19,16,,20,,0.51
DENI068,2,18,15,,20,,0.49
DENI068,3,15,12,,14,,0.47
DENI068,4,19,16,,12,,0.44
DENI068,5,13,8,,17,,0.42
DENI068,6,14,10,,29,,0.39
DENI068,7,17,11,,43,,0.39
DENI068,8,18,12,,41,,0.4
DENI068,9,30,13,,31,,0.39
DENI068,10,41,16,,25,,0.39
DENI068,11,41,17,,26,,0.39
DENI068,12,39,17,,25,,0.4
DENI068,13,45,17,,27,,0.41
DENI068,14,37,15,,26,,0.42
DENI068,15,41,15,,29,,0.4
DENI068,16,34,14,,28,,0.39
DENI068,17,37,15,,31,,0.4
DENI068,18,33,13,,30,,0.4
DENI068,19,22,12,,25,,0.41
DENI068,20,15,11,,21,,0.41
DENI068,21,15,12,,19,,0.4
DENI068,22,15,12,,18,,0.39
DENI068,23,14,12,,14,,0.37
