station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,5,3,67,6,,
DENI042,1,6,4,65,6,0,
DENI042,2,5,4,67,6,,
DENI042,3,5,3,,7,3,
DENI042,4,6,4,61,8,3,
DENI042,5,6,4,58,8,2,
DENI042,6,6,4,55,7,2,
DENI042,7,6,4,57,7,2,
DENI042,8,6,4,60,7,2,
DENI042,9,6,4,72,4,2,
DENI042,10,6,4,79,4,2,
DENI042,11,6,4,82,3,2,
DENI042,12,5,3,82,3,1,
DENI042,13,5,3,82,3,0.5,
DENI042,14,5,3,86,3,0,
DENI042,15,4,2,86,3,0.7,
DENI042,16,5,3,85,4,1,
DENI042,17,5,3,83,5,2,
DENI042,18,7,4,65,11,2,
DENI042,19,8,4,59,11,3,
DENI042,20,7,4,66,8,3,
DENI042,21,6,4,58,10,2,
DENI042,22,7,4,63,7,2,
DENI042,23,7,4,46,,2,
DENI068,0,6,3,,16,,0.1
DENI068,1,6,4,,7,,0.1
DENI068,2,6,3,,24,,0.1
DENI068,3,6,3,,11,,0.1
DENI068,4,7,4,,37,,0.1
DENI068,5,7,4,,10,,0.1
DENI068,6,7,4,,12,,0.1
DENI068,7,9,4,,12,,0.1
DENI068,8,9,4,,11,,0.1
DENI068,9,9,4,,10,,0.1
DENI068,10,9,4,,6,,0.1
DENI068,11,8,4,,6,,0.1
DENI068,12,8,3,,8,,0.09
DENI068,13,8,3,,9,,0.1
DENI068,14,6,3,,7,,0.1
DENI068,15,6,3,,6,,0.1
DENI068,16,8,3,,9,,0.1
DENI068,17,9,4,,14,,0.1
DENI068,18,20,5,,47,,0.13
DENI068,19,19,6,,39,,0.16
DENI068,20,19,7,,32,,0.19
DENI068,21,18,7,,30,,0.21
DENI068,22,13,7,,,,0.22
DENI068,23,12,7,,16,,0.23
