station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,17,15,22,13,0.1,
DENI042,1,18,15,24,10,,
DENI042,2,17,15,25,9,0.3,
DENI042,3,17,15,24,9,0.3,
DENI042,4,17,15,,10,0.3,
DENI042,5,16,14,22,12,0.3,
DENI042,6,16,14,12,22,0.2,
DENI042,7,17,14,7,30,0.4,
DENI042,8,16,13,3,33,0.5,
DENI042,9,16,14,10,29,0.6,
DENI042,10,21,17,18,29,0.8,
DENI042,11,24,19,34,24,0.6,
DENI042,12,22,17,50,13,0.9,
DENI042,13,24,18,53,13,0.6,
DENI042,14,23,18,56,13,1,
DENI042,15,23,17,54,14,1,
DENI042,16,166,35,22,40,0.7,
DENI042,17,23,16,8,42,0.7,
DENI042,18,22,17,13,37,1,
DENI042,19,22,18,15,31,1,
DENI042,20,21,18,12,30,0.3,
DENI042,21,20,17,18,23,1,
DENI042,22,19,16,20,,,
DENI042,23,17,15,24,15,,
DENI068,0,29,23,,32,,1.1
DENI068,1,26,21,,30,,0.99
DENI068,2,24,19,,27,,0.85
DENI068,3,24,19,,29,,0.77
DENI068,4,23,19,,,,0.71
DENI068,5,23,18,,29,,0.65
DENI068,6,23,18,,37,,0.62
DENI068,7,24,18,,37,,0.61
DENI068,8,25,18,,40,,0.62
DENI068,9,30,21,,45,,0.7
DENI068,10,34,21,,51,,0.74
DENI068,11,58,21,,33,,0.74
DENI068,12,73,24,,28,,0.72
DENI068,13,46,20,,21,,0.69
DENI068,14,59,21,,40,,0.67
DENI068,15,73,23,,52,,0.65
DENI068,16,103,29,,71,,0.69
DENI068,17,129,38,,77,,0.76
DENI068,18,96,33,,65,,0.84
DENI068,19,43,25,,59,,0.93
DENI068,20,36,26,,49,,1.01
DENI068,21,31,24,,40,,1.08
DENI068,22,29,23,,36,,1.11
DENI068,23,28,23,,33,,1.11
