station,hour,pm10,pm25,o3,no2,so2,co_8h
DENI042,0,9,6,,12,0,
DENI042,1,8,5,40,,,
DENI042,2,8,5,60,7,0,
DENI042,3,8,5,66,7,,
DENI042,4,9,5,65,7,,
DENI042,5,8,5,66,7,,
DENI042,6,9,5,66,7,,
DENI042,7,9,6,65,8,,
DENI042,8,9,6,68,8,,
DENI042,9,9,7,70,7,,
DENI042,10,10,8,69,8,,
DENI042,11,9,7,66,9,,
DENI042,12,8,7,63,10,,
DENI042,13,7,6,58,13,,
DENI042,14,6,5,55,14,,
DENI042,15,6,5,49,16,,
DENI042,16,7,5,45,17,,
DENI042,17,7,6,44,17,,
DENI042,18,9,7,39,20,,
DENI042,19,9,7,40,17,,
DENI042,20,10,8,36,15,,
DENI042,21,10,8,45,13,,
DENI042,22,11,8,42,12,0,
DENI042,23,9,6,50,8,,
DENI068,0,13,7,,,,0.32
DENI068,1,11,6,,18,,0.33
DENI068,2,11,6,,14,,0.32
DENI068,3,25,19,,9,,0.31
DENI068,4,10,6,,10,,0.3
DENI068,5,11,6,,9,,0.28
DENI068,6,10,6,,11,,0.25
DENI068,7,11,6,,15,,0.24
DENI068,8,10,6,,11,,0.24
DENI068,9,9,7,,12,,0.23
DENI068,10,10,8,,14,,0.23
DENI068,11,11,8,,19,,0.22
DENI068,12,9,7,,20,,0.22
DENI068,13,8,6,,23,,0.23
DENI068,14,8,6,,33,,0.25
DENI068,15,8,6,,29,,0.26
DENI068,16,7,6,,25,,0.27
DENI068,17,8,7,,26,,0.28
DENI068,18,11,8,,29,,0.29
DENI068,19,10,8,,32,,0.3
DENI068,20,13,10,,38,,0.31
DENI068,21,13,10,,46,,0.32
DENI068,22,11,8,,37,,0.32
DENI068,23,11,8,,39,,0.31
